Symbol,Ask,Bid,Range,AskSize,BidSize,Volume,LastTradeSize,LastTradeWithTime,Name
"NTAP",35.22,35.21,"34.85 - 35.80",1700,1200,2694920,100,"3:46pm - <b>35.21</b>","NetApp, Inc."
"NTCT",28.45,28.44,"28.41 - 29.15",300,700,409079,100,"3:46pm - <b>28.45</b>","NetScout Systems, Inc."
"NTEC",5.94,5.83,"5.67 - 5.91",300,600,17755,200,"3:46pm - <b>5.89</b>","Intec Pharma Ltd."
"NTES",241.40,241.24,"237.23 - 243.83",100,100,1533512,100,"3:46pm - <b>241.09</b>","NetEase, Inc."
"NTGR",59.24,59.19,"58.89 - 59.71",100,200,216567,100,"3:46pm - <b>59.23</b>","NETGEAR, Inc."
"NTIC",14.0000,13.2600,"13.2601 - 13.2601",100,900,220,220,"1:28pm - <b>13.2601</b>","Northern Technologies Internati"
"NTLA",16.97,16.92,"16.91 - 17.67",400,200,156579,100,"3:43pm - <b>16.93</b>","Intellia Therapeutics, Inc."
"NTRA",10.80,10.78,"10.54 - 10.97",500,100,68664,100,"3:46pm - <b>10.78</b>","Natera, Inc."
"NTRI",29.70,29.66,"29.05 - 29.77",300,100,98297,100,"3:46pm - <b>29.69</b>","NutriSystem Inc"
"NTRS",67.52,67.51,"67.46 - 68.73",200,400,840504,100,"3:46pm - <b>67.52</b>","Northern Trust Corporation"
"NTRSP",27.7100,27.4400,"27.4400 - 27.8000",100,200,17755,400,"3:36pm - <b>27.4401</b>","Northern Trust Corporation"
"NTWK",6.260,6.220,"6.180 - 6.260",300,100,46348,4150,"3:43pm - <b>6.249</b>","NetSol Technologies Inc."
"NUAN",14.39,14.38,"14.37 - 14.54",3400,4600,1407258,100,"3:46pm - <b>14.39</b>","Nuance Communications, Inc."
"NURO",1.57,1.55,"1.55 - 1.61",500,2300,40300,100,"3:15pm - <b>1.57</b>","NeuroMetrix, Inc."
"NUROW",0.139,0.120,N/A,1000,300,0,N/A,"9:32am - <b>0.141</b>","NeuroMetrix, Inc."
"NUTR",28.21,28.15,"27.76 - 28.21",100,100,11063,100,"3:45pm - <b>28.17</b>","Nutraceutical International Cor"
