Symbol,Ask,Bid,Range,AskSize,BidSize,Volume,LastTradeSize,LastTradeWithTime,Name
"BRKS",13.50,13.48,"13.44 - 13.68",600,900,123865,100,"3:27pm - <b>13.49</b>","Brooks Automation, Inc."
"BSET",24.82,24.66,"24.68 - 24.97",200,100,22675,100,"3:26pm - <b>24.75</b>","Bassett Furniture Industries, I"
"BSF",9.05,9.01,"9.00 - 9.12",100,100,15918,100,"3:25pm - <b>9.04</b>","Bear State Financial, Inc."
"BSFT",46.40,46.36,"46.15 - 47.00",200,300,86083,200,"3:27pm - <b>46.40</b>","BroadSoft, Inc."
"BSPM",3.91,3.89,"3.61 - 3.91",1800,900,169884,100,"3:28pm - <b>3.89</b>","Biostar Pharmaceuticals, Inc."
"BSQR",4.700,4.670,"4.676 - 4.790",200,4900,27248,100,"3:27pm - <b>4.704</b>","BSQUARE Corporation"
"BSRR",18.25,18.14,"18.15 - 18.54",100,100,9054,100,"3:28pm - <b>18.15</b>","Sierra Bancorp"
"BSTC",45.69,45.38,"44.80 - 47.47",200,300,90877,100,"3:26pm - <b>45.64</b>","BioSpecifics Technologies Corp"
"BSTG",1.090,1.080,"1.050 - 1.090",200,200,26939,100,"3:12pm - <b>1.062</b>","Biostage, Inc."
"BTEC",26.86,26.79,N/A,2700,2800,0,N/A,"12:06pm - <b>26.41</b>","Principal Healthcare Innovators"
"BUFF",23.31,23.30,"23.21 - 23.96",800,400,1556857,100,"3:28pm - <b>23.30</b>","Blue Buffalo Pet Products, Inc."
"BUR",2.30,2.20,"2.21 - 2.30",300,1000,8499,100,"2:30pm - <b>2.21</b>","Burcon NutraScience Corp"
"BUSE",22.79,22.75,"22.74 - 23.15",100,900,19938,100,"3:28pm - <b>22.77</b>","First Busey Corporation"
"BV",5.420,5.410,"5.370 - 5.505",600,4900,989206,100,"3:28pm - <b>5.415</b>","Bazaarvoice, Inc."
"BVSN",5.2700,4.9900,"4.9901 - 4.9901",400,100,228,210,"3:07pm - <b>4.9901</b>","BroadVision, Inc."
"BVXV",3.84,3.65,N/A,300,2000,0,N/A,"12:22pm - <b>3.68</b>","BiondVax Pharmaceuticals Ltd."
"BVXVW",0.60,0.38,N/A,4300,5200,0,N/A,"3:16pm - <b>0.59</b>","BiondVax Pharmaceuticals Ltd."
"BWEN",4.32,4.26,"4.22 - 4.37",200,200,12323,100,"3:25pm - <b>4.32</b>","Broadwind Energy, Inc."
"BWFG",23.53,23.25,"23.28 - 23.53",100,100,28230,100,"3:24pm - <b>23.50</b>","Bankwell Financial Group, Inc."
"BWINA",25.0800,24.1000,"24.5291 - 24.5291",100,100,241,240,"2:40pm - <b>24.5291</b>","Baldwin & Lyons, Inc."
"BWINB",25.81,25.62,"25.65 - 26.01",200,200,4456,100,"3:10pm - <b>25.81</b>","Baldwin & Lyons, Inc."
"BWLD",152.73,152.56,"151.79 - 154.24",200,100,196616,100,"3:28pm - <b>152.61</b>","Buffalo Wild Wings, Inc."
"BYBK",5.5200,5.5100,"5.4400 - 5.5300",400,200,10949,100,"3:25pm - <b>5.4701</b>","Bay Bancorp, Inc."
"BYFC",1.70,1.69,"1.68 - 1.79",500,400,9423,500,"3:15pm - <b>1.70</b>","Broadway Financial Corporation"
"BZUN",15.02,14.99,"14.55 - 15.28",200,1100,221976,100,"3:27pm - <b>15.02</b>","Baozun Inc."
"CA",32.51,32.50,"32.34 - 32.54",3200,2000,1109119,100,"3:28pm - <b>32.50</b>","CA Inc."
"CAAS",4.22,4.20,"4.20 - 4.43",200,500,40062,100,"3:21pm - <b>4.22</b>","China Automotive Systems, Inc."
"CAC",47.01,46.83,"46.89 - 47.78",100,200,41237,100,"3:27pm - <b>46.98</b>","Camden National Corporation"
"CACB",6.06,6.05,"6.01 - 6.10",200,200,37829,100,"3:28pm - <b>6.05</b>","Cascade Bancorp"
"CACC",198.76,197.96,"193.74 - 201.57",100,300,351835,100,"3:28pm - <b>198.12</b>","Credit Acceptance Corporation"
"CACQ",12.93,12.87,"12.78 - 12.99",100,100,104304,100,"3:28pm - <b>12.87</b>","Caesars Acquisition Company"
"CADC",2.93,2.78,"2.75 - 3.21",100,100,14475,100,"3:17pm - <b>2.91</b>","China Advanced Construction Mat"
