Symbol,Ask,Bid,Range,AskSize,BidSize,Volume,LastTradeSize,LastTradeWithTime,Name
"VWOB",81.2600,81.2100,"81.1678 - 81.4685",100,100,66162,100,"3:33pm - <b>81.2595</b>","Vanguard Emerging Markets Gover"
"VWR",28.21,28.20,"27.51 - 28.31",300,400,278496,100,"3:34pm - <b>28.20</b>","VWR Corporation"
"VXUS",46.840,46.830,"46.760 - 46.940",1400,600,369049,100,"3:33pm - <b>46.835</b>","Vanguard Total International St"
"VYGR",14.00,13.88,"13.76 - 14.11",700,200,19696,100,"3:33pm - <b>13.91</b>","Voyager Therapeutics, Inc."
"VYMI",55.9000,55.7500,"55.7650 - 55.9899",200,300,11447,265,"3:25pm - <b>55.8435</b>","Vanguard International High Div"
"WABC",48.91,48.86,"48.82 - 50.09",100,100,37139,100,"3:32pm - <b>48.88</b>","Westamerica Bancorporation"
"WAFD",26.40,26.38,"26.34 - 26.69",500,200,84752,100,"3:34pm - <b>26.40</b>","Washington Federal, Inc."
"WAFDW",9.94,8.71,N/A,4500,700,0,N/A,"1:03pm - <b>9.17</b>","Washington Federal, Inc."
"WASH",41.09,40.93,"40.83 - 41.61",200,400,38486,100,"3:31pm - <b>41.00</b>","Washington Trust Bancorp, Inc."
"WATT",18.340,18.320,"18.150 - 18.820",100,200,341036,700,"3:34pm - <b>18.338</b>","Energous Corporation"
"WAYN",13.64,13.45,"13.45 - 13.55",100,1100,56589,864,"3:28pm - <b>13.45</b>","Wayne Savings Bancshares Inc."
"WB",49.14,49.13,"47.64 - 49.22",100,100,796993,100,"3:34pm - <b>49.13</b>","Weibo Corporation"
"WBA",80.78,80.77,"80.56 - 81.90",800,300,1766590,100,"3:34pm - <b>80.78</b>","Walgreens Boots Alliance, Inc."
"WBB",19.5400,19.2100,"19.2001 - 19.2001",100,100,328,200,"11:44am - <b>19.2001</b>","Westbury Bancorp, Inc."
"WBKC",27.1700,26.7500,"26.7000 - 26.9504",100,800,1766,421,"2:18pm - <b>26.9504</b>","Wolverine Bancorp, Inc."
"WBMD",50.52,50.50,"49.01 - 50.55",200,200,186340,100,"3:33pm - <b>50.52</b>","WebMD Health Corp"
"WCFB",8.30,8.26,"8.30 - 8.51",100,300,9351,100,"3:28pm - <b>8.30</b>","WEBSTER CITY FED BCP"
"WDC",56.970,56.960,"55.500 - 57.700",600,300,4723200,100,"3:34pm - <b>56.965</b>","Western Digital Corporation"
"WDFC",116.68,116.42,"115.67 - 116.99",100,100,35850,100,"3:34pm - <b>116.39</b>","WD-40 Company"
"WEB",17.71,17.69,"17.62 - 17.82",200,200,123477,100,"3:34pm - <b>17.69</b>","Web.com Group, Inc."
"WEBK",22.00,21.45,N/A,500,100,113,N/A,"3:11pm - <b>22.00</b>","Wellesley Bancorp, Inc."
"WEN",10.82,10.81,"10.74 - 10.89",8400,12400,1588602,100,"3:33pm - <b>10.81</b>","Wendy's Company (The)"
"WERN",22.750,22.740,"22.440 - 22.850",1000,600,387767,100,"3:33pm - <b>22.745</b>","Werner Enterprises, Inc."
"WETF",9.690,9.680,"9.590 - 10.094",2900,3100,2643544,100,"3:34pm - <b>9.685</b>","WisdomTree Investments, Inc."
"WEYS",26.59,26.37,"26.38 - 26.71",200,100,9041,100,"3:33pm - <b>26.39</b>","Weyco Group, Inc."
"WFBI",24.57,24.29,"24.08 - 24.66",100,200,2114,100,"1:36pm - <b>24.42</b>","WashingtonFirst Bankshares Inc"
"WFD",7.62,7.57,"7.58 - 7.72",700,300,23026,100,"3:31pm - <b>7.59</b>","Westfield Financial, Inc."
"WFM",28.70,28.69,"28.38 - 28.75",2900,2300,2698286,125,"3:34pm - <b>28.70</b>","Whole Foods Market, Inc."
"WGBS",0.8650,0.8610,"0.8551 - 0.8900",1900,300,67809,200,"3:20pm - <b>0.8614</b>","WaferGen Bio-systems, Inc."
"WHF",11.1000,11.0300,"11.0100 - 11.1600",100,100,15915,800,"3:32pm - <b>11.0301</b>","WhiteHorse Finance, Inc."
