Symbol,Ask,Bid,Range,AskSize,BidSize,Volume,LastTradeSize,LastTradeWithTime,Name
"PERY",19.520,19.480,"19.440 - 19.840",200,100,36008,100,"3:29pm - <b>19.505</b>","Perry Ellis International Inc."
"PESI",4.89,4.85,"4.85 - 5.01",100,3300,12439,100,"3:29pm - <b>4.85</b>","Perma-Fix Environmental Service"
"PETS",20.62,20.60,"20.58 - 20.80",100,300,51304,100,"3:29pm - <b>20.60</b>","PetMed Express, Inc."
"PETX",8.99,8.98,"8.90 - 9.33",300,700,453036,100,"3:29pm - <b>8.99</b>","Aratana Therapeutics, Inc."
"PFBC",34.80,34.71,"34.67 - 35.29",100,100,15003,100,"3:25pm - <b>34.75</b>","Preferred Bank"
"PFBI",16.80,16.76,"16.75 - 17.03",100,100,6379,100,"3:29pm - <b>16.76</b>","Premier Financial Bancorp, Inc."
"PFBX",11.46,10.56,N/A,100,2000,0,N/A,"3:37pm - <b>10.94</b>","Peoples Financial Corporation"
"PFIE",1.22,1.20,"1.18 - 1.26",200,6000,18564,100,"3:28pm - <b>1.20</b>","Profire Energy, Inc."
"PFIN",8.43,8.25,"8.25 - 8.47",100,200,2922,100,"2:32pm - <b>8.25</b>","P & F Industries, Inc."
"PFIS",40.25,39.52,"39.44 - 40.18",200,200,732,100,"2:12pm - <b>39.99</b>","Peoples Financial Services Corp"
"PFLT",13.14,13.10,"13.07 - 13.17",700,500,72258,100,"3:24pm - <b>13.14</b>","PennantPark Floating Rate Capit"
"PFMT",2.64,2.61,"2.48 - 2.65",100,7700,21179,100,"3:28pm - <b>2.61</b>","Performant Financial Corporatio"
"PFPT",76.33,76.29,"75.85 - 76.95",100,200,243480,100,"3:29pm - <b>76.31</b>","Proofpoint, Inc."
"PFSW",9.15,9.14,"9.10 - 9.27",100,400,104378,100,"3:28pm - <b>9.14</b>","PFSweb, Inc."
"PGC",21.90,21.78,"21.07 - 22.12",200,100,58676,100,"3:27pm - <b>21.93</b>","Peapack-Gladstone Financial Cor"
"PGLC",4.43,4.40,"4.40 - 4.52",400,400,74743,100,"3:26pm - <b>4.40</b>","PERSHING GOLD CORPOR"
"PGNX",5.88,5.87,"5.87 - 6.03",1700,1800,476003,100,"3:29pm - <b>5.88</b>","Progenics Pharmaceuticals Inc."
"PGTI",11.04,11.03,"10.96 - 11.20",300,500,216119,100,"3:29pm - <b>11.03</b>","PGT, Inc."
"PHII",19.27,18.47,"18.45 - 19.00",400,100,552,100,"2:56pm - <b>18.45</b>","PHI, Inc."
"PHIIK",18.4100,18.3500,"18.2600 - 18.8500",100,200,23578,500,"3:28pm - <b>18.3601</b>","PHI, Inc."
"PHMD",1.30,1.26,"1.25 - 1.49",300,1100,243043,100,"3:26pm - <b>1.30</b>","PhotoMedex, Inc."
"PI",32.33,32.28,"32.01 - 34.50",100,100,444095,100,"3:29pm - <b>32.28</b>","Impinj, Inc."
"PICO",11.48,11.46,"11.46 - 11.70",200,100,38170,100,"3:28pm - <b>11.46</b>","PICO Holdings Inc."
"PIH",6.04,5.92,"5.96 - 5.98",1600,100,4026,100,"2:32pm - <b>5.98</b>","1347 Property Insurance Holding"
"PINC",32.05,32.03,"31.90 - 32.56",500,300,264729,100,"3:29pm - <b>32.04</b>","Premier, Inc."
"PIRS",1.70,1.69,"1.67 - 1.72",1100,1000,134754,100,"3:28pm - <b>1.69</b>","Pieris Pharmaceuticals, Inc."
"PKBK",15.69,15.40,"15.39 - 15.56",100,100,1814,100,"2:33pm - <b>15.56</b>","Parke Bancorp, Inc."
"PKOH",37.930,37.640,"36.600 - 38.790",100,200,83869,100,"3:29pm - <b>37.785</b>","Park-Ohio Holdings Corp."
"PLAB",10.31,10.30,"10.26 - 10.53",500,300,286008,100,"3:29pm - <b>10.30</b>","Photronics, Inc."
"PLAY",40.5600,40.5400,"40.5400 - 41.4000",500,200,496914,100,"3:29pm - <b>40.5598</b>","Dave & Buster's Entertainment, "
