Symbol,Ask,Bid,Range,AskSize,BidSize,Volume,LastTradeSize,LastTradeWithTime,Name
"TOWN",23.40,23.38,"23.25 - 23.46",400,100,100170,100,"3:25pm - <b>23.39</b>","Towne Bank"
"TPIC",20.66,20.62,"20.35 - 21.30",200,100,138451,100,"3:26pm - <b>20.63</b>","TPI Composites, Inc."
"TQQQ",124.56,124.52,"123.88 - 125.92",700,200,1328024,100,"3:25pm - <b>124.51</b>","ProShares UltraPro QQQ"
"TRCB",11.6400,11.5000,"11.5700 - 11.7150",400,100,2961,514,"2:39pm - <b>11.6386</b>","Two River Bancorp"
"TRCH",1.16,1.15,"1.15 - 1.20",200,1300,51135,100,"3:25pm - <b>1.16</b>","Torchlight Energy Resources, In"
"TREE",92.070,91.870,"90.710 - 93.110",200,100,265952,100,"3:25pm - <b>92.047</b>","LendingTree, Inc."
"TRIB",13.1100,13.0600,"12.6800 - 13.1500",700,100,105922,220,"3:25pm - <b>13.0851</b>","Trinity Biotech plc"
"TRIL",15.18,15.10,"15.01 - 16.39",100,200,72890,100,"3:25pm - <b>15.10</b>","Trillium Therapeutics Inc."
"TRIP",61.83,61.82,"61.33 - 61.97",100,200,621858,100,"3:26pm - <b>61.84</b>","TripAdvisor, Inc."
"TRMB",28.020,28.010,"27.730 - 28.185",1100,500,867228,200,"3:25pm - <b>28.015</b>","Trimble Navigation Limited"
"TRMK",27.30,27.29,"27.27 - 27.88",100,700,128384,100,"3:25pm - <b>27.29</b>","Trustmark Corporation"
"TRNC",16.94,16.88,"16.74 - 17.05",100,100,60595,100,"3:25pm - <b>16.94</b>","tronc, Inc."
"TRNS",10.80,10.09,"10.43 - 10.50",100,100,291,100,"2:37pm - <b>10.50</b>","Transcat, Inc."
"TROV",4.64,4.63,"4.62 - 4.81",200,1000,67959,100,"3:24pm - <b>4.63</b>","TrovaGene, Inc."
"TROVU",199999.00,0.01,N/A,200,100,0,N/A,"10:29am - <b>17.69</b>","TrovaGene, Inc."
"TROVW",2.15,1.30,N/A,100,900,35,N/A,"12:25pm - <b>1.45</b>","TrovaGene, Inc."
"TROW",65.31,65.30,"65.18 - 66.03",100,900,942650,100,"3:26pm - <b>65.32</b>","T. Rowe Price Group, Inc."
"TRS",17.53,17.51,"17.49 - 17.83",200,100,297439,100,"3:24pm - <b>17.51</b>","TriMas Corporation"
"TRST",7.01,7.00,"6.99 - 7.12",800,100,76262,100,"3:25pm - <b>7.00</b>","TrustCo Bank Corp NY"
"TRTL",10.4000,9.8600,"9.8601 - 9.8601",4500,100,442,342,"12:54pm - <b>9.8601</b>","Terrapin 3 Acquisition Corporat"
"TRTLU",19.08,3.15,N/A,500,100,0,N/A,"11:02am - <b>10.06</b>","Terrapin 3 Acquisition Corporat"
"TRTLW",0.200,0.185,"0.185 - 0.194",4400,1000,33180,200,"12:29pm - <b>0.185</b>","Terrapin 3 Acquisition Corporat"
"TRUE",8.89,8.88,"8.78 - 8.97",700,900,224758,100,"3:25pm - <b>8.89</b>","TrueCar, Inc."
"TRUP",16.55,16.46,"16.26 - 16.74",200,100,32561,100,"3:24pm - <b>16.52</b>","Trupanion, Inc."
"TRVN",7.040,7.030,"6.920 - 7.070",8600,1300,174861,100,"3:25pm - <b>7.035</b>","Trevena, Inc."
"TSBK",15.65,15.56,"15.45 - 15.71",100,100,3084,100,"3:24pm - <b>15.65</b>","Timberland Bancorp, Inc."
"TSC",15.99,15.95,"15.80 - 16.18",100,100,16071,100,"3:23pm - <b>15.96</b>","TriState Capital Holdings, Inc."
"TSCO",69.02,69.00,"67.82 - 69.06",300,600,1309670,100,"3:26pm - <b>69.01</b>","Tractor Supply Company"
"TSEM",15.06,15.05,"14.95 - 15.27",600,400,315451,100,"3:25pm - <b>15.05</b>","Tower Semiconductor Ltd."
"TSLA",208.84,208.69,"206.50 - 211.00",100,100,1859972,100,"3:25pm - <b>208.82</b>","Tesla Motors, Inc."
"TSRA",37.78,37.77,"37.59 - 38.15",200,200,198925,100,"3:25pm - <b>37.78</b>","Tessera Technologies, Inc."
"TSRI",7.80,7.40,"7.35 - 8.03",500,300,36003,1800,"3:17pm - <b>7.52</b>","TSR, Inc."
"TSRO",107.63,107.47,"106.39 - 109.25",100,200,556803,100,"3:25pm - <b>107.60</b>","TESARO, Inc."
"TST",1.14,1.10,"1.10 - 1.16",300,3400,31706,100,"3:15pm - <b>1.13</b>","TheStreet, Inc."
"TTD",27.890,27.780,"27.000 - 28.420",100,100,278660,500,"3:25pm - <b>27.781</b>","TRADE DESK, INC."
"TTEC",29.44,29.42,"29.07 - 29.54",300,100,49971,100,"3:24pm - <b>29.42</b>","TeleTech Holdings, Inc."
"TTEK",35.45,35.44,"35.32 - 35.74",500,400,239970,100,"3:25pm - <b>35.45</b>","Tetra Tech, Inc."
"TTGT",8.05,8.02,"8.00 - 8.45",200,300,27234,100,"3:17pm - <b>8.06</b>","TechTarget, Inc."
"TTMI",11.360,11.350,"11.310 - 11.570",900,1300,1505217,100,"3:25pm - <b>11.355</b>","TTM Technologies, Inc."
"TTNP",5.96,5.94,"5.88 - 6.07",1700,200,69747,100,"3:25pm - <b>5.96</b>","TITAN PHARMA INC"
"TTOO",7.73,7.70,"7.14 - 7.85",400,100,175126,100,"3:20pm - <b>7.73</b>","T2 Biosystems, Inc."
"TTPH",3.87,3.86,"3.78 - 3.92",1000,600,296731,100,"3:26pm - <b>3.86</b>","Tetraphase Pharmaceuticals, Inc"
"TTS",15.40,15.39,"15.39 - 15.85",700,400,139809,100,"3:25pm - <b>15.40</b>","Tile Shop Hldgs, Inc."
"TTWO",46.02,46.01,"45.94 - 46.44",500,400,1078854,100,"3:25pm - <b>46.02</b>","Take-Two Interactive Software, "
"TUBE",9.44,9.42,"9.40 - 9.63",200,500,151837,400,"3:25pm - <b>9.44</b>","TubeMogul, Inc."
"TUES",5.780,5.770,"5.615 - 6.000",300,1300,137929,100,"3:25pm - <b>5.775</b>","Tuesday Morning Corp."
"TUSA",26.1400,25.9900,"25.9901 - 26.0760",100,900,1176,300,"3:12pm - <b>26.0483</b>","First Trust Total US Market Alp"
"TUTI",22.70,22.66,N/A,100,500,0,N/A,"4:00pm - <b>22.80</b>","Tuttle Tactical Management Mult"
"TUTT",21.99,21.94,"21.98 - 21.98",600,100,100,100,"11:33am - <b>21.98</b>","Tuttle Tactical Management U.S."
"TVIA",2.710,2.700,"2.670 - 2.770",600,1900,268554,200,"3:25pm - <b>2.705</b>","TerraVia Holdings, Inc."
"TVIX",19.82,19.80,"19.14 - 20.42",1800,1000,7135010,200,"3:26pm - <b>19.81</b>","Credit Suisse AG"
"TVIZ",9.37,9.35,"9.39 - 9.55",4000,5000,1275,700,"11:30am - <b>9.44</b>","Credit Suisse AG"
"TWER",1.31,1.29,"1.26 - 1.35",300,600,187630,100,"3:25pm - <b>1.31</b>","Towerstream Corporation"
"TWIN",11.84,11.76,"10.67 - 11.95",100,100,11163,100,"3:21pm - <b>11.78</b>","Twin Disc, Incorporated"
"TWMC",3.50,3.47,"3.46 - 3.59",1100,100,20192,100,"2:46pm - <b>3.49</b>","Trans World Entertainment Corp."
"TWOU",37.1600,37.1300,"36.5800 - 37.4800",300,300,154706,100,"3:24pm - <b>37.1599</b>","2U, Inc."
"TXN",68.47,68.46,"68.13 - 68.77",300,1500,2168499,100,"3:26pm - <b>68.47</b>","Texas Instruments Incorporated"
"TXRH",41.580,41.570,"41.520 - 42.850",200,800,916901,100,"3:25pm - <b>41.575</b>","Texas Roadhouse, Inc."
"TYPE",21.92,21.87,"21.68 - 22.07",100,200,173880,100,"3:25pm - <b>21.90</b>","Monotype Imaging Holdings Inc."
"TZOO",13.06,12.94,"12.95 - 13.19",400,100,32599,100,"3:22pm - <b>13.04</b>","Travelzoo Inc."
"UAE",17.09,17.05,"16.90 - 17.09",200,200,2862,600,"2:44pm - <b>17.09</b>","iShares MSCI UAE Capped ETF"
"UBCP",11.30,11.09,"10.90 - 11.30",500,100,3301,200,"3:14pm - <b>11.27</b>","United Bancorp, Inc."
"UBFO",6.44,6.25,"6.24 - 6.43",100,100,22734,100,"3:00pm - <b>6.30</b>","United Security Bancshares"
"UBIO",30.71,30.67,"30.43 - 31.45",1600,1200,58403,100,"3:18pm - <b>30.73</b>","Proshares UltraPro Nasdaq Biote"
"UBND",49.42,48.95,N/A,100,100,0,N/A,"12:54pm - <b>49.52</b>","WisdomTree Western Asset Uncons"
