Symbol,Ask,Bid,Range,AskSize,BidSize,Volume,LastTradeSize,LastTradeWithTime,Name
"KBAL",12.87,12.86,"12.60 - 13.03",2000,2500,123423,17617,"4:00pm - <b>12.86</b>","Kimball International, Inc."
"KBSF",0.42,0.38,"0.38 - 0.43",200,4600,14400,100,"3:58pm - <b>0.38</b>","KBS Fashion Group Limited"
"KCAP",4.68,4.67,"4.67 - 4.73",800,6000,73161,2893,"4:00pm - <b>4.67</b>","KCAP Financial, Inc."
"KE",13.14,13.12,"13.00 - 13.38",1300,3900,61816,10008,"4:00pm - <b>13.13</b>","Kimball Electronics, Inc."
"KELYA",18.92,18.91,"18.76 - 19.16",500,500,45252,11225,"4:00pm - <b>18.91</b>","Kelly Services, Inc."
"KELYB",27.03,18.13,N/A,700,100,0,N/A,"9:30am - <b>18.01</b>","Kelly Services, Inc."
"KEQU",24.33,23.80,"23.81 - 24.36",300,600,5469,101,"4:00pm - <b>24.07</b>","Kewaunee Scientific Corporation"
"KERX",5.11,5.10,"5.06 - 5.22",18900,13400,1006587,27708,"4:00pm - <b>5.10</b>","Keryx Biopharmaceuticals, Inc."
"KEYW",10.90,10.89,"10.72 - 10.97",4400,900,151423,12280,"4:00pm - <b>10.89</b>","The KEYW Holding Corporation"
"KFFB",8.59,8.33,N/A,100,500,9,N/A,"9:30am - <b>8.33</b>","Kentucky First Federal Bancorp"
"KFRC",19.58,19.57,"19.52 - 20.08",400,300,73345,6877,"4:00pm - <b>19.58</b>","Kforce, Inc."
"KGJI",2.27,2.26,"2.26 - 2.31",47500,35300,60164,1850,"4:00pm - <b>2.27</b>","Kingold Jewelry Inc."
"KHC",88.48,88.47,"88.06 - 88.98",100,300,1419576,190,"4:00pm - <b>88.53</b>","The Kraft Heinz Company"
"KIN",5.04,4.97,"4.93 - 5.21",600,900,8687,100,"3:59pm - <b>4.97</b>","Kindred Biosciences, Inc."
"KINS",9.14,9.12,"9.10 - 9.23",200,700,15793,100,"3:59pm - <b>9.14</b>","Kingstone Companies, Inc"
"KIRK",12.45,12.44,"12.29 - 12.58",1800,1300,80994,4758,"4:00pm - <b>12.44</b>","Kirkland's, Inc."
"KITE",54.99,54.98,"53.50 - 55.14",1000,2600,776235,29458,"4:00pm - <b>54.98</b>","Kite Pharma, Inc."
"KLAC",69.07,69.01,"68.76 - 69.86",200,400,838116,54169,"4:00pm - <b>69.00</b>","KLA-Tencor Corporation"
