Symbol,Ask,Bid,Range,AskSize,BidSize,Volume,LastTradeSize,LastTradeWithTime,Name
"NTAP",35.12,35.11,"34.85 - 35.80",1100,700,2401674,100,"3:20pm - <b>35.12</b>","NetApp, Inc."
"NTCT",28.49,28.47,"28.41 - 29.15",400,500,359396,100,"3:20pm - <b>28.47</b>","NetScout Systems, Inc."
"NTEC",5.94,5.87,"5.67 - 5.91",300,100,15455,100,"3:10pm - <b>5.90</b>","Intec Pharma Ltd."
"NTES",240.950,240.770,"237.230 - 243.830",100,200,1448868,100,"3:20pm - <b>240.907</b>","NetEase, Inc."
"NTGR",59.23,59.16,"58.89 - 59.71",100,200,195724,100,"3:20pm - <b>59.21</b>","NETGEAR, Inc."
"NTIC",14.0000,13.2600,"13.2601 - 13.2601",100,900,220,220,"1:28pm - <b>13.2601</b>","Northern Technologies Internati"
"NTLA",17.00,16.95,"16.91 - 17.67",300,300,152104,100,"3:17pm - <b>16.95</b>","Intellia Therapeutics, Inc."
"NTRA",10.80,10.77,"10.54 - 10.97",200,300,61906,100,"3:19pm - <b>10.79</b>","Natera, Inc."
"NTRI",29.74,29.72,"29.05 - 29.77",100,100,88299,100,"3:20pm - <b>29.73</b>","NutriSystem Inc"
"NTRS",67.65,67.63,"67.50 - 68.73",100,100,714962,100,"3:20pm - <b>67.64</b>","Northern Trust Corporation"
"NTRSP",27.7100,27.4400,"27.4400 - 27.8000",100,200,17073,200,"3:12pm - <b>27.4401</b>","Northern Trust Corporation"
"NTWK",6.26,6.21,"6.18 - 6.26",300,200,24018,750,"3:19pm - <b>6.26</b>","NetSol Technologies Inc."
"NUAN",14.40,14.39,"14.39 - 14.54",3300,1400,1327041,100,"3:20pm - <b>14.39</b>","Nuance Communications, Inc."
"NURO",1.57,1.55,"1.55 - 1.61",200,2300,40300,100,"3:15pm - <b>1.57</b>","NeuroMetrix, Inc."
"NUROW",0.139,0.120,N/A,1000,300,0,N/A,"9:32am - <b>0.141</b>","NeuroMetrix, Inc."
"NUTR",28.14,27.87,"27.76 - 28.21",100,300,9475,100,"3:20pm - <b>28.02</b>","Nutraceutical International Cor"
"NUVA",66.32,66.29,"66.17 - 66.86",100,200,379247,100,"3:20pm - <b>66.31</b>","NuVasive, Inc."
"NVAX",2.38,2.37,"2.27 - 2.43",61400,46900,32387582,100,"3:21pm - <b>2.38</b>","Novavax, Inc."
"NVCN",0.549,0.537,"0.535 - 0.567",100,100,257069,100,"3:19pm - <b>0.538</b>","Neovasc Inc."
"NVCR",8.83,8.81,"8.79 - 9.18",100,100,99383,100,"3:20pm - <b>8.84</b>","NovoCure Limited"
"NVDA",64.39,64.38,"63.53 - 64.60",500,800,4411269,100,"3:21pm - <b>64.38</b>","NVIDIA Corporation"
"NVDQ",11.85,11.83,"11.74 - 12.00",100,600,136586,10000,"3:21pm - <b>11.85</b>","Novadaq Technologies Inc"
"NVEC",57.780,57.300,"57.275 - 58.790",300,500,3101,100,"3:11pm - <b>57.275</b>","NVE Corporation"
"NVEE",31.78,31.66,"31.53 - 31.99",100,100,11886,100,"3:12pm - <b>31.67</b>","NV5 Global, Inc."
"NVET",4.2500,4.1800,"4.0550 - 4.2006",400,100,1042,200,"2:59pm - <b>4.2006</b>","Nexvet Biopharma plc"
"NVFY",1.94,1.91,"1.88 - 2.02",200,500,60243,100,"3:16pm - <b>1.91</b>","Nova Lifestyle, Inc"
"NVGN",2.00,1.99,"1.91 - 2.03",200,200,29625,100,"2:52pm - <b>2.00</b>","Novogen Limited"
"NVIV",6.7300,6.7100,"6.6300 - 6.8000",500,100,69373,100,"3:20pm - <b>6.7216</b>","INVIVO THERAPEUTICS"
"NVLS",8.34,8.30,"8.13 - 8.59",200,1000,43347,100,"3:08pm - <b>8.32</b>","Nivalis Therapeutics, Inc."
"NVMI",12.20,12.15,"12.01 - 12.20",200,200,8916,100,"3:01pm - <b>12.20</b>","Nova Measuring Instruments Ltd."
"NVTR",6.87,6.82,"6.62 - 6.96",200,200,19469,100,"3:05pm - <b>6.82</b>","Nuvectra Corporation"
"NWBI",15.61,15.60,"15.59 - 15.74",3600,1400,810839,100,"3:20pm - <b>15.60</b>","Northwest Bancshares, Inc."
"NWBO",0.62,0.62,"0.49 - 0.63",100,800,3430570,724,"3:20pm - <b>0.62</b>","Northwest Biotherapeutics, Inc."
"NWBOW",0.48,0.38,"0.31 - 0.41",100,100,1100,100,"11:43am - <b>0.40</b>","Northwest Biotherapeutics, Inc."
"NWFL",29.75,29.02,N/A,800,100,134,N/A,"4:00pm - <b>29.38</b>","Norwood Financial Corp."
"NWLI",206.0000,203.0000,"202.4900 - 206.8800",100,200,2376,100,"2:15pm - <b>206.6599</b>","National Western Life Group, In"
"NWPX",11.5900,11.5400,"11.5400 - 11.6600",200,200,14896,300,"3:10pm - <b>11.5575</b>","Northwest Pipe Company"
"NWS",14.21,14.20,"14.14 - 14.38",1900,2400,584479,100,"3:21pm - <b>14.20</b>","News Corporation"
"NWSA",13.84,13.83,"13.78 - 13.99",5500,1300,984175,100,"3:20pm - <b>13.83</b>","News Corporation"
"NXEO",8.28,8.24,"8.22 - 8.32",200,100,24441,100,"3:14pm - <b>8.26</b>","Nexeo Solutions, Inc."
"NXEOU",9.00,8.75,"8.56 - 9.00",2000,100,3563,100,"3:08pm - <b>8.86</b>","Nexeo Solutions, Inc."
"NXEOW",0.59,0.57,"0.57 - 0.58",2000,2000,6461,200,"2:50pm - <b>0.58</b>","Nexeo Solutions, Inc."
"NXPI",82.540,82.530,"82.400 - 83.740",300,300,1926436,100,"3:20pm - <b>82.535</b>","NXP Semiconductors N.V."
"NXST",53.56,53.54,"53.39 - 54.37",100,100,372139,100,"3:20pm - <b>53.56</b>","Nexstar Broadcasting Group, Inc"
"NXTD",3.05,2.98,"2.91 - 3.42",200,100,107287,100,"3:20pm - <b>2.98</b>","NXT-ID Inc."
"NXTDW",0.25,0.20,N/A,500,300,2,N/A,"3:58pm - <b>0.17</b>","NXT-ID Inc."
"NXTM",24.54,24.53,"24.36 - 24.71",200,200,135363,100,"3:20pm - <b>24.54</b>","NxStage Medical, Inc."
"NYMT",5.98,5.97,"5.97 - 6.10",2600,2400,618998,200,"3:20pm - <b>5.97</b>","New York Mortgage Trust, Inc."
"NYMTO",23.92,23.88,"23.75 - 23.93",100,1000,7545,300,"3:02pm - <b>23.89</b>","New York Mortgage Trust, Inc."
"NYMTP",23.8500,23.7600,"23.6000 - 23.9100",2900,400,9761,100,"1:38pm - <b>23.8499</b>","New York Mortgage Trust, Inc."
