Symbol,Ask,Bid,Range,AskSize,BidSize,Volume,LastTradeSize,LastTradeWithTime,Name
"CLIR",5.90,5.84,"5.78 - 6.00",1000,200,56624,100,"3:05pm - <b>5.95</b>","ClearSign Combustion Corporatio"
"CLLS",25.11,24.86,"24.86 - 25.74",100,100,67242,100,"3:18pm - <b>24.86</b>","Cellectis S.A."
"CLMS",6.85,6.81,"6.79 - 6.99",100,200,58253,100,"3:17pm - <b>6.81</b>","Calamos Asset Management, Inc."
"CLMT",5.07,5.05,"5.05 - 5.24",400,1300,211552,100,"3:17pm - <b>5.06</b>","Calumet Specialty Products Part"
"CLNE",4.480,4.470,"4.290 - 4.500",1700,7300,1637194,100,"3:18pm - <b>4.479</b>","Clean Energy Fuels Corp."
"CLNT",1.010,1.000,"1.009 - 1.020",800,1600,3449,100,"1:00pm - <b>1.009</b>","Cleantech Solutions Internation"
"CLRB",2.67,2.66,"2.63 - 2.85",200,200,106616,100,"3:14pm - <b>2.67</b>","Cellectar Biosciences, Inc."
"CLRBW",0.2900,0.2600,N/A,100,400,26,N/A,"12:47pm - <b>0.2632</b>","Cellectar Biosciences, Inc."
"CLRBZ",0.84,0.41,N/A,6500,300,0,N/A,"4:10pm - <b>0.55</b>","Cellectar Biosciences, Inc."
"CLRO",11.19,11.16,"11.19 - 11.25",100,100,19213,100,"3:03pm - <b>11.19</b>","ClearOne, Inc."
"CLSD",14.750,14.620,"14.100 - 16.790",100,100,172232,100,"3:17pm - <b>14.685</b>","Clearside Biomedical, Inc."
"CLSN",1.24,1.23,"1.23 - 1.28",2900,2100,49395,100,"3:03pm - <b>1.23</b>","Celsion Corporation"
"CLUB",3.19,3.18,"3.15 - 3.20",200,100,5033,100,"3:17pm - <b>3.18</b>","Town Sports International Holdi"
"CLVS",36.59,36.53,"36.06 - 37.49",100,500,2124426,100,"3:18pm - <b>36.56</b>","Clovis Oncology, Inc."
"CLWT",3.0300,2.9700,"2.9000 - 3.0900",300,100,20781,100,"2:41pm - <b>2.9501</b>","Euro Tech Holdings Company Limi"
"CMCO",17.45,17.39,"17.20 - 17.49",100,200,11856,100,"3:18pm - <b>17.42</b>","Columbus McKinnon Corporation"
"CMCSA",65.79,65.78,"65.70 - 67.25",1400,1000,5304919,200,"3:18pm - <b>65.79</b>","Comcast Corporation"
"CMCT",15.75,15.49,"15.16 - 15.60",100,100,2509,100,"3:10pm - <b>15.49</b>","CIM Commercial Trust Corporatio"
"CME",105.2900,105.2700,"105.0300 - 106.1800",100,300,869038,187,"3:18pm - <b>105.2715</b>","CME Group Inc."
"CMFN",9.25,9.10,"9.10 - 9.23",200,300,8606,100,"2:50pm - <b>9.10</b>","CM Finance Inc"
"CMLS",0.3183,0.3150,"0.3150 - 0.3380",1200,15000,119337,100,"3:17pm - <b>0.3183</b>","Cumulus Media Inc."
"CMPR",102.63,102.50,"99.61 - 102.63",100,100,104413,100,"3:18pm - <b>102.58</b>","Cimpress N.V"
"CMRX",5.62,5.61,"5.57 - 5.75",600,2900,285260,100,"3:17pm - <b>5.62</b>","Chimerix, Inc."
"CMTL",13.13,13.12,"13.00 - 13.24",200,100,120097,100,"3:18pm - <b>13.12</b>","Comtech Telecommunications Corp"
"CNAT",1.99,1.98,"1.95 - 2.11",200,1000,770193,100,"3:17pm - <b>1.99</b>","Conatus Pharmaceuticals Inc."
"CNBKA",45.55,45.17,"45.50 - 45.55",400,400,233,100,"3:15pm - <b>45.55</b>","Century Bancorp, Inc."
"CNCE",10.40,10.37,"10.05 - 10.50",100,100,66241,100,"3:18pm - <b>10.39</b>","Concert Pharmaceuticals, Inc."
"CNCR",25.68,25.62,"25.53 - 26.11",900,100,6790,134,"3:02pm - <b>25.61</b>","Loncar Cancer Immunotherapy ETF"
"CNET",1.47,1.45,"1.45 - 1.48",200,9800,6014,100,"1:25pm - <b>1.46</b>","ChinaNet Online Holdings, Inc."
"CNFR",7.75,7.60,"7.60 - 7.74",100,100,13353,100,"3:12pm - <b>7.73</b>","Conifer Holdings, Inc."
"CNIT",0.8680,0.8601,"0.8601 - 0.8700",2000,100,12305,100,"2:47pm - <b>0.8679</b>","China Information Technology, I"
"CNMD",39.18,39.14,"39.05 - 39.57",200,100,54336,100,"3:18pm - <b>39.14</b>","CONMED Corporation"
"CNOB",18.12,18.07,"18.07 - 18.58",200,200,13538,100,"3:12pm - <b>18.10</b>","ConnectOne Bancorp, Inc."
"CNSL",25.31,25.27,"25.27 - 25.56",100,600,62808,100,"3:18pm - <b>25.27</b>","Consolidated Communications Hol"
"CNTF",2.67,2.62,"2.61 - 2.62",100,700,462,200,"11:59am - <b>2.62</b>","China TechFaith Wireless Commun"
"CNTY",6.77,6.74,"6.64 - 6.80",100,200,16559,100,"3:05pm - <b>6.75</b>","Century Casinos, Inc."
"CNV",5.3900,5.3700,"5.3250 - 5.3879",200,100,24945,100,"3:01pm - <b>5.3879</b>","Cnova N.V."
"CNXN",25.53,25.51,"25.35 - 25.61",300,100,12119,100,"3:13pm - <b>25.53</b>","PC Connection, Inc."
"CNXR",1.81,1.80,"1.75 - 1.82",900,3500,65419,100,"3:14pm - <b>1.80</b>","Connecture, Inc."
"COB",13.71,13.60,"13.36 - 13.75",100,300,2807,100,"3:14pm - <b>13.68</b>","CommunityOne Bancorp"
"COBZ",12.94,12.90,"12.83 - 12.99",500,100,76328,100,"3:18pm - <b>12.91</b>","CoBiz Financial Inc."
"COHR",111.72,111.60,"110.12 - 112.40",300,100,76964,100,"3:18pm - <b>111.66</b>","Coherent, Inc."
"COHU",11.36,11.33,"11.23 - 11.47",200,100,29520,100,"3:15pm - <b>11.35</b>","Cohu, Inc."
"COKE",145.20,144.73,"144.75 - 148.18",300,100,44577,100,"3:17pm - <b>144.75</b>","Coca-Cola Bottling Co. Consolid"
"COLB",32.44,32.41,"32.18 - 32.77",300,100,152951,100,"3:18pm - <b>32.42</b>","Columbia Banking System, Inc."
"COLL",15.920,15.860,"15.050 - 16.040",200,200,215521,100,"3:17pm - <b>15.915</b>","Collegium Pharmaceutical, Inc."
"COLM",55.99,55.95,"55.73 - 57.33",100,100,144776,102,"3:17pm - <b>55.95</b>","Columbia Sportswear Company"
"COMM",30.25,30.24,"30.05 - 30.33",600,900,549448,100,"3:18pm - <b>30.25</b>","CommScope Holding Company, Inc."
"COMT",31.87,31.79,"31.78 - 32.03",100,400,23492,1520,"3:18pm - <b>31.83</b>","iShares Commodities Select Stra"
"CONE",49.64,49.61,"49.03 - 49.85",100,200,394760,200,"3:18pm - <b>49.64</b>","CyrusOne Inc"
"CONN",10.93,10.92,"10.77 - 11.43",600,200,917112,100,"3:18pm - <b>10.93</b>","Conn's, Inc."
"COOL",3.34,3.30,"3.31 - 3.33",100,1800,2587,500,"12:39pm - <b>3.32</b>","Majesco Entertainment Company"
"CORE",36.42,36.40,"35.96 - 36.53",400,100,152468,100,"3:18pm - <b>36.40</b>","Core-Mark Holding Company, Inc."
"CORI",6.01,5.97,"5.96 - 6.01",200,100,14368,100,"3:14pm - <b>6.00</b>","Corium International, Inc."
"CORT",6.57,6.56,"6.45 - 6.72",300,700,183020,100,"3:16pm - <b>6.57</b>","Corcept Therapeutics Incorporat"
"COSI",0.167,0.166,"0.164 - 0.180",2300,1800,2052071,672,"3:18pm - <b>0.166</b>","Cosi, Inc."
"COST",151.39,151.35,"151.01 - 152.28",200,600,1219410,100,"3:18pm - <b>151.39</b>","Costco Wholesale Corporation"
"COVS",2.17,2.12,"2.11 - 2.22",500,400,14395,100,"3:01pm - <b>2.12</b>","Covisint Corporation"
