Symbol,Ask,Bid,Range,AskSize,BidSize,Volume,LastTradeSize,LastTradeWithTime,Name
"RFEM",56.4900,56.2900,"56.5195 - 56.7000",500,4000,983,100,"3:47pm - <b>56.5195</b>","First Trust RiverFront Dynamic "
"RFEU",51.69,51.62,"51.47 - 51.47",500,200,135,100,"9:45am - <b>51.47</b>","First Trust RiverFront Dynamic "
"RFIL",1.80,1.79,"1.71 - 1.80",1300,300,12728,200,"3:46pm - <b>1.80</b>","RF Industries, Ltd."
"RGCO",24.00,23.51,"24.49 - 24.49",900,200,199,100,"12:36pm - <b>24.49</b>","RGC Resources Inc."
"RGEN",31.02,31.01,"30.76 - 31.99",1000,500,259306,100,"3:58pm - <b>31.01</b>","Repligen Corporation"
"RGLD",80.16,80.13,"80.03 - 82.82",400,300,390446,100,"3:58pm - <b>80.13</b>","Royal Gold, Inc."
"RGLS",3.42,3.41,"3.35 - 3.44",4100,1700,247670,100,"3:58pm - <b>3.44</b>","Regulus Therapeutics Inc."
"RGNX",14.63,14.62,"14.29 - 14.77",600,100,162583,200,"3:58pm - <b>14.63</b>","REGENXBIO Inc."
"RGSE",2.6100,2.6000,"2.0300 - 2.7500",1200,6000,4228539,190,"3:58pm - <b>2.6065</b>","Real Goods Solar, Inc."
"RIBT",1.50,1.40,"1.28 - 1.44",200,100,8211,100,"3:29pm - <b>1.43</b>","RiceBran Technologies"
"RIBTW",0.35,0.25,N/A,20000,100,0,N/A,"11:32am - <b>0.32</b>","RiceBran Technologies"
"RICK",11.49,11.46,"11.44 - 11.55",400,100,39605,100,"3:58pm - <b>11.49</b>","RCI Hospitality Holdings, Inc."
"RIGL",3.42,3.41,"3.35 - 3.46",5200,4300,637677,100,"3:58pm - <b>3.41</b>","Rigel Pharmaceuticals, Inc."
"RILY",13.010,12.880,"12.890 - 13.200",300,500,27478,100,"3:58pm - <b>13.005</b>","B. RILEY FINANCIAL"
"RKDA",2.00,1.98,"1.99 - 2.08",100,100,15473,629,"3:58pm - <b>1.99</b>","Arcadia Biosciences, Inc."
"RLJE",2.22,2.09,"2.10 - 2.20",100,300,2593,100,"3:51pm - <b>2.10</b>","RLJ Entertainment, Inc."
"RLOG",0.81,0.77,"0.78 - 0.81",200,200,3057,900,"3:21pm - <b>0.80</b>","Rand Logistics, Inc."
"RMBS",12.360,12.350,"12.350 - 12.540",7200,5300,559945,200,"3:58pm - <b>12.355</b>","Rambus, Inc."
"RMCF",10.320,10.280,"10.240 - 10.350",100,200,4565,2900,"3:57pm - <b>10.284</b>","Rocky Mountain Chocolate Factor"
"RMGN",0.87,0.82,"0.83 - 0.90",100,400,10506,100,"1:20pm - <b>0.90</b>","RMG Networks Holding Corporatio"
"RMR",40.21,40.16,"39.77 - 40.67",100,300,49302,100,"3:58pm - <b>40.18</b>","The RMR Group Inc."
"RMTI",6.38,6.37,"6.37 - 6.74",1100,2600,335244,100,"3:58pm - <b>6.37</b>","Rockwell Medical, Inc."
"RNDB",13.29,13.25,"13.03 - 13.25",500,100,13767,100,"3:58pm - <b>13.25</b>","Randolph Bancorp, Inc."
"RNET",13.42,13.40,"13.38 - 14.21",400,200,23004,100,"3:58pm - <b>13.40</b>","RigNet, Inc."
"RNST",32.96,32.95,"32.78 - 33.42",1300,1000,133264,100,"3:58pm - <b>32.96</b>","Renasant Corporation"
"RNVA",0.1945,0.1901,"0.1798 - 0.2298",1600,5900,1936904,100,"3:58pm - <b>0.1901</b>","Rennova Health, Inc."
"RNVAZ",0.07,0.05,N/A,20000,100,0,N/A,"2:35pm - <b>0.08</b>","Rennova Health, Inc."
"RNWK",4.350,4.340,"4.315 - 4.370",800,600,18724,100,"3:58pm - <b>4.345</b>","RealNetworks, Inc."
"ROBO",27.8400,27.8100,"27.7501 - 27.9200",200,200,15874,175,"3:16pm - <b>27.8119</b>","ROBO Global Robotics and Automa"
"ROCK",37.36,37.33,"37.33 - 37.96",800,200,98001,100,"3:58pm - <b>37.34</b>","Gibraltar Industries, Inc."
"ROIA",2.98,2.91,"2.90 - 2.90",600,500,1877,1800,"9:30am - <b>2.90</b>","Radio One, Inc."
"ROIAK",2.96,2.95,"2.95 - 3.01",800,33600,12053,100,"3:58pm - <b>2.95</b>","Radio One, Inc."
"ROIC",22.56,22.55,"22.37 - 22.63",2100,2300,512799,100,"3:58pm - <b>22.56</b>","Retail Opportunity Investments "
"ROKA",0.6998,0.6900,"0.6600 - 0.9300",900,800,1349402,100,"3:58pm - <b>0.6949</b>","Roka Bioscience, Inc."
"ROLL",75.48,75.47,"75.42 - 76.69",500,100,100364,129,"3:58pm - <b>75.48</b>","RBC Bearings Incorporated"
"ROSG",0.955,0.940,"0.890 - 0.955",2400,1700,38565,800,"3:58pm - <b>0.955</b>","Rosetta Genomics Ltd."
"ROST",63.81,63.80,"63.48 - 64.26",1400,1000,1466149,167,"3:58pm - <b>63.82</b>","Ross Stores, Inc."
"RP",25.53,25.51,"25.49 - 25.86",900,500,109009,100,"3:58pm - <b>25.51</b>","RealPage, Inc."
"RPD",16.80,16.78,"16.58 - 17.54",900,200,299874,1413,"3:58pm - <b>16.78</b>","Rapid7, Inc."
"RPRX",2.10,2.08,"2.06 - 2.28",500,200,308135,100,"3:58pm - <b>2.09</b>","Repros Therapeutics Inc."
"RPTP",8.970,8.960,"8.960 - 8.990",66600,13700,3047626,100,"3:58pm - <b>8.965</b>","Raptor Pharmaceutical Corp."
"RPXC",10.28,10.27,"10.27 - 10.54",1700,1700,144369,100,"3:58pm - <b>10.27</b>","RPX Corporation"
"RRGB",45.85,45.83,"45.81 - 47.09",200,200,108742,100,"3:58pm - <b>45.83</b>","Red Robin Gourmet Burgers, Inc."
"RRR",23.140,23.130,"22.795 - 23.190",500,500,123780,100,"3:58pm - <b>23.135</b>","Red Rock Resorts, Inc."
"RSTI",32.31,32.29,"32.23 - 32.35",700,400,43964,100,"3:58pm - <b>32.30</b>","Rofin-Sinar Technologies, Inc."
"RSYS",5.55,5.54,"5.53 - 5.63",1900,200,160137,100,"3:58pm - <b>5.54</b>","RadiSys Corporation"
"RTIX",3.06,3.05,"3.02 - 3.06",2800,1100,70207,100,"3:58pm - <b>3.05</b>","RTI Surgical, Inc."
"RTK",2.99,2.98,"2.95 - 3.04",400,800,83189,100,"3:58pm - <b>2.98</b>","Rentech, Inc."
"RTRX",22.37,22.36,"22.07 - 22.64",1300,400,346761,100,"3:58pm - <b>22.36</b>","Retrophin, Inc."
"RTTR",1.72,1.68,"1.68 - 1.77",100,900,41007,600,"3:58pm - <b>1.71</b>","Ritter Pharmaceuticals, Inc."
"RUN",6.03,6.02,"5.86 - 6.10",6200,3300,904145,100,"3:58pm - <b>6.03</b>","Sunrun Inc."
"RUSHA",23.21,23.18,"23.12 - 23.95",300,500,149216,100,"3:58pm - <b>23.18</b>","Rush Enterprises, Inc."
"RUSHB",23.42,23.39,"23.43 - 24.05",100,300,11465,100,"3:58pm - <b>23.43</b>","Rush Enterprises, Inc."
"RUTH",15.000,14.990,"14.990 - 15.280",3400,2700,197657,100,"3:58pm - <b>14.995</b>","Ruth's Hospitality Group, Inc."
"RVEN",5.60,5.55,N/A,300,100,0,N/A,"12:36pm - <b>5.60</b>","Reven Housing REIT, Inc."
"RVLT",7.21,7.19,"7.19 - 7.43",1000,100,36564,100,"3:58pm - <b>7.19</b>","Revolution Lighting Technologie"
"RVNC",16.84,16.83,"16.81 - 17.47",100,200,190572,100,"3:58pm - <b>16.85</b>","Revance Therapeutics, Inc."
"RVSB",5.22,5.14,"5.12 - 5.27",300,200,68188,279,"3:57pm - <b>5.20</b>","Riverview Bancorp Inc"
"RWLK",5.73,5.71,"5.70 - 5.87",400,800,24362,100,"3:55pm - <b>5.73</b>","ReWalk Robotics Ltd"
"RXDX",6.46,6.45,"6.28 - 6.50",600,200,106566,100,"3:58pm - <b>6.46</b>","Ignyta, Inc."
"RXII",1.87,1.85,"1.80 - 1.97",300,200,46929,200,"3:58pm - <b>1.86</b>","RXi Pharmaceuticals Corporation"
"RYAAY",74.26,74.24,"73.41 - 74.75",100,100,427918,200,"3:58pm - <b>74.25</b>","Ryanair Holdings plc"
"SAAS",13.98,13.97,"13.97 - 13.98",34200,26800,227785,100,"3:58pm - <b>13.97</b>","inContact, Inc."
"SABR",27.23,27.22,"26.86 - 27.23",6600,2000,1256296,100,"3:58pm - <b>27.22</b>","Sabre Corporation"
"SAEX",7.8500,7.8400,"7.7299 - 9.0902",4200,600,1101270,2700,"3:58pm - <b>7.8401</b>","SAExploration Holdings, Inc."
"SAFM",95.66,95.65,"94.70 - 96.25",100,100,399674,100,"3:58pm - <b>95.65</b>","Sanderson Farms, Inc."
"SAFT",66.51,66.39,"66.32 - 66.89",200,400,29755,100,"3:58pm - <b>66.50</b>","Safety Insurance Group, Inc."
"SAGE",46.43,46.41,"46.13 - 46.79",300,100,389957,100,"3:58pm - <b>46.40</b>","Sage Therapeutics, Inc."
"SAIA",29.59,29.57,"29.50 - 30.11",800,300,141313,100,"3:58pm - <b>29.58</b>","Saia, Inc."
"SAJA",4.300,4.100,N/A,100,2700,0,N/A,"1:48pm - <b>4.195</b>","Sajan, Inc."
"SAL",33.00,31.26,"31.41 - 32.59",1500,100,613,184,"2:55pm - <b>31.41</b>","Salisbury Bancorp, Inc."
"SALE",8.910,8.900,"8.670 - 9.998",4500,6900,1350175,100,"3:58pm - <b>8.905</b>","RetailMeNot, Inc."
"SALM",6.10,6.08,"5.98 - 6.25",100,100,49348,100,"3:58pm - <b>6.10</b>","Salem Media Group, Inc."
"SAMG",11.88,11.80,"11.80 - 12.03",100,200,4994,100,"3:52pm - <b>11.91</b>","Silvercrest Asset Management Gr"
"SANM",27.92,27.91,"27.91 - 28.32",1900,1500,221964,100,"3:58pm - <b>27.91</b>","Sanmina Corporation"
"SANW",5.06,5.05,"4.94 - 5.07",100,1500,97459,100,"3:58pm - <b>5.05</b>","S&W Seed Company"
"SASR",30.02,29.96,"29.96 - 30.45",500,400,24608,100,"3:58pm - <b>29.96</b>","Sandy Spring Bancorp, Inc."
"SATS",41.25,41.24,"40.65 - 41.53",100,100,247342,100,"3:58pm - <b>41.25</b>","EchoStar Corporation"
"SAUC",1.26,1.25,"1.25 - 1.27",2400,900,17040,155,"3:58pm - <b>1.26</b>","Diversified Restaurant Holdings"
"SAVE",41.14,41.12,"39.45 - 41.14",1800,300,3013168,700,"3:58pm - <b>41.14</b>","Spirit Airlines, Inc."
"SBAC",111.44,111.43,"111.22 - 112.12",200,300,462762,129,"3:58pm - <b>111.44</b>","SBA Communications Corporation"
"SBBP",5.28,5.20,"5.28 - 6.24",200,1000,17109,100,"3:56pm - <b>5.28</b>","Strongbridge Biopharma plc"
"SBBX",16.59,16.27,"16.18 - 16.74",200,300,1114,100,"3:47pm - <b>16.74</b>","Sussex Bancorp"
"SBCF",16.04,16.03,"16.01 - 16.40",1200,600,74305,100,"3:58pm - <b>16.04</b>","Seacoast Banking Corporation of"
"SBCP",14.79,14.74,"14.73 - 14.74",100,100,3399,100,"2:04pm - <b>14.74</b>","Sunshine Bancorp, Inc."
"SBFG",12.80,12.61,"12.48 - 12.74",100,200,4315,500,"3:53pm - <b>12.61</b>","SB Financial Group, Inc."
"SBFGP",13.80,12.40,N/A,100,500,0,N/A,"3:18pm - <b>13.50</b>","SB Financial Group, Inc."
"SBGI",27.6600,27.6500,"27.2400 - 28.0750",1400,2000,1164051,100,"3:58pm - <b>27.6534</b>","Sinclair Broadcast Group, Inc."
"SBLK",4.86,4.84,"4.70 - 5.01",400,800,216702,100,"3:58pm - <b>4.84</b>","Star Bulk Carriers Corp."
"SBLKL",21.09,20.70,"20.61 - 21.25",200,200,5600,100,"3:24pm - <b>20.75</b>","Star Bulk Carriers Corp."
"SBNY",114.86,114.83,"114.50 - 116.06",100,100,289807,100,"3:58pm - <b>114.86</b>","Signature Bank"
"SBNYW",87.01,84.66,N/A,700,2100,0,N/A,"1:03pm - <b>85.67</b>","Signature Bank"
"SBOT",2.44,2.42,"2.38 - 2.51",300,9800,7423,320,"3:58pm - <b>2.44</b>","Stellar Biotechnologies, Inc."
"SBPH",12.55,11.92,"11.60 - 12.99",100,100,3790,100,"3:38pm - <b>12.30</b>","Spring Bank Pharmaceuticals, In"
"SBRA",24.63,24.62,"24.47 - 24.93",1400,700,391094,100,"3:58pm - <b>24.62</b>","Sabra Healthcare REIT, Inc."
"SBRAP",26.49,26.20,"26.00 - 26.29",100,300,3743,100,"2:21pm - <b>26.18</b>","Sabra Healthcare REIT, Inc."
"SBSA",4.43,4.01,"3.97 - 4.04",4000,100,10187,3698,"1:53pm - <b>4.00</b>","Spanish Broadcasting System, In"
"SBSI",31.48,31.45,"31.39 - 32.17",700,200,30562,104,"3:58pm - <b>31.46</b>","Southside Bancshares, Inc."
"SBUX",54.040,54.030,"53.860 - 54.340",3800,7000,6996367,100,"3:58pm - <b>54.045</b>","Starbucks Corporation"
"SCACU",10.09,10.03,"10.04 - 10.19",500,5000,854,100,"1:30pm - <b>10.04</b>","Saban Capital Acquisition Corp."
"SCAI",44.53,44.52,"43.90 - 44.65",1000,200,204300,100,"3:58pm - <b>44.52</b>","Surgical Care Affiliates, Inc."
"SCHL",38.01,38.00,"37.92 - 38.30",600,200,83449,130,"3:58pm - <b>38.00</b>","Scholastic Corporation"
"SCHN",19.60,19.59,"19.59 - 19.97",1100,700,205389,100,"3:58pm - <b>19.59</b>","Schnitzer Steel Industries, Inc"
"SCKT",2.76,2.75,"2.75 - 2.82",100,6700,11313,100,"3:58pm - <b>2.75</b>","SOCKET MOBILE INC"
"SCLN",10.470,10.460,"10.320 - 10.710",3800,1500,162001,100,"3:58pm - <b>10.465</b>","SciClone Pharmaceuticals, Inc."
"SCMP",12.96,12.95,"12.82 - 13.22",700,800,242335,300,"3:58pm - <b>12.95</b>","Sucampo Pharmaceuticals, Inc."
"SCON",2.70,2.68,"2.63 - 2.88",400,1600,185773,100,"3:58pm - <b>2.70</b>","Superconductor Technologies Inc"
"SCOR",30.76,30.75,"30.69 - 31.36",2600,2600,314998,100,"3:58pm - <b>30.76</b>","comScore, Inc."
"SCSC",35.92,35.91,"35.91 - 36.35",600,400,52295,100,"3:58pm - <b>35.91</b>","ScanSource, Inc."
"SCSS",25.11,25.10,"25.08 - 25.51",600,1000,245351,100,"3:58pm - <b>25.11</b>","Select Comfort Corporation"
"SCTY",20.030,20.010,"18.950 - 20.100",1300,300,2879980,100,"3:58pm - <b>20.015</b>","SolarCity Corporation"
"SCVL",26.44,26.42,"26.41 - 27.15",500,300,45199,100,"3:58pm - <b>26.42</b>","Shoe Carnival, Inc."
"SCWX",12.56,12.49,"12.32 - 12.70",300,200,62727,100,"3:58pm - <b>12.49</b>","SecureWorks Corp."
