Symbol,Ask,Bid,Range,AskSize,BidSize,Volume,LastTradeSize,LastTradeWithTime,Name
"TOWN",23.39,23.38,"23.25 - 23.46",200,100,96010,100,"3:08pm - <b>23.40</b>","Towne Bank"
"TPIC",20.74,20.65,"20.35 - 21.30",100,100,130626,100,"3:14pm - <b>20.65</b>","TPI Composites, Inc."
"TQQQ",124.63,124.58,"123.88 - 125.92",100,600,1303686,100,"3:15pm - <b>124.63</b>","ProShares UltraPro QQQ"
"TRCB",11.6400,11.5000,"11.5700 - 11.7150",400,100,2961,514,"2:39pm - <b>11.6386</b>","Two River Bancorp"
"TRCH",1.16,1.15,"1.15 - 1.20",200,1800,47535,100,"3:06pm - <b>1.15</b>","Torchlight Energy Resources, In"
"TREE",91.61,91.45,"90.71 - 93.11",100,100,261379,100,"3:14pm - <b>91.59</b>","LendingTree, Inc."
"TRIB",13.07,13.05,"12.68 - 13.15",100,200,105302,100,"2:52pm - <b>13.05</b>","Trinity Biotech plc"
"TRIL",15.19,15.12,"15.01 - 16.39",100,200,71890,100,"3:15pm - <b>15.12</b>","Trillium Therapeutics Inc."
"TRIP",61.85,61.84,"61.33 - 61.97",300,100,598053,100,"3:13pm - <b>61.86</b>","TripAdvisor, Inc."
"TRMB",28.07,28.06,"27.73 - 28.18",700,500,844410,100,"3:14pm - <b>28.07</b>","Trimble Navigation Limited"
"TRMK",27.31,27.30,"27.27 - 27.88",400,400,122520,100,"3:14pm - <b>27.30</b>","Trustmark Corporation"
"TRNC",17.03,16.99,"16.74 - 17.05",100,200,58591,100,"3:13pm - <b>17.03</b>","tronc, Inc."
"TRNS",10.81,10.17,"10.43 - 10.50",200,100,291,100,"2:37pm - <b>10.50</b>","Transcat, Inc."
"TROV",4.64,4.62,"4.62 - 4.81",200,2000,64569,100,"3:14pm - <b>4.62</b>","TrovaGene, Inc."
"TROVU",199999.00,0.01,N/A,200,100,0,N/A,"10:29am - <b>17.69</b>","TrovaGene, Inc."
"TROVW",2.15,0.01,N/A,1000,100,35,N/A,"12:25pm - <b>1.45</b>","TrovaGene, Inc."
"TROW",65.28,65.27,"65.18 - 66.03",800,200,904044,100,"3:14pm - <b>65.27</b>","T. Rowe Price Group, Inc."
"TRS",17.52,17.48,"17.50 - 17.83",100,300,294813,100,"3:14pm - <b>17.50</b>","TriMas Corporation"
"TRST",7.03,7.02,"7.01 - 7.12",200,400,66139,100,"3:11pm - <b>7.03</b>","TrustCo Bank Corp NY"
"TRTL",10.4000,9.8600,"9.8601 - 9.8601",4500,100,442,342,"12:54pm - <b>9.8601</b>","Terrapin 3 Acquisition Corporat"
"TRTLU",19.12,3.15,N/A,500,100,0,N/A,"11:02am - <b>10.06</b>","Terrapin 3 Acquisition Corporat"
"TRTLW",0.200,0.185,"0.185 - 0.194",4400,1000,33180,200,"12:29pm - <b>0.185</b>","Terrapin 3 Acquisition Corporat"
"TRUE",8.870,8.860,"8.780 - 8.970",700,900,186478,100,"3:12pm - <b>8.865</b>","TrueCar, Inc."
"TRUP",16.56,16.49,"16.26 - 16.74",100,100,32317,100,"2:59pm - <b>16.63</b>","Trupanion, Inc."
"TRVN",7.04,7.03,"6.92 - 7.07",400,2000,164954,100,"3:12pm - <b>7.04</b>","Trevena, Inc."
"TSBK",15.65,15.56,"15.45 - 15.71",100,100,2984,100,"3:00pm - <b>15.71</b>","Timberland Bancorp, Inc."
"TSC",16.01,15.95,"15.80 - 16.18",200,100,15771,100,"3:06pm - <b>15.99</b>","TriState Capital Holdings, Inc."
"TSCO",68.91,68.90,"67.82 - 68.97",300,100,1242538,100,"3:15pm - <b>68.91</b>","Tractor Supply Company"
"TSEM",15.07,15.06,"14.95 - 15.27",500,600,307267,100,"3:14pm - <b>15.07</b>","Tower Semiconductor Ltd."
"TSLA",208.54,208.49,"206.50 - 211.00",200,500,1814431,200,"3:14pm - <b>208.49</b>","Tesla Motors, Inc."
"TSRA",37.80,37.79,"37.59 - 38.15",200,300,190438,100,"3:14pm - <b>37.80</b>","Tessera Technologies, Inc."
"TSRI",7.80,7.55,"7.35 - 8.03",500,100,32493,700,"3:04pm - <b>7.57</b>","TSR, Inc."
"TSRO",107.81,107.75,"106.39 - 109.25",300,300,544300,100,"3:14pm - <b>107.76</b>","TESARO, Inc."
"TST",1.13,1.10,"1.10 - 1.16",100,3500,31606,250,"2:57pm - <b>1.10</b>","TheStreet, Inc."
"TTD",27.89,27.77,"27.00 - 28.42",100,100,275256,200,"3:12pm - <b>27.79</b>","TRADE DESK, INC."
"TTEC",29.43,29.42,"29.07 - 29.54",100,100,48078,100,"3:14pm - <b>29.42</b>","TeleTech Holdings, Inc."
"TTEK",35.45,35.44,"35.32 - 35.74",400,200,231704,100,"3:14pm - <b>35.44</b>","Tetra Tech, Inc."
"TTGT",8.04,8.02,"8.00 - 8.45",100,200,26734,100,"3:14pm - <b>8.03</b>","TechTarget, Inc."
"TTMI",11.370,11.360,"11.310 - 11.570",1000,1200,1472597,200,"3:15pm - <b>11.365</b>","TTM Technologies, Inc."
