Symbol,Ask,Bid,Range,AskSize,BidSize,Volume,LastTradeSize,LastTradeWithTime,Name
"AQMS",8.830,8.790,"8.780 - 9.030",100,100,42576,100,"3:04pm - <b>8.785</b>","Aqua Metals, Inc."
"AQXP",14.62,14.57,"14.31 - 15.00",100,200,177249,100,"3:05pm - <b>14.59</b>","Aquinox Pharmaceuticals, Inc."
"ARAY",5.58,5.57,"5.56 - 5.64",1500,2100,147039,100,"3:06pm - <b>5.58</b>","Accuray Incorporated"
"ARCB",18.97,18.94,"18.83 - 19.16",100,300,51956,400,"3:06pm - <b>18.97</b>","ArcBest Corporation"
"ARCC",15.45,15.44,"15.38 - 15.56",1100,3400,979294,100,"3:06pm - <b>15.43</b>","Ares Capital Corporation"
"ARCI",0.9700,0.9500,"0.9500 - 0.9799",2100,3000,7804,100,"2:19pm - <b>0.9701</b>","Appliance Recycling Centers of "
"ARCW",3.63,3.58,"3.41 - 3.73",100,100,31951,100,"3:05pm - <b>3.63</b>","ARC Group Worldwide, Inc."
"ARDM",6.89,6.75,"6.49 - 6.89",500,100,59900,200,"2:43pm - <b>6.79</b>","Aradigm Corporation"
"ARDX",12.31,12.28,"12.14 - 12.42",100,200,105217,100,"3:06pm - <b>12.30</b>","Ardelyx, Inc."
"AREX",2.860,2.850,"2.760 - 2.960",600,1900,790947,100,"3:06pm - <b>2.855</b>","Approach Resources Inc."
"ARGS",4.63,4.61,"4.56 - 4.85",200,300,219223,100,"3:05pm - <b>4.63</b>","Argos Therapeutics, Inc."
"ARIA",14.00,13.99,"13.61 - 14.00",49400,5000,4995711,100,"3:06pm - <b>14.00</b>","ARIAD Pharmaceuticals, Inc."
"ARII",39.00,38.94,"38.54 - 39.08",100,500,97459,100,"3:06pm - <b>38.97</b>","American Railcar Industries, In"
"ARIS",4.53,4.50,"4.50 - 4.56",200,300,23542,100,"2:36pm - <b>4.50</b>","ARI Network Services, Inc."
"ARKR",22.6500,22.3100,"22.5000 - 22.6100",2300,100,1647,200,"11:34am - <b>22.5503</b>","Ark Restaurants Corp."
"ARLP",21.460,21.400,"21.182 - 21.530",100,200,130030,100,"3:06pm - <b>21.425</b>","Alliance Resource Partners, L.P"
"ARLZ",5.01,5.00,"4.99 - 5.35",300,1500,771680,100,"3:06pm - <b>5.00</b>","Aralez Pharmaceuticals Inc."
"ARNA",1.76,1.75,"1.73 - 1.77",7300,6100,376279,100,"3:06pm - <b>1.75</b>","Arena Pharmaceuticals, Inc."
"AROW",33.18,32.95,"32.95 - 33.70",100,100,14403,100,"3:06pm - <b>33.18</b>","Arrow Financial Corporation"
"ARQL",1.710,1.700,"1.600 - 1.710",1100,3100,129562,100,"3:04pm - <b>1.705</b>","ArQule, Inc."
"ARRS",28.39,28.38,"28.22 - 28.56",400,100,518403,100,"3:06pm - <b>28.38</b>","ARRIS International plc"
"ARRY",6.2000,6.1900,"4.5901 - 6.2700",1800,4700,89228269,200,"3:06pm - <b>6.1965</b>","Array BioPharma Inc."
"ARTNA",29.36,29.24,"29.18 - 29.58",100,100,10400,100,"3:06pm - <b>29.25</b>","Artesian Resources Corporation"
"ARTW",2.8800,2.8000,"2.9000 - 2.9265",100,1000,914,200,"10:21am - <b>2.9265</b>","Art's-Way Manufacturing Co., In"
"ARTX",3.07,3.05,"2.97 - 3.15",100,1900,56101,100,"3:06pm - <b>3.07</b>","Arotech Corporation"
"ARWA",10.17,10.14,N/A,20400,15000,0,N/A,"9:30am - <b>10.19</b>","Arowana Inc."
"ARWAR",0.25,0.20,"0.20 - 0.25",41000,100,11100,100,"2:48pm - <b>0.23</b>","Arowana Inc."
"ARWAU",10.45,10.32,"10.32 - 10.32",1000,800,183,183,"12:54pm - <b>10.32</b>","Arowana Inc."
"ARWAW",0.1330,0.1114,N/A,5200,100,104,N/A,"3:32pm - <b>0.1267</b>","Arowana Inc."
"ARWR",7.08,7.07,"7.03 - 7.22",100,700,302300,132,"3:06pm - <b>7.08</b>","Arrowhead Pharmaceuticals, Inc."
"ASBB",26.23,26.05,"25.90 - 26.05",200,200,958,100,"2:24pm - <b>26.05</b>","ASB Bancorp, Inc."
"ASCMA",21.33,21.27,"20.90 - 21.67",100,100,47567,100,"3:06pm - <b>21.27</b>","Ascent Capital Group, Inc."
"ASET",26.75,26.73,"26.74 - 26.74",500,500,121,100,"9:54am - <b>26.74</b>","FlexShares Real Assets Allocati"
"ASFI",9.7000,9.4900,"9.3500 - 9.9500",200,100,3874,522,"2:53pm - <b>9.5936</b>","Asta Funding, Inc."
"ASMB",8.05,8.01,"7.73 - 8.17",100,800,12764,100,"3:05pm - <b>8.01</b>","Assembly Biosciences, Inc."
"ASML",108.90,108.84,"108.28 - 109.16",200,200,570970,100,"3:02pm - <b>108.81</b>","ASML Holding N.V."
"ASNA",5.75,5.74,"5.72 - 5.89",2600,5700,1870473,100,"3:06pm - <b>5.75</b>","Ascena Retail Group, Inc."
"ASND",19.75,19.64,"19.24 - 20.64",300,100,58319,100,"3:02pm - <b>19.67</b>","Ascendis Pharma A/S"
"ASPS",31.30,31.26,"30.99 - 31.64",100,600,131208,100,"3:06pm - <b>31.28</b>","Altisource Portfolio Solutions "
"ASRV",3.31,3.21,"3.20 - 3.31",100,100,20839,100,"2:44pm - <b>3.31</b>","AmeriServ Financial Inc."
"ASRVP",27.500,26.770,N/A,1000,400,0,N/A,"2:03pm - <b>27.175</b>","AmeriServ Financial Inc."
"ASTC",1.72,1.70,"1.65 - 1.88",300,100,61826,100,"2:59pm - <b>1.71</b>","Astrotech Corporation"
"ASTE",57.990,57.860,"57.620 - 58.520",100,200,43431,100,"3:03pm - <b>57.985</b>","Astec Industries, Inc."
