Symbol,Ask,Bid,Range,AskSize,BidSize,Volume,LastTradeSize,LastTradeWithTime,Name
"BRKS",13.51,13.50,"13.44 - 13.68",1400,100,119820,100,"3:07pm - <b>13.51</b>","Brooks Automation, Inc."
"BSET",24.85,24.67,"24.68 - 24.97",100,100,22323,400,"3:03pm - <b>24.85</b>","Bassett Furniture Industries, I"
"BSF",9.09,9.01,"9.00 - 9.12",100,100,15704,100,"3:05pm - <b>9.05</b>","Bear State Financial, Inc."
"BSFT",46.29,46.25,"46.15 - 47.00",100,100,82376,100,"3:08pm - <b>46.26</b>","BroadSoft, Inc."
"BSPM",3.85,3.82,"3.61 - 3.91",900,700,153152,100,"3:05pm - <b>3.85</b>","Biostar Pharmaceuticals, Inc."
"BSQR",4.70,4.68,"4.68 - 4.79",200,100,26841,100,"2:57pm - <b>4.71</b>","BSQUARE Corporation"
"BSRR",18.40,18.26,"18.29 - 18.54",100,100,8276,100,"3:05pm - <b>18.29</b>","Sierra Bancorp"
"BSTC",45.71,45.41,"44.80 - 47.47",100,100,90675,100,"3:01pm - <b>45.68</b>","BioSpecifics Technologies Corp"
"BSTG",1.08,1.06,"1.05 - 1.09",300,200,26779,1300,"3:02pm - <b>1.09</b>","Biostage, Inc."
"BTEC",26.89,26.82,N/A,2700,2800,0,N/A,"12:06pm - <b>26.41</b>","Principal Healthcare Innovators"
"BUFF",23.24,23.23,"23.21 - 23.96",600,600,1264601,100,"3:08pm - <b>23.24</b>","Blue Buffalo Pet Products, Inc."
"BUR",2.29,2.20,"2.21 - 2.30",100,1000,8498,100,"2:30pm - <b>2.21</b>","Burcon NutraScience Corp"
"BUSE",22.830,22.780,"22.740 - 23.150",200,100,18562,100,"3:07pm - <b>22.805</b>","First Busey Corporation"
"BV",5.420,5.410,"5.370 - 5.505",800,9800,951397,100,"3:08pm - <b>5.415</b>","Bazaarvoice, Inc."
"BVSN",5.2700,4.9900,"4.9901 - 4.9901",400,100,228,210,"3:07pm - <b>4.9901</b>","BroadVision, Inc."
"BVXV",3.84,3.65,N/A,300,2000,0,N/A,"12:22pm - <b>3.68</b>","BiondVax Pharmaceuticals Ltd."
"BVXVW",0.60,0.38,N/A,4300,5200,0,N/A,"3:16pm - <b>0.59</b>","BiondVax Pharmaceuticals Ltd."
"BWEN",4.33,4.28,"4.22 - 4.37",100,300,11823,100,"3:05pm - <b>4.33</b>","Broadwind Energy, Inc."
"BWFG",23.53,23.25,"23.28 - 23.53",200,100,28030,100,"2:58pm - <b>23.53</b>","Bankwell Financial Group, Inc."
"BWINA",25.0000,24.1100,"24.5291 - 24.5291",1300,100,241,240,"2:40pm - <b>24.5291</b>","Baldwin & Lyons, Inc."
