Symbol,Ask,Bid,Range,AskSize,BidSize,Volume,LastTradeSize,LastTradeWithTime,Name
"NTAP",35.210,35.200,"34.850 - 35.800",1100,1500,2595688,100,"3:39pm - <b>35.205</b>","NetApp, Inc."
"NTCT",28.47,28.46,"28.41 - 29.15",300,200,394101,100,"3:39pm - <b>28.46</b>","NetScout Systems, Inc."
"NTEC",5.94,5.90,"5.67 - 5.91",300,100,16155,100,"3:29pm - <b>5.90</b>","Intec Pharma Ltd."
"NTES",241.39,241.19,"237.23 - 243.83",200,100,1503124,104,"3:39pm - <b>241.39</b>","NetEase, Inc."
"NTGR",59.33,59.29,"58.89 - 59.71",100,300,208177,100,"3:38pm - <b>59.31</b>","NETGEAR, Inc."
"NTIC",14.0000,13.2600,"13.2601 - 13.2601",100,900,220,220,"1:28pm - <b>13.2601</b>","Northern Technologies Internati"
"NTLA",17.01,16.95,"16.91 - 17.67",100,200,154618,100,"3:35pm - <b>16.97</b>","Intellia Therapeutics, Inc."
"NTRA",10.80,10.79,"10.54 - 10.97",100,200,67116,100,"3:39pm - <b>10.79</b>","Natera, Inc."
"NTRI",29.73,29.71,"29.05 - 29.77",500,200,92750,100,"3:39pm - <b>29.73</b>","NutriSystem Inc"
"NTRS",67.54,67.53,"67.49 - 68.73",200,200,812917,100,"3:39pm - <b>67.54</b>","Northern Trust Corporation"
"NTRSP",27.6900,27.4400,"27.4400 - 27.8000",100,200,17661,400,"3:36pm - <b>27.4401</b>","Northern Trust Corporation"
"NTWK",6.2600,6.2500,"6.1800 - 6.2600",300,200,41598,1450,"3:38pm - <b>6.2564</b>","NetSol Technologies Inc."
"NUAN",14.400,14.390,"14.390 - 14.540",3800,2400,1365204,100,"3:39pm - <b>14.395</b>","Nuance Communications, Inc."
"NURO",1.57,1.55,"1.55 - 1.61",500,2300,40300,100,"3:15pm - <b>1.57</b>","NeuroMetrix, Inc."
"NUROW",0.139,0.120,N/A,1000,300,0,N/A,"9:32am - <b>0.141</b>","NeuroMetrix, Inc."
"NUTR",28.13,27.89,"27.76 - 28.21",200,200,9778,100,"3:29pm - <b>28.14</b>","Nutraceutical International Cor"
"NUVA",66.29,66.28,"66.17 - 66.86",100,100,400805,100,"3:39pm - <b>66.29</b>","NuVasive, Inc."
"NVAX",2.370,2.360,"2.270 - 2.430",77900,32800,33424180,100,"3:39pm - <b>2.365</b>","Novavax, Inc."
"NVCN",0.5443,0.5381,"0.5350 - 0.5673",1000,100,265516,200,"3:38pm - <b>0.5443</b>","Neovasc Inc."
"NVCR",8.78,8.77,"8.77 - 9.18",200,200,106272,116,"3:39pm - <b>8.78</b>","NovoCure Limited"
"NVDA",64.430,64.420,"63.530 - 64.600",400,300,4610386,1000,"3:39pm - <b>64.425</b>","NVIDIA Corporation"
"NVDQ",11.84,11.83,"11.74 - 12.00",300,300,140170,100,"3:39pm - <b>11.85</b>","Novadaq Technologies Inc"
"NVEC",57.76,57.30,"57.28 - 58.79",100,500,3312,100,"3:34pm - <b>57.31</b>","NVE Corporation"
"NVEE",31.82,31.68,"31.53 - 31.99",100,100,12954,100,"3:36pm - <b>31.69</b>","NV5 Global, Inc."
"NVET",4.2500,4.1800,"4.0550 - 4.2006",400,100,1042,200,"2:59pm - <b>4.2006</b>","Nexvet Biopharma plc"
"NVFY",1.93,1.90,"1.88 - 2.02",700,16000,69446,100,"3:37pm - <b>1.91</b>","Nova Lifestyle, Inc"
"NVGN",2.00,1.99,"1.91 - 2.03",100,100,39975,100,"3:38pm - <b>2.00</b>","Novogen Limited"
"NVIV",6.71,6.69,"6.63 - 6.80",100,3500,73185,100,"3:36pm - <b>6.70</b>","INVIVO THERAPEUTICS"
"NVLS",8.37,8.30,"8.13 - 8.59",100,1200,44947,200,"3:37pm - <b>8.36</b>","Nivalis Therapeutics, Inc."
"NVMI",12.20,12.15,"12.01 - 12.20",400,600,9246,100,"3:37pm - <b>12.20</b>","Nova Measuring Instruments Ltd."
"NVTR",6.87,6.85,"6.62 - 6.96",100,100,20153,100,"3:36pm - <b>6.87</b>","Nuvectra Corporation"
"NWBI",15.62,15.61,"15.59 - 15.74",2400,2300,864686,200,"3:39pm - <b>15.62</b>","Northwest Bancshares, Inc."
"NWBO",0.6090,0.6000,"0.4920 - 0.6293",100,6100,3857461,3000,"3:39pm - <b>0.6009</b>","Northwest Biotherapeutics, Inc."
"NWBOW",0.48,0.38,"0.31 - 0.41",100,100,1100,100,"11:43am - <b>0.40</b>","Northwest Biotherapeutics, Inc."
"NWFL",29.00,28.75,"28.90 - 29.04",800,600,779,200,"3:36pm - <b>28.90</b>","Norwood Financial Corp."
"NWLI",205.9500,203.2500,"202.4900 - 206.8800",100,200,2377,100,"2:15pm - <b>206.6599</b>","National Western Life Group, In"
"NWPX",11.57,11.54,"11.54 - 11.66",100,200,14996,100,"3:36pm - <b>11.54</b>","Northwest Pipe Company"
"NWS",14.21,14.20,"14.14 - 14.38",4500,1800,634718,100,"3:39pm - <b>14.20</b>","News Corporation"
"NWSA",13.86,13.85,"13.78 - 13.99",10300,3400,1169465,100,"3:39pm - <b>13.85</b>","News Corporation"
"NXEO",8.27,8.23,"8.22 - 8.32",300,100,32225,100,"3:39pm - <b>8.24</b>","Nexeo Solutions, Inc."
"NXEOU",8.91,8.48,"8.56 - 9.00",200,200,3563,100,"3:08pm - <b>8.86</b>","Nexeo Solutions, Inc."
"NXEOW",0.59,0.57,"0.57 - 0.58",2000,2000,6461,200,"2:50pm - <b>0.58</b>","Nexeo Solutions, Inc."
"NXPI",82.57,82.55,"82.40 - 83.74",300,500,2085704,100,"3:39pm - <b>82.56</b>","NXP Semiconductors N.V."
"NXST",53.61,53.60,"53.39 - 54.37",100,200,392565,100,"3:39pm - <b>53.61</b>","Nexstar Broadcasting Group, Inc"
"NXTD",3.04,3.00,"2.91 - 3.42",2400,100,110238,100,"3:37pm - <b>3.00</b>","NXT-ID Inc."
"NXTDW",0.25,0.20,N/A,500,300,2,N/A,"3:58pm - <b>0.17</b>","NXT-ID Inc."
"NXTM",24.48,24.45,"24.36 - 24.71",100,200,144708,100,"3:38pm - <b>24.48</b>","NxStage Medical, Inc."
"NYMT",5.97,5.96,"5.96 - 6.10",2200,27100,671475,100,"3:39pm - <b>5.96</b>","New York Mortgage Trust, Inc."
"NYMTO",23.92,23.88,"23.75 - 23.93",100,1000,8645,100,"3:23pm - <b>23.90</b>","New York Mortgage Trust, Inc."
"NYMTP",23.85,23.76,"23.60 - 23.91",2900,400,10261,100,"3:37pm - <b>23.84</b>","New York Mortgage Trust, Inc."
"NYMX",3.40,3.39,"3.33 - 3.46",2600,100,65830,100,"3:37pm - <b>3.39</b>","Nymox Pharmaceutical Corporatio"
"NYNY",18.7300,18.4700,"17.8500 - 18.7499",100,100,4838,100,"3:23pm - <b>18.7499</b>","Empire Resorts, Inc."
"OACQ",10.32,10.30,N/A,1000,1300,0,N/A,"1:00pm - <b>10.30</b>","Origo Acquisition Corporation"
"OACQR",200000.0000,0.0085,N/A,200,100,0,N/A,"3:58pm - <b>0.1601</b>","Origo Acquisition Corporation"
"OACQU",11.380,10.500,N/A,200,2000,0,N/A,"3:49pm - <b>10.604</b>","Origo Acquisition Corporation"
"OACQW",0.15,0.01,N/A,400,100,0,N/A,"3:07pm - <b>0.10</b>","Origo Acquisition Corporation"
"OASM",3.09,2.85,"2.61 - 3.20",3300,100,4830,100,"1:09pm - <b>3.05</b>","Oasmia Pharmaceutical AB"
"OBAS",7.92,7.85,"7.85 - 8.29",100,3500,12164,100,"3:38pm - <b>7.86</b>","Optibase Ltd."
"OBCI",2.910,2.850,"2.710 - 2.990",1500,1000,44373,100,"3:37pm - <b>2.889</b>","Ocean Bio-Chem, Inc."
"OCC",2.59,2.57,"2.55 - 2.80",1600,100,9421,100,"3:29pm - <b>2.59</b>","Optical Cable Corporation"
"OCFC",19.10,19.09,"19.08 - 19.32",200,200,44274,152,"3:39pm - <b>19.10</b>","OceanFirst Financial Corp."
"OCLR",8.68,8.67,"8.61 - 8.87",4100,5000,3011974,100,"3:39pm - <b>8.68</b>","Oclaro, Inc."
"OCLS",4.11,4.09,"4.08 - 4.35",300,400,61117,200,"3:27pm - <b>4.10</b>","Oculus Innovative Sciences, Inc"
"OCLSW",0.260,0.252,"0.230 - 0.252",38500,100,1505,100,"3:17pm - <b>0.252</b>","Oculus Innovative Sciences, Inc"
"OCRX",2.67,2.60,"2.44 - 2.74",300,100,233620,100,"3:39pm - <b>2.61</b>","Ocera Therapeutics, Inc."
"OCUL",6.86,6.84,"6.81 - 7.17",100,600,297758,100,"3:37pm - <b>6.84</b>","Ocular Therapeutix, Inc."
"ODFL",67.24,67.22,"66.33 - 67.53",300,400,302245,100,"3:39pm - <b>67.24</b>","Old Dominion Freight Line, Inc."
"ODP",3.620,3.610,"3.580 - 3.690",24400,22700,4852616,100,"3:39pm - <b>3.615</b>","Office Depot, Inc."
"OESX",1.38,1.37,"1.36 - 1.40",300,100,24337,100,"3:39pm - <b>1.37</b>","Orion Energy Systems, Inc."
"OFED",23.09,21.51,N/A,100,600,163,N/A,"2:41pm - <b>23.99</b>","Oconee Federal Financial Corp."
"OFIX",43.03,42.99,"42.83 - 43.28",200,200,49818,100,"3:39pm - <b>43.00</b>","Orthofix International N.V."
"OFLX",38.59,37.75,"37.63 - 38.59",200,100,2929,100,"3:35pm - <b>38.59</b>","Omega Flex, Inc."
"OFS",13.30,13.21,"13.22 - 13.38",1400,100,41926,100,"3:27pm - <b>13.27</b>","OFS Capital Corporation"
"OGXI",0.4949,0.4901,"0.4851 - 0.5100",200,100,58480,400,"3:29pm - <b>0.4905</b>","OncoGenex Pharmaceuticals Inc."
"OHAI",3.060,3.010,"3.010 - 3.170",200,200,9162,330,"3:33pm - <b>3.037</b>","OHA Investment Corporation"
"OHGI",0.61,0.60,"0.57 - 0.64",100,900,175374,100,"3:34pm - <b>0.60</b>","One Horizon Group, Inc."
"OHRP",2.83,2.82,"2.79 - 2.84",5600,400,58458,100,"3:33pm - <b>2.83</b>","Ohr Pharmaceuticals, Inc."
"OIIM",1.61,1.57,"1.56 - 1.61",3100,200,4829,100,"3:19pm - <b>1.61</b>","O2Micro International Limited"
"OKSB",18.31,18.30,"18.26 - 18.60",100,100,10239,100,"3:37pm - <b>18.31</b>","Southwest Bancorp, Inc."
"OLBK",19.53,19.30,"19.21 - 19.66",300,200,7188,100,"3:31pm - <b>19.51</b>","Old Line Bancshares, Inc."
"OLD",27.01,26.95,"26.75 - 27.00",1300,1300,1536,100,"1:43pm - <b>26.96</b>","The Long-Term Care ETF"
"OLED",58.01,57.97,"57.25 - 58.88",200,200,322132,100,"3:39pm - <b>57.98</b>","Universal Display Corporation"
"OLLI",25.990,25.980,"25.630 - 26.165",200,300,358268,100,"3:39pm - <b>25.985</b>","Ollie's Bargain Outlet Holdings"
"OMAB",44.62,44.56,"43.90 - 44.67",100,100,27686,100,"3:34pm - <b>44.62</b>","Grupo Aeroportuario del Centro "
"OMCL",37.69,37.65,"37.24 - 37.79",100,200,49372,100,"3:39pm - <b>37.66</b>","Omnicell, Inc."
"OMED",11.87,11.83,"11.81 - 12.16",400,100,67086,100,"3:39pm - <b>11.84</b>","OncoMed Pharmaceuticals, Inc."
"OMER",11.41,11.39,"11.26 - 11.62",200,100,158332,100,"3:39pm - <b>11.40</b>","Omeros Corporation"
"OMEX",3.60,3.52,"3.49 - 3.68",100,5900,16308,100,"3:36pm - <b>3.52</b>","Odyssey Marine Exploration, Inc"
"ON",11.6500,11.6400,"11.5350 - 11.8100",9300,11400,3642496,1000,"3:39pm - <b>11.6499</b>","ON Semiconductor Corporation"
"ONB",13.650,13.640,"13.640 - 13.900",2000,7500,578093,100,"3:39pm - <b>13.645</b>","Old National Bancorp"
"ONCE",61.230,61.120,"59.030 - 61.250",100,100,222488,100,"3:38pm - <b>61.225</b>","Spark Therapeutics, Inc."
"ONCS",1.78,1.77,"1.77 - 1.80",200,5700,49454,400,"3:32pm - <b>1.78</b>","ONCOSEC MEDICAL"
"ONEQ",207.21,206.86,"206.53 - 207.62",100,100,14631,128,"3:18pm - <b>206.86</b>","Fidelity Nasdaq Composite Index"
"ONS",4.44,4.41,"4.40 - 4.49",300,500,7113,100,"3:32pm - <b>4.44</b>","Oncobiologics, Inc."
"ONSIW",0.59,0.47,"0.60 - 0.60",100,100,122,100,"12:05pm - <b>0.60</b>","Oncobiologics, Inc."
"ONSIZ",1.43,1.19,"1.19 - 1.24",200,100,750,100,"10:40am - <b>1.19</b>","Oncobiologics, Inc."
"ONTX",3.08,3.05,"2.95 - 3.27",300,700,182300,100,"3:37pm - <b>3.08</b>","Onconova Therapeutics, Inc."
"ONTXW",1.09,1.00,"1.10 - 1.10",700,500,3175,175,"11:38am - <b>1.10</b>","Onconova Therapeutics, Inc."
"ONVI",5.09,4.55,N/A,900,100,0,N/A,"3:51pm - <b>4.79</b>","Onvia, Inc."
"ONVO",3.9200,3.9100,"3.8700 - 3.9700",1000,2200,294551,100,"3:39pm - <b>3.9197</b>","Organovo Holdings, Inc."
"OPB",34.59,34.53,"34.44 - 34.97",500,200,29489,100,"3:39pm - <b>34.54</b>","Opus Bank"
"OPGN",1.68,1.66,"1.62 - 1.69",1000,100,41698,100,"3:10pm - <b>1.66</b>","OpGen, Inc."
"OPGNW",0.25,0.20,N/A,1000,1000,0,N/A,"3:22pm - <b>0.23</b>","OpGen, Inc."
"OPHC",5.500,4.850,"5.190 - 5.710",100,100,602,100,"11:58am - <b>5.515</b>","OptimumBank Holdings, Inc."
"OPHT",57.710,57.660,"57.190 - 57.950",100,100,310223,100,"3:39pm - <b>57.685</b>","Ophthotech Corporation"
"OPK",11.0400,11.0300,"10.9200 - 11.1000",7400,13000,1829377,145,"3:39pm - <b>11.0301</b>","Opko Health, Inc."
"OPOF",21.00,20.33,"20.97 - 21.45",700,100,1210,100,"3:38pm - <b>21.00</b>","Old Point Financial Corporation"
"OPTT",6.49,6.47,"6.32 - 6.76",100,100,303445,100,"3:38pm - <b>6.47</b>","Ocean Power Technologies, Inc."
"OPXA",3.25,3.22,"3.19 - 3.35",100,200,31762,100,"3:29pm - <b>3.23</b>","Opexa Therapeutics, Inc."
"OPXAW",0.11,0.10,"0.10 - 0.11",14500,100,5339,100,"3:37pm - <b>0.11</b>","Opexa Therapeutics, Inc."
"ORBC",10.020,10.010,"10.010 - 10.170",1000,1300,344664,100,"3:39pm - <b>10.015</b>","ORBCOMM Inc."
"ORBK",28.77,28.75,"28.69 - 29.09",100,100,55877,100,"3:39pm - <b>28.75</b>","Orbotech Ltd."
"OREX",3.270,3.260,"3.230 - 3.500",200,100,190125,880,"3:39pm - <b>3.269</b>","Orexigen Therapeutics, Inc."
"ORG",24.81,24.48,N/A,1000,400,5,N/A,"11:06am - <b>24.64</b>","The Organics ETF"
"ORIG",0.78,0.78,"0.77 - 0.80",200,1500,308829,100,"3:39pm - <b>0.78</b>","Ocean Rig UDW Inc."
"ORIT",15.64,15.63,"15.60 - 15.87",500,600,99043,100,"3:39pm - <b>15.63</b>","Oritani Financial Corp."
"ORLY",282.44,282.38,"280.03 - 283.70",100,400,466162,100,"3:39pm - <b>282.41</b>","O'Reilly Automotive, Inc."
"ORMP",7.8100,7.7100,"7.3900 - 7.8400",100,100,33975,300,"3:10pm - <b>7.7101</b>","Oramed Pharmaceuticals Inc."
"ORPN",1.770,1.760,"1.768 - 1.820",900,400,33901,400,"3:07pm - <b>1.768</b>","Bio Blast Pharma Ltd."
"ORRF",21.80,21.49,"21.10 - 21.91",100,200,16585,100,"3:32pm - <b>21.79</b>","Orrstown Financial Services Inc"
"OSBC",8.25,8.23,"8.20 - 8.30",100,100,40728,100,"3:34pm - <b>8.24</b>","Old Second Bancorp, Inc."
"OSBCP",10.4300,10.4000,"10.3938 - 10.4300",5100,200,1572,100,"1:22pm - <b>10.4299</b>","Old Second Bancorp, Inc."
"OSHC",22.61,22.42,"22.44 - 22.65",100,100,5974,100,"12:35pm - <b>22.59</b>","Ocean Shore Holding Co."
"OSIR",4.75,4.72,"4.63 - 4.78",300,300,29334,100,"3:38pm - <b>4.74</b>","Osiris Therapeutics, Inc."
"OSIS",64.65,64.58,"64.60 - 65.74",100,100,47719,100,"3:39pm - <b>64.64</b>","OSI Systems, Inc."
"OSM",25.0600,24.9500,"24.9500 - 25.0000",100,4300,9604,800,"1:51pm - <b>24.9918</b>","SLM Corporation"
"OSN",2.3300,2.2300,"2.2301 - 2.4201",100,300,4879,100,"12:02pm - <b>2.2301</b>","Ossen Innovation Co., Ltd."
"OSTK",15.31,15.28,"15.23 - 15.48",300,200,18064,100,"3:37pm - <b>15.28</b>","Overstock.com, Inc."
"OSUR",8.17,8.16,"8.16 - 8.28",800,1000,454174,100,"3:39pm - <b>8.16</b>","OraSure Technologies, Inc."
"OTEL",4.390,4.220,"4.237 - 4.390",5000,100,2592,400,"3:10pm - <b>4.237</b>","Otelco Inc."
