Symbol,Ask,Bid,Range,AskSize,BidSize,Volume,LastTradeSize,LastTradeWithTime,Name
"BRKS",13.51,13.48,"13.44 - 13.68",300,400,114837,100,"2:49pm - <b>13.49</b>","Brooks Automation, Inc."
"BSET",24.81,24.66,"24.68 - 24.97",100,100,21607,100,"2:41pm - <b>24.74</b>","Bassett Furniture Industries, I"
"BSF",9.09,9.05,"9.00 - 9.12",100,100,15404,100,"2:44pm - <b>9.06</b>","Bear State Financial, Inc."
"BSFT",46.31,46.27,"46.15 - 47.00",300,200,80758,100,"2:46pm - <b>46.25</b>","BroadSoft, Inc."
"BSPM",3.85,3.81,"3.61 - 3.91",1000,4800,152382,100,"2:44pm - <b>3.82</b>","Biostar Pharmaceuticals, Inc."
"BSQR",4.71,4.67,"4.70 - 4.79",100,5000,24183,100,"2:49pm - <b>4.70</b>","BSQUARE Corporation"
"BSRR",18.34,18.26,"18.30 - 18.54",100,100,6761,100,"2:49pm - <b>18.30</b>","Sierra Bancorp"
"BSTC",45.68,45.37,"44.80 - 47.47",100,100,90470,800,"2:44pm - <b>45.70</b>","BioSpecifics Technologies Corp"
"BSTG",1.07,1.06,"1.05 - 1.08",200,100,19779,100,"2:47pm - <b>1.06</b>","Biostage, Inc."
"BTEC",26.89,26.82,N/A,2700,2800,0,N/A,"12:06pm - <b>26.41</b>","Principal Healthcare Innovators"
"BUFF",23.28,23.27,"23.25 - 23.96",500,400,1111122,100,"2:50pm - <b>23.27</b>","Blue Buffalo Pet Products, Inc."
"BUR",2.30,2.20,"2.21 - 2.30",100,1000,8498,100,"2:30pm - <b>2.21</b>","Burcon NutraScience Corp"
"BUSE",22.81,22.77,"22.74 - 23.15",100,200,17041,100,"2:48pm - <b>22.79</b>","First Busey Corporation"
"BV",5.41,5.40,"5.37 - 5.51",2100,800,869264,100,"2:50pm - <b>5.40</b>","Bazaarvoice, Inc."
"BVSN",5.27,4.99,N/A,400,100,18,N/A,"3:59pm - <b>5.02</b>","BroadVision, Inc."
"BVXV",3.84,3.65,N/A,300,2000,0,N/A,"12:22pm - <b>3.68</b>","BiondVax Pharmaceuticals Ltd."
"BVXVW",0.60,0.38,N/A,4300,5200,0,N/A,"3:16pm - <b>0.59</b>","BiondVax Pharmaceuticals Ltd."
"BWEN",4.34,4.26,"4.22 - 4.37",100,300,11523,100,"2:47pm - <b>4.33</b>","Broadwind Energy, Inc."
"BWFG",23.53,23.25,"23.28 - 23.52",200,200,27930,100,"2:07pm - <b>23.47</b>","Bankwell Financial Group, Inc."
"BWINA",25.0000,24.1100,"24.5291 - 24.5291",1300,100,241,240,"2:40pm - <b>24.5291</b>","Baldwin & Lyons, Inc."
"BWINB",25.83,25.62,"25.65 - 26.01",100,200,4335,142,"2:40pm - <b>25.80</b>","Baldwin & Lyons, Inc."
"BWLD",152.70,152.58,"151.79 - 154.24",200,300,180373,100,"2:50pm - <b>152.67</b>","Buffalo Wild Wings, Inc."
"BYBK",5.53,5.47,"5.47 - 5.53",100,3100,3620,1800,"2:50pm - <b>5.47</b>","Bay Bancorp, Inc."
"BYFC",1.75,1.69,"1.68 - 1.79",200,400,6923,100,"2:20pm - <b>1.77</b>","Broadway Financial Corporation"
"BZUN",15.02,15.00,"14.55 - 15.28",100,200,214653,100,"2:50pm - <b>15.02</b>","Baozun Inc."
"CA",32.51,32.50,"32.34 - 32.54",2600,1100,897544,100,"2:50pm - <b>32.50</b>","CA Inc."
"CAAS",4.27,4.25,"4.25 - 4.43",200,600,38562,500,"2:49pm - <b>4.25</b>","China Automotive Systems, Inc."
"CAC",47.06,46.85,"46.89 - 47.78",200,100,33750,100,"2:50pm - <b>46.97</b>","Camden National Corporation"
"CACB",6.060,6.050,"6.010 - 6.100",200,200,34052,100,"2:49pm - <b>6.055</b>","Cascade Bancorp"
"CACC",197.83,197.54,"193.74 - 201.57",100,100,348085,100,"2:50pm - <b>197.54</b>","Credit Acceptance Corporation"
"CACQ",12.89,12.82,"12.78 - 12.99",500,200,90731,100,"2:49pm - <b>12.81</b>","Caesars Acquisition Company"
"CADC",2.96,2.91,"2.95 - 3.21",100,100,7731,100,"2:50pm - <b>2.95</b>","China Advanced Construction Mat"
"CAFD",14.9700,14.9600,"14.7000 - 15.0000",500,100,436101,500,"2:50pm - <b>14.9566</b>","8point3 Energy Partners LP"
"CAKE",52.18,52.17,"51.92 - 52.85",200,400,711127,100,"2:49pm - <b>52.18</b>","The Cheesecake Factory Incorpor"
"CALA",3.17,3.16,"3.01 - 3.18",200,100,104221,100,"2:47pm - <b>3.16</b>","Calithera Biosciences, Inc."
"CALD",18.190,18.180,"17.915 - 18.205",400,500,368864,100,"2:50pm - <b>18.185</b>","Callidus Software, Inc."
"CALI",2.880,2.680,"2.640 - 2.760",100,100,1727,350,"2:11pm - <b>2.746</b>","China Auto Logistics Inc."
"CALL",5.94,5.93,"5.93 - 6.12",100,100,24169,100,"2:48pm - <b>5.93</b>","magicJack VocalTec Ltd"
"CALM",40.83,40.81,"40.00 - 42.55",200,400,1284361,100,"2:50pm - <b>40.81</b>","Cal-Maine Foods, Inc."
"CAMP",16.34,16.32,"16.14 - 16.43",400,200,253501,100,"2:49pm - <b>16.34</b>","CalAmp Corp."
"CAMT",3.01,2.96,"2.89 - 3.03",600,200,33750,100,"2:46pm - <b>3.01</b>","Camtek Ltd."
"CAPN",0.96,0.90,"0.88 - 0.96",100,800,13102,100,"1:48pm - <b>0.96</b>","Capnia, Inc."
"CAPNW",0.25,0.16,"0.16 - 0.19",100,100,2991,790,"1:52pm - <b>0.16</b>","Capnia, Inc."
"CAPR",3.32,3.26,"3.25 - 3.53",12000,400,83117,100,"2:43pm - <b>3.35</b>","CAPRICOR THERAP"
