Symbol,Ask,Bid,Range,AskSize,BidSize,Volume,LastTradeSize,LastTradeWithTime,Name
"EXAC",27.53,27.46,"27.41 - 27.87",100,100,24431,100,"3:34pm - <b>27.48</b>","Exactech, Inc."
"EXAS",19.440,19.430,"19.380 - 20.126",1900,700,1882422,100,"3:35pm - <b>19.435</b>","Exact Sciences Corporation"
"EXEL",15.33,15.32,"14.88 - 15.46",3400,5200,5368733,100,"3:35pm - <b>15.33</b>","Exelixis, Inc."
"EXFO",3.61,3.55,"3.55 - 3.62",1300,200,2039,100,"3:17pm - <b>3.60</b>","EXFO Inc"
"EXLS",50.31,50.30,"49.25 - 50.50",100,100,173432,100,"3:34pm - <b>50.31</b>","ExlService Holdings, Inc."
"EXPD",50.83,50.82,"50.64 - 50.91",400,500,712211,100,"3:34pm - <b>50.82</b>","Expeditors International of Was"
"EXPE",109.1800,109.1400,"108.5000 - 109.5900",200,100,763714,200,"3:35pm - <b>109.1625</b>","Expedia, Inc."
"EXPO",50.27,50.20,"49.90 - 50.41",200,100,24594,100,"3:33pm - <b>50.21</b>","Exponent, Inc."
"EXTR",4.450,4.440,"4.420 - 4.590",2700,600,680468,100,"3:35pm - <b>4.445</b>","Extreme Networks, Inc."
"EYEG",1.69,1.66,"1.57 - 1.75",100,600,212936,300,"3:30pm - <b>1.69</b>","Eyegate Pharmaceuticals, Inc."
"EYEGW",0.65,0.31,N/A,600,200,0,N/A,"1:29pm - <b>0.50</b>","Eyegate Pharmaceuticals, Inc."
"EYES",3.26,3.25,"3.25 - 3.32",300,5400,105347,100,"3:34pm - <b>3.26</b>","Second Sight Medical Products, "
"EZPW",9.950,9.940,"9.870 - 10.070",600,400,238890,300,"3:34pm - <b>9.945</b>","EZCORP, Inc."
"FAAR",29.41,29.28,N/A,500,100,0,N/A,"11:42am - <b>29.13</b>","First Trust Alternative Absolut"
"FAB",44.98,44.83,"44.83 - 45.25",1100,1700,2389,100,"3:26pm - <b>44.87</b>","First Trust Multi Cap Value Alp"
"FAD",52.850,52.680,"52.630 - 52.858",1800,1800,2549,205,"3:11pm - <b>52.674</b>","First Trust Multi Cap Growth Al"
"FALC",1.05,1.04,"1.04 - 1.08",200,500,18422,100,"3:29pm - <b>1.04</b>","FalconStor Software, Inc."
"FALN",26.60,26.50,"26.59 - 26.59",5000,500,454,250,"9:31am - <b>26.59</b>","iShares Fallen Angels USD Bond "
"FANG",90.42,90.36,"88.89 - 91.35",100,300,939442,100,"3:35pm - <b>90.39</b>","Diamondback Energy, Inc."
"FARM",36.36,36.31,"36.20 - 36.96",200,200,124083,100,"3:34pm - <b>36.35</b>","Farmer Brothers Company"
"FARO",35.5400,35.4500,"35.4800 - 35.9900",100,100,43498,150,"3:34pm - <b>35.4995</b>","FARO Technologies, Inc."
"FAST",40.19,40.18,"40.14 - 40.44",400,1300,916776,100,"3:35pm - <b>40.20</b>","Fastenal Company"
"FATE",3.390,3.380,"3.360 - 3.670",100,9400,312353,100,"3:33pm - <b>3.385</b>","Fate Therapeutics, Inc."
"FB",127.51,127.50,"126.80 - 128.16",400,800,12357704,100,"3:35pm - <b>127.51</b>","Facebook, Inc."
"FBIO",3.03,3.02,"2.98 - 3.12",200,100,156742,100,"3:31pm - <b>3.03</b>","Fortress Biotech, Inc."
"FBIZ",23.83,23.37,"23.41 - 24.03",300,200,4649,100,"3:34pm - <b>23.41</b>","First Business Financial Servic"
"FBMS",18.41,17.77,"17.73 - 17.73",300,100,125,125,"9:30am - <b>17.73</b>","The First Bancshares, Inc."
"FBNC",19.72,19.70,"19.66 - 20.24",400,100,23682,100,"3:28pm - <b>19.71</b>","First Bancorp"
"FBNK",17.68,17.57,"17.57 - 17.91",100,300,11555,100,"3:22pm - <b>17.57</b>","First Connecticut Bancorp, Inc."
"FBRC",13.32,13.25,"13.26 - 13.90",200,200,11005,100,"3:26pm - <b>13.28</b>","FBR & Co"
"FBSS",14.50,14.36,N/A,200,800,0,N/A,"3:35pm - <b>14.45</b>","Fauquier Bankshares, Inc."
"FBZ",13.780,13.720,"13.730 - 13.910",100,1500,5575,500,"3:22pm - <b>13.753</b>","First Trust Brazil AlphaDEX Fun"
"FCA",20.5500,20.1200,N/A,300,1100,1,N/A,"3:57pm - <b>21.3136</b>","First Trust China AlphaDEX Fund"
"FCAN",23.70,23.67,"23.68 - 23.81",400,4200,1385,100,"3:32pm - <b>23.69</b>","First Trust Canada AlphaDEX Fun"
"FCAP",32.17,31.75,"31.00 - 32.63",700,100,3081,100,"2:53pm - <b>32.13</b>","First Capital, Inc."
"FCBC",24.64,24.52,"24.60 - 24.95",100,100,10575,100,"3:32pm - <b>24.64</b>","First Community Bancshares, Inc"
"FCCO",15.44,15.05,"15.29 - 15.44",400,100,200,100,"1:49pm - <b>15.44</b>","First Community Corporation"
"FCCY",13.80,13.28,"13.50 - 13.50",1000,100,100,100,"12:22pm - <b>13.50</b>","1st Constitution Bancorp (NJ)"
"FCEL",5.30,5.29,"5.22 - 5.34",1000,1000,265452,100,"3:34pm - <b>5.29</b>","FuelCell Energy, Inc."
"FCFP",9.44,9.36,"9.26 - 9.45",100,300,8698,100,"3:30pm - <b>9.44</b>","First Community Financial Partn"
"FCNCA",282.05,279.19,"279.65 - 283.17",100,100,15818,100,"3:34pm - <b>281.74</b>","First Citizens BancShares, Inc."
"FCSC",0.7599,0.7500,"0.7414 - 0.8000",300,900,123982,450,"3:34pm - <b>0.7504</b>","Fibrocell Science Inc"
"FCVT",26.20,25.19,N/A,200,100,0,N/A,"12:47pm - <b>26.10</b>","First Trust SSI Strategic Conve"
"FDEF",44.48,44.26,"44.11 - 45.31",100,100,20213,100,"3:26pm - <b>44.46</b>","First Defiance Financial Corp."
"FDIV",51.02,49.84,"50.50 - 50.50",100,1700,240,150,"12:07pm - <b>50.50</b>","First Trust Strategic Income ET"
"FDML",9.53,9.51,"9.49 - 9.73",100,300,42221,100,"3:31pm - <b>9.51</b>","Federal-Mogul Holdings Corporat"
"FDT",48.8700,48.8200,"48.7659 - 48.9223",100,100,8043,100,"3:07pm - <b>48.7713</b>","First Trust Developed Markets E"
"FDTS",34.77,34.57,"34.63 - 34.63",100,100,385,100,"2:44pm - <b>34.63</b>","First Trust Developed Markets e"
"FDUS",15.90,15.86,"15.81 - 15.95",9400,100,45963,100,"3:34pm - <b>15.90</b>","Fidus Investment Corporation"
"FEIM",10.55,10.27,"10.25 - 10.40",100,100,1985,100,"11:44am - <b>10.39</b>","Frequency Electronics, Inc."
"FELE",39.46,39.42,"39.26 - 39.79",100,100,30316,100,"3:34pm - <b>39.45</b>","Franklin Electric Co., Inc."
