Symbol,Ask,Bid,Range,AskSize,BidSize,Volume,LastTradeSize,LastTradeWithTime,Name
"TOWN",23.39,23.38,"23.25 - 23.46",300,200,91731,100,"2:55pm - <b>23.38</b>","Towne Bank"
"TPIC",20.85,20.73,"20.35 - 21.30",100,100,126379,100,"2:54pm - <b>20.81</b>","TPI Composites, Inc."
"TQQQ",124.49,124.45,"123.88 - 125.92",200,100,1251098,100,"2:54pm - <b>124.48</b>","ProShares UltraPro QQQ"
"TRCB",11.6400,11.5000,"11.5700 - 11.7150",400,100,2961,514,"2:39pm - <b>11.6386</b>","Two River Bancorp"
"TRCH",1.16,1.15,"1.15 - 1.20",200,1900,46923,100,"2:49pm - <b>1.15</b>","Torchlight Energy Resources, In"
"TREE",91.67,91.43,"90.71 - 93.11",100,100,249996,100,"2:54pm - <b>91.58</b>","LendingTree, Inc."
"TRIB",13.07,13.05,"12.68 - 13.15",100,100,105302,100,"2:52pm - <b>13.05</b>","Trinity Biotech plc"
"TRIL",15.30,15.18,"15.01 - 16.39",3000,200,63318,520,"2:52pm - <b>15.28</b>","Trillium Therapeutics Inc."
"TRIP",61.87,61.85,"61.33 - 61.97",500,400,564863,100,"2:54pm - <b>61.85</b>","TripAdvisor, Inc."
"TRMB",28.07,28.06,"27.73 - 28.18",900,900,794860,100,"2:54pm - <b>28.07</b>","Trimble Navigation Limited"
"TRMK",27.31,27.30,"27.28 - 27.88",100,100,113966,100,"2:53pm - <b>27.30</b>","Trustmark Corporation"
"TRNC",17.02,16.98,"16.74 - 17.05",100,100,57085,100,"2:54pm - <b>17.02</b>","tronc, Inc."
"TRNS",10.84,10.14,"10.43 - 10.50",200,100,291,100,"2:37pm - <b>10.50</b>","Transcat, Inc."
"TROV",4.7000,4.6700,"4.6700 - 4.8100",100,500,53736,148,"2:52pm - <b>4.6703</b>","TrovaGene, Inc."
"TROVU",199999.00,0.01,N/A,200,100,0,N/A,"10:29am - <b>17.69</b>","TrovaGene, Inc."
"TROVW",2.15,0.01,N/A,1000,100,35,N/A,"12:25pm - <b>1.45</b>","TrovaGene, Inc."
"TROW",65.29,65.28,"65.18 - 66.03",300,500,858192,105,"2:54pm - <b>65.28</b>","T. Rowe Price Group, Inc."
"TRS",17.60,17.58,"17.58 - 17.83",200,100,289619,200,"2:54pm - <b>17.59</b>","TriMas Corporation"
"TRST",7.03,7.02,"7.01 - 7.12",100,500,65627,100,"2:52pm - <b>7.03</b>","TrustCo Bank Corp NY"
"TRTL",10.4000,9.8600,"9.8601 - 9.8601",4500,100,442,342,"12:54pm - <b>9.8601</b>","Terrapin 3 Acquisition Corporat"
"TRTLU",19.12,3.15,N/A,500,100,0,N/A,"11:02am - <b>10.06</b>","Terrapin 3 Acquisition Corporat"
"TRTLW",0.200,0.185,"0.185 - 0.194",4400,1000,33180,200,"12:29pm - <b>0.185</b>","Terrapin 3 Acquisition Corporat"
"TRUE",8.84,8.83,"8.78 - 8.97",300,200,177574,100,"2:51pm - <b>8.84</b>","TrueCar, Inc."
"TRUP",16.69,16.59,"16.26 - 16.74",400,100,31817,100,"2:33pm - <b>16.63</b>","Trupanion, Inc."
"TRVN",7.04,7.03,"6.92 - 7.07",500,2100,162091,100,"2:53pm - <b>7.04</b>","Trevena, Inc."
"TSBK",15.74,15.55,"15.45 - 15.55",100,100,2184,1200,"12:14pm - <b>15.45</b>","Timberland Bancorp, Inc."
"TSC",16.01,15.96,"15.80 - 16.18",100,100,15440,100,"2:21pm - <b>16.05</b>","TriState Capital Holdings, Inc."
"TSCO",68.77,68.74,"67.82 - 68.97",400,200,1139925,100,"2:54pm - <b>68.76</b>","Tractor Supply Company"
"TSEM",15.070,15.060,"14.950 - 15.270",300,600,287604,742,"2:54pm - <b>15.061</b>","Tower Semiconductor Ltd."
"TSLA",208.36,208.31,"206.50 - 211.00",100,100,1712990,100,"2:54pm - <b>208.36</b>","Tesla Motors, Inc."
