Symbol,Ask,Bid,Range,AskSize,BidSize,Volume,LastTradeSize,LastTradeWithTime,Name
"SMTC",27.32,27.31,"27.12 - 27.52",300,800,93383,100,"3:10pm - <b>27.31</b>","Semtech Corporation"
"SMTX",1.36,1.35,"1.34 - 1.37",2500,300,11303,100,"3:07pm - <b>1.36</b>","SMTC Corporation"
"SNAK",9.45,9.43,"9.35 - 9.62",100,100,42465,100,"3:09pm - <b>9.45</b>","Inventure Foods, Inc."
"SNBC",22.42,22.26,"22.24 - 22.65",100,200,4308,100,"2:55pm - <b>22.25</b>","Sun Bancorp, Inc."
"SNC",11.10,11.07,"11.00 - 11.25",100,100,53699,100,"3:10pm - <b>11.09</b>","State National Companies, Inc."
"SNCR",42.08,42.07,"41.53 - 42.12",100,100,155390,100,"3:10pm - <b>42.07</b>","Synchronoss Technologies, Inc."
"SNDE",12.00,11.80,"11.80 - 12.00",300,100,707,100,"11:24am - <b>11.80</b>","Sundance Energy Australia Limit"
"SNDX",13.19,13.13,"12.76 - 13.41",100,200,33987,100,"3:10pm - <b>13.17</b>","Syndax Pharmaceuticals, Inc."
"SNFCA",5.43,5.36,"5.31 - 5.50",200,100,9366,100,"2:48pm - <b>5.40</b>","Security National Financial Cor"
"SNH",23.61,23.60,"23.17 - 23.67",600,800,973759,100,"3:10pm - <b>23.61</b>","Senior Housing Properties Trust"
"SNHNI",26.87,26.21,"26.01 - 28.66",100,900,15818,160,"3:10pm - <b>26.25</b>","Senior Housing Properties Trust"
"SNHNL",26.63,26.41,"26.37 - 26.74",100,100,38622,100,"3:10pm - <b>26.63</b>","Senior Housing Properties Trust"
"SNHY",30.25,30.20,"29.95 - 30.58",100,100,13376,100,"3:07pm - <b>30.25</b>","Sun Hydraulics Corporation"
"SNI",62.04,62.03,"61.07 - 62.08",400,500,472976,100,"3:10pm - <b>62.03</b>","Scripps Networks Interactive, I"
"SNMX",4.440,4.430,"4.370 - 4.590",200,100,46246,200,"3:09pm - <b>4.435</b>","Senomyx, Inc."
"SNPS",59.250,59.240,"58.940 - 59.370",400,400,401156,100,"3:10pm - <b>59.245</b>","Synopsys, Inc."
"SNSR",15.35,15.29,"15.26 - 15.43",300,100,10274,100,"2:57pm - <b>15.31</b>","Global X Internet of Things The"
"SNSS",4.40,4.37,"4.30 - 4.59",100,100,66892,100,"3:00pm - <b>4.40</b>","Sunesis Pharmaceuticals, Inc."
"SOCL",25.08,25.03,"24.86 - 25.08",700,800,30963,100,"3:05pm - <b>25.04</b>","Global X Social Media Index ETF"
"SODA",26.73,26.68,"26.69 - 27.94",200,100,179490,100,"3:10pm - <b>26.69</b>","SodaStream International Ltd."
"SOFO",6.110,5.860,"5.810 - 5.930",100,100,1006,100,"1:17pm - <b>5.818</b>","Sonic Foundry, Inc."
"SOHO",5.45,5.43,"5.36 - 5.45",100,200,19882,100,"3:08pm - <b>5.45</b>","Sotherly Hotels Inc."
"SOHOB",26.210,26.130,"26.115 - 26.270",100,100,2800,300,"2:43pm - <b>26.156</b>","Sotherly Hotels Inc."
"SOHOL",25.2900,25.2600,"25.3099 - 25.4315",100,100,2816,400,"10:12am - <b>25.3099</b>","Sotherly Hotels LP"
"SOHOM",25.94,25.75,"25.85 - 25.90",100,400,741,287,"2:09pm - <b>25.85</b>","Sotherly Hotels LP"
"SOHU",42.97,42.94,"42.75 - 43.61",100,200,113943,100,"3:10pm - <b>42.95</b>","Sohu.com Inc."
"SONA",12.850,12.800,"12.800 - 12.900",100,700,12164,100,"3:07pm - <b>12.825</b>","Southern National Bancorp of Vi"
"SONC",27.46,27.45,"27.12 - 27.61",500,500,416148,100,"3:10pm - <b>27.46</b>","Sonic Corp."
"SONS",8.51,8.49,"8.45 - 8.58",900,200,137942,100,"3:07pm - <b>8.50</b>","Sonus Networks, Inc."
"SORL",3.95,3.94,"3.42 - 4.02",300,100,1830566,1000,"3:10pm - <b>3.95</b>","SORL Auto Parts, Inc."
"SOXX",107.96,107.93,"107.35 - 108.46",3100,1100,296912,200,"3:10pm - <b>107.95</b>","iShares PHLX SOX Semiconductor "
"SP",25.47,25.38,"25.27 - 25.79",100,200,9050,100,"3:10pm - <b>25.44</b>","SP Plus Corporation"
"SPAN",18.500,18.300,"18.300 - 18.435",100,100,655,400,"2:03pm - <b>18.435</b>","Span-America Medical Systems, I"
"SPAR",9.43,9.41,"9.30 - 9.55",200,300,59440,100,"3:10pm - <b>9.42</b>","Spartan Motors, Inc."
"SPCB",3.44,3.41,"3.42 - 3.53",100,300,11191,100,"2:33pm - <b>3.42</b>","SuperCom, Ltd."
"SPEX",1.2900,1.2400,"1.2600 - 1.3599",200,200,38233,1300,"2:47pm - <b>1.2866</b>","Spherix Incorporated"
"SPHS",3.160,3.150,"2.950 - 3.180",12500,7600,2705572,1000,"3:10pm - <b>3.159</b>","Sophiris Bio, Inc."
"SPI",2.52,2.50,"2.50 - 2.60",100,100,7609,100,"2:37pm - <b>2.50</b>","SPI Energy Co., Ltd."
"SPIL",7.41,7.40,"7.39 - 7.52",1900,900,492382,100,"3:10pm - <b>7.40</b>","Siliconware Precision Industrie"
"SPKE",29.41,29.35,"29.31 - 29.66",200,100,39708,100,"3:05pm - <b>29.35</b>","Spark Energy, Inc."
"SPLK",57.63,57.61,"57.56 - 58.30",100,100,624883,140,"3:11pm - <b>57.61</b>","Splunk Inc."
"SPLS",8.34,8.33,"8.30 - 8.52",19900,32800,3293170,100,"3:10pm - <b>8.34</b>","Staples, Inc."
"SPNC",23.88,23.87,"23.17 - 24.19",100,100,163759,100,"3:11pm - <b>23.87</b>","The Spectranetics Corporation"
"SPNE",10.28,10.10,"9.91 - 10.38",100,100,5693,100,"2:17pm - <b>10.34</b>","SeaSpine Holdings Corporation"
"SPNS",13.31,13.25,"13.19 - 13.33",100,200,11908,100,"2:54pm - <b>13.27</b>","Sapiens International Corporati"
"SPOK",17.58,17.54,"17.54 - 18.19",400,200,65251,100,"3:10pm - <b>17.54</b>","Spok Holdings, Inc."
"SPPI",4.72,4.71,"4.65 - 4.79",1500,800,317267,100,"3:10pm - <b>4.72</b>","Spectrum Pharmaceuticals, Inc."
"SPRT",0.8399,0.8300,"0.8211 - 0.8589",800,400,69290,100,"3:05pm - <b>0.8589</b>","support.com, Inc."
"SPSC",73.18,73.07,"72.06 - 74.01",300,300,138212,100,"3:09pm - <b>73.07</b>","SPS Commerce, Inc."
"SPTN",28.660,28.630,"28.410 - 28.820",100,100,68778,100,"3:10pm - <b>28.645</b>","SpartanNash Company"
"SPU",8.2700,8.2200,"8.0000 - 8.8500",300,200,365085,500,"3:10pm - <b>8.2479</b>","SkyPeople Fruit Juice, Inc."
"SPWH",10.36,10.35,"10.05 - 10.46",400,700,205314,100,"3:09pm - <b>10.36</b>","Sportsman's Warehouse Holdings,"
"SPWR",8.36,8.35,"8.25 - 8.61",1900,2900,1839067,100,"3:11pm - <b>8.36</b>","SunPower Corporation"
"SQBG",7.93,7.90,"7.78 - 7.95",600,100,42373,100,"3:06pm - <b>7.91</b>","Sequential Brands Group, Inc."
"SQQQ",13.84,13.83,"13.69 - 13.91",47000,400,4985356,250,"3:10pm - <b>13.83</b>","ProShares UltraPro Short QQQ"
