Symbol,Ask,Bid,Range,AskSize,BidSize,Volume,LastTradeSize,LastTradeWithTime,Name
"AQMS",8.8100,8.8000,"8.7800 - 9.0296",300,100,44286,100,"3:15pm - <b>8.8092</b>","Aqua Metals, Inc."
"AQXP",14.52,14.50,"14.31 - 15.00",100,300,184252,100,"3:15pm - <b>14.51</b>","Aquinox Pharmaceuticals, Inc."
"ARAY",5.58,5.57,"5.56 - 5.64",3900,1600,149896,100,"3:15pm - <b>5.58</b>","Accuray Incorporated"
"ARCB",18.97,18.94,"18.83 - 19.16",300,200,53616,100,"3:17pm - <b>18.97</b>","ArcBest Corporation"
"ARCC",15.430,15.420,"15.380 - 15.560",1600,4400,1050327,100,"3:17pm - <b>15.425</b>","Ares Capital Corporation"
"ARCI",0.9700,0.9500,"0.9500 - 0.9799",2100,3000,7804,100,"2:19pm - <b>0.9701</b>","Appliance Recycling Centers of "
"ARCW",3.63,3.58,"3.41 - 3.73",100,100,32151,100,"3:16pm - <b>3.63</b>","ARC Group Worldwide, Inc."
"ARDM",6.88,6.79,"6.49 - 6.89",100,400,60000,100,"3:12pm - <b>6.79</b>","Aradigm Corporation"
"ARDX",12.27,12.25,"12.14 - 12.42",100,300,110384,100,"3:17pm - <b>12.26</b>","Ardelyx, Inc."
"AREX",2.86,2.85,"2.76 - 2.96",700,700,800247,100,"3:17pm - <b>2.85</b>","Approach Resources Inc."
"ARGS",4.63,4.61,"4.56 - 4.85",400,1000,221098,125,"3:16pm - <b>4.62</b>","Argos Therapeutics, Inc."
"ARIA",13.9300,13.9200,"13.6100 - 14.0027",1900,1000,5273353,200,"3:17pm - <b>13.9207</b>","ARIAD Pharmaceuticals, Inc."
"ARII",39.00,38.93,"38.54 - 39.08",300,100,97981,100,"3:11pm - <b>38.95</b>","American Railcar Industries, In"
"ARIS",4.53,4.50,"4.50 - 4.56",300,500,23542,100,"2:36pm - <b>4.50</b>","ARI Network Services, Inc."
