Symbol,Ask,Bid,Range,AskSize,BidSize,Volume,LastTradeSize,LastTradeWithTime,Name
"MDIV",19.0100,18.9800,"18.9800 - 19.0900",6000,300,170249,200,"3:29pm - <b>18.9902</b>","First Trust Multi-Asset Diversi"
"MDLZ",42.8200,42.8100,"42.6500 - 43.0100",700,2100,3515278,250,"3:30pm - <b>42.8181</b>","Mondelez International, Inc."
"MDM",5.39,5.37,"5.36 - 5.44",1000,600,22384,100,"3:29pm - <b>5.39</b>","Mountain Province Diamonds Inc."
"MDRX",13.08,13.07,"13.00 - 13.15",6700,1200,1068173,100,"3:31pm - <b>13.07</b>","Allscripts Healthcare Solutions"
"MDSO",55.66,55.64,"55.44 - 56.26",200,100,153634,100,"3:30pm - <b>55.65</b>","Medidata Solutions, Inc."
"MDSY",1.34,1.28,"1.19 - 1.43",500,100,8300,100,"3:03pm - <b>1.20</b>","ModSys International Ltd."
"MDVN",81.430,81.420,"81.420 - 81.450",29900,665800,2662101,1400,"3:31pm - <b>81.425</b>","Medivation, Inc."
"MDVX",1.63,1.62,"1.60 - 1.74",200,3100,38520,200,"3:29pm - <b>1.62</b>","Medovex Corp."
"MDVXW",0.20,0.07,N/A,200,5000,86,N/A,"4:51pm - <b>0.20</b>","Medovex Corp."
"MDWD",8.31,8.21,"8.04 - 8.48",200,200,8781,100,"3:29pm - <b>8.21</b>","MediWound Ltd."
"MDXG",8.71,8.70,"8.62 - 8.89",700,700,541048,100,"3:30pm - <b>8.71</b>","MiMedx Group, Inc"
"MEDP",29.03,28.96,"28.94 - 30.05",100,300,142130,100,"3:30pm - <b>29.00</b>","Medpace Holdings, Inc."
"MEET",5.8400,5.8300,"5.7100 - 5.8600",3600,2700,787844,250,"3:30pm - <b>5.8394</b>","MeetMe, Inc."
"MEIP",1.73,1.72,"1.70 - 1.76",700,200,99779,100,"3:30pm - <b>1.73</b>","MEI Pharma, Inc."
"MELI",186.98,186.74,"184.59 - 188.03",100,100,214486,100,"3:29pm - <b>186.86</b>","MercadoLibre, Inc."
"MELR",15.12,15.11,"15.08 - 15.24",300,100,10222,100,"3:29pm - <b>15.12</b>","Melrose Bancorp, Inc."
"MEMP",1.59,1.58,"1.55 - 1.66",1400,500,261307,100,"3:29pm - <b>1.59</b>","Memorial Production Partners LP"
"MENT",24.440,24.430,"24.230 - 24.455",400,1100,982563,100,"3:30pm - <b>24.435</b>","Mentor Graphics Corporation"
"MEOH",30.85,30.84,"30.58 - 31.03",200,300,418414,100,"3:30pm - <b>30.85</b>","Methanex Corporation"
"MERC",8.38,8.36,"8.35 - 8.73",200,100,48587,100,"3:29pm - <b>8.36</b>","Mercer International Inc."
"MESO",4.50,4.42,"4.45 - 4.70",1600,100,23450,100,"3:28pm - <b>4.46</b>","Mesoblast Limited"
"MFIN",4.1200,4.1100,"4.0400 - 4.1800",1000,100,85505,150,"3:25pm - <b>4.1164</b>","MEDICAL FINANCE INC."
"MFINL",25.18,25.06,"25.12 - 25.39",100,300,3302,125,"3:24pm - <b>25.12</b>","Medallion Financial Corp."
"MFNC",11.25,11.10,"11.25 - 11.44",200,100,4318,100,"2:28pm - <b>11.25</b>","Mackinac Financial Corporation"
"MFRI",7.89,7.68,"7.60 - 7.84",200,700,1431,100,"1:11pm - <b>7.61</b>","MFRI, Inc."
"MFSF",27.75,27.67,"27.34 - 27.75",100,100,4127,100,"3:28pm - <b>27.75</b>","MutualFirst Financial Inc."
"MGCD",7.30,7.21,"7.20 - 7.30",700,200,886,165,"1:29pm - <b>7.30</b>","MGC Diagnostics Corporation"
"MGEE",59.05,59.02,"58.48 - 59.14",100,100,35934,100,"3:30pm - <b>59.02</b>","MGE Energy Inc."
"MGI",7.09,7.08,"7.05 - 7.14",100,100,18089,100,"3:27pm - <b>7.08</b>","Moneygram International, Inc."
"MGIC",7.350,7.300,"7.295 - 7.390",100,300,16169,100,"3:30pm - <b>7.325</b>","Magic Software Enterprises Ltd."
"MGLN",54.22,54.17,"52.73 - 54.67",100,100,157656,100,"3:30pm - <b>54.18</b>","Magellan Health, Inc."
"MGNX",31.24,31.16,"30.90 - 32.00",100,200,87011,100,"3:30pm - <b>31.20</b>","MacroGenics, Inc."
"MGPI",39.65,39.54,"39.54 - 40.64",200,100,63391,100,"3:29pm - <b>39.54</b>","MGP Ingredients, Inc."
"MGRC",31.47,31.39,"31.31 - 31.86",100,200,45730,100,"3:30pm - <b>31.40</b>","McGrath RentCorp"
"MGYR",10.5900,10.0300,N/A,400,200,0,N/A,"1:37pm - <b>10.3662</b>","Magyar Bancorp, Inc."
"MHGC",2.010,2.000,"1.830 - 2.147",1600,3200,649429,100,"3:30pm - <b>2.005</b>","Morgans Hotel Group Co."
"MHLD",12.730,12.720,"12.710 - 12.930",900,1000,208757,100,"3:30pm - <b>12.725</b>","Maiden Holdings, Ltd."
"MICT",1.6600,1.5900,"1.6133 - 1.6800",200,500,3596,2300,"1:32pm - <b>1.6232</b>","Micronet Enertec Technologies, "
"MICTW",0.1799,0.1251,N/A,100,100,0,N/A,"4:00pm - <b>0.1254</b>","Micronet Enertec Technologies, "
"MIDD",124.53,124.38,"122.88 - 125.04",100,100,96401,100,"3:30pm - <b>124.47</b>","The Middleby Corporation"
"MIFI",3.27,3.26,"3.23 - 3.45",1000,1100,544083,100,"3:31pm - <b>3.27</b>","Novatel Wireless, Inc."
"MIII",10.44,9.40,N/A,100,5000,0,N/A,N/A,"M III Acquisition Corp."
"MIIIU",9.85,9.75,"9.80 - 9.80",5000,300,1500,100,"1:59pm - <b>9.80</b>","M III Acquisition Corp."
"MIIIW",0.26,0.04,N/A,5000,50600,0,N/A,"3:07pm - <b>0.21</b>","M III Acquisition Corp."
"MIK",24.210,24.200,"24.000 - 24.620",300,600,540312,100,"3:30pm - <b>24.205</b>","The Michaels Companies, Inc."
"MILN",15.89,15.84,"15.84 - 15.96",7000,8100,1638,100,"1:37pm - <b>15.84</b>","Global X Millennials Thematic E"
"MIME",15.90,15.88,"15.86 - 16.44",300,100,66537,100,"3:30pm - <b>15.89</b>","Mimecast Limited"
"MIND",3.27,3.24,"3.20 - 3.29",900,100,9800,100,"3:29pm - <b>3.24</b>","Mitcham Industries, Inc."
"MINDP",23.00,22.75,"23.00 - 23.04",400,500,300,100,"12:53pm - <b>23.00</b>","Mitcham Industries, Inc."
"MINI",29.36,29.34,"28.77 - 29.48",100,100,82010,100,"3:29pm - <b>29.34</b>","Mobile Mini, Inc."
"MIRN",1.98,1.93,"1.92 - 2.06",100,1500,40268,100,"3:19pm - <b>1.99</b>","Mirna Therapeutics, Inc."
"MITK",8.09,8.08,"7.98 - 8.10",200,100,150927,100,"3:30pm - <b>8.08</b>","Mitek Systems, Inc."
"MITL",7.23,7.22,"7.14 - 7.30",3600,2600,175346,100,"3:29pm - <b>7.23</b>","Mitel Networks Corporation"
"MKSI",49.24,49.23,"48.60 - 49.62",200,300,156097,100,"3:30pm - <b>49.23</b>","MKS Instruments, Inc."
