Symbol,Ask,Bid,Range,AskSize,BidSize,Volume,LastTradeSize,LastTradeWithTime,Name
"AA-",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"AAMC",16.08,15.57,"15.02 - 17.06",100,100,19878,600,"3:37pm - <b>15.56</b>","Altisource Asset Management Cor"
"AAU",1.41,1.40,"1.38 - 1.43",1100,700,146736,400,"3:33pm - <b>1.38</b>","Almaden Minerals, Ltd. Common S"
"ABE",13.06,12.35,"12.36 - 12.79",200,800,381,200,"1:06pm - <b>12.79</b>","Aberdeen Emerging Markets Compa"
"ACU",21.90,21.73,"21.19 - 21.90",100,100,2636,100,"2:39pm - <b>21.90</b>","Acme United Corporation. Common"
"ACY",9.48,8.90,"8.90 - 9.39",300,700,9925,212,"3:02pm - <b>9.01</b>","AeroCentury Corp. Common Stock"
"ADGE",0.280,0.262,"0.262 - 0.280",1000,400,2705,100,"3:34pm - <b>0.265</b>","American DG Energy Inc. Common "
"ADK",2.1500,2.0600,"2.0200 - 2.1000",200,5000,8263,356,"3:39pm - <b>2.0842</b>","Adcare Health Systems Inc Commo"
"ADK-A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"AE",36.68,35.00,"35.00 - 36.03",100,200,1373,100,"3:18pm - <b>35.10</b>","Adams Resources & Energy, Inc. "
"AFCO",7.75,7.71,"7.43 - 7.76",100,200,331646,100,"3:39pm - <b>7.72</b>","American Farmland Company Commo"
"AIII",1.30,1.29,"1.20 - 1.48",200,100,118814,720,"3:20pm - <b>1.27</b>","ACRE Realty Investors, Inc. Com"
"AINC",50.23,47.71,"47.85 - 49.37",200,200,1293,100,"1:05pm - <b>49.37</b>","Ashford Inc. Common Stock"
"AIRI",4.6200,4.5500,"4.5500 - 4.6130",100,1300,2782,275,"3:05pm - <b>4.6032</b>","Air Industries Group Common Sto"
"AKG",4.18,4.17,"4.15 - 4.38",1900,1000,211113,100,"3:40pm - <b>4.19</b>","Asanko Gold Inc."
"ALN",0.64,0.62,"0.60 - 0.64",400,500,196908,500,"3:00pm - <b>0.63</b>","American Lorain Corporation Com"
"AMPE",0.84,0.83,"0.82 - 0.91",1000,4000,720928,100,"3:37pm - <b>0.83</b>","Ampio Pharmaceuticals, Inc."
"AMS",3.1000,3.0700,"3.0500 - 3.1480",2600,200,6716,200,"12:19pm - <b>3.0673</b>","American Shared Hospital Servic"
"APHB",1.48,1.45,"1.45 - 1.55",200,3500,77045,100,"3:32pm - <b>1.46</b>","AmpliPhi Biosciences Corporatio"
"APT",3.54,3.52,"3.38 - 3.60",200,300,171102,100,"3:29pm - <b>3.51</b>","Alpha Pro Tech, Ltd. Common Sto"
"ASB",19.25,19.24,"19.21 - 19.48",600,2900,462258,100,"3:40pm - <b>19.25</b>","Associated Banc-Corp Common Sto"
"ASM",2.10,2.09,"2.07 - 2.20",300,200,278187,100,"3:39pm - <b>2.08</b>","Avino Silver & Gold Mines Ltd. "
"AST",4.54,4.52,"4.47 - 4.70",400,200,247026,100,"3:39pm - <b>4.55</b>","Asterias Biotherapeutics, Inc. "
"AST",4.54,4.52,"4.47 - 4.70",400,200,247026,100,"3:39pm - <b>4.55</b>","Asterias Biotherapeutics, Inc. "
"ATNM",1.940,1.930,"1.750 - 1.950",2200,2700,1189112,100,"3:39pm - <b>1.935</b>","Actinium Pharmaceuticals, Inc. "
"AUMN",0.7493,0.7475,"0.7360 - 0.7942",1000,100,241808,1981,"3:37pm - <b>0.7481</b>","Golden Minerals Company Common "
"AWX",2.93,2.81,"2.80 - 2.95",1500,100,2710,100,"2:20pm - <b>2.80</b>","Avalon Holdings Corporation Com"
"AXN",0.560,0.549,"0.542 - 0.570",500,100,27088,130,"3:37pm - <b>0.559</b>","Aoxing Pharmaceutical Company, "
"AXU",1.73,1.72,"1.64 - 1.81",2700,2300,728631,100,"3:38pm - <b>1.68</b>","Alexco Resource Corp Common Sha"
"BAA",0.3149,0.3140,"0.3129 - 0.3225",5300,224900,422217,1035,"3:35pm - <b>0.3148</b>","BANRO CORPORATION Ordinary Shar"
"BCV",21.0000,20.9500,"20.8400 - 21.1200",100,700,27405,232,"3:37pm - <b>21.0201</b>","Bancroft Fund, Ltd."
"BCV-A",N/A,N/A,N/A,N/A,N/A,0,N/A,"3:58pm - <b>25.30</b>",N/A
"BDL",23.70,23.10,"23.29 - 23.50",200,100,1114,199,"11:06am - <b>23.42</b>","Flanigan's Enterprises, Inc. Co"
"BDR",0.60,0.59,"0.57 - 0.66",200,1400,22545,300,"3:32pm - <b>0.57</b>","Blonder Tongue Laboratories, In"
"BFY",17.25,17.12,"17.14 - 17.30",200,200,4815,100,"3:17pm - <b>17.14</b>","BlackRock New York Municipal In"
"BGI",1.90,1.88,"1.86 - 1.91",200,300,20536,100,"3:36pm - <b>1.88</b>","Birks Group Inc. Common Stock"
"BGSF",17.19,17.09,"16.88 - 17.48",500,100,39233,100,"3:37pm - <b>17.15</b>","BG Staffing Inc Common Stock"
"BHB",36.78,36.60,"36.63 - 36.85",100,100,3682,100,"3:16pm - <b>36.68</b>","Bar Harbor Bankshares, Inc. Com"
"BHV",18.57,18.40,"18.51 - 18.73",100,4400,1012,100,"1:59pm - <b>18.73</b>","BlackRock Virginia Municipal Bo"
"BKJ",11.17,11.07,"11.07 - 11.17",100,200,4163,100,"3:12pm - <b>11.14</b>","Bancorp of New Jersey, Inc Comm"
"BLE",16.15,16.14,"16.06 - 16.15",500,100,42549,200,"3:39pm - <b>16.06</b>","BlackRock Municipal Income Trus"
"BLJ",17.45,17.26,"17.18 - 17.68",100,100,5919,100,"3:12pm - <b>17.26</b>","Blackrock New Jersey Municipal "
"BPMX",0.62,0.62,"0.60 - 0.68",100,4000,188322,100,"3:39pm - <b>0.63</b>","BioPharmX Corporation. Common"
"BRG",13.570,13.540,"13.350 - 13.580",400,200,47707,500,"3:39pm - <b>13.554</b>","Bluerock Residential Growth REI"
"BRG-A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"BRG-C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"BRN",1.68,1.61,N/A,1400,100,0,N/A,"3:48pm - <b>1.61</b>","Barnwell Industries, Inc. Commo"
"BTG",2.91,2.90,"2.88 - 2.98",67700,48500,1903873,100,"3:39pm - <b>2.90</b>","B2Gold Corp Common shares (Cana"
"BTI",126.95,126.88,"126.05 - 127.09",200,100,128588,100,"3:39pm - <b>126.97</b>","British American Tobacco  Indus"
"BTN",6.71,6.68,"6.47 - 6.73",100,200,63597,100,"3:30pm - <b>6.71</b>","Ballantyne Strong, Inc. Common "
"BTX",3.95,3.94,"3.83 - 4.00",200,300,548466,148,"3:39pm - <b>3.99</b>","BioTime, Inc. Common Stock"
"BTX",3.95,3.94,"3.83 - 4.00",200,300,548466,148,"3:39pm - <b>3.99</b>","BioTime, Inc. Common Stock"
"BVX",4.39,4.32,"4.15 - 4.47",1400,100,101588,100,"3:37pm - <b>4.39</b>","Bovie Medical Corporation Commo"
"BWL.A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"BZM",16.04,15.91,N/A,400,100,54,N/A,"11:03am - <b>16.01</b>","BlackRock Maryland Municipal Bo"
"CANF",2.63,2.59,"2.55 - 2.69",600,100,54243,100,"3:37pm - <b>2.63</b>","Can-Fite Biopharma Ltd Sponsore"
"CAW",2.91,2.90,"2.88 - 3.00",200,500,9511,100,"3:37pm - <b>2.99</b>","CCA Industries, Inc. Common Sto"
"CCA",14.200,13.950,"13.958 - 14.310",100,200,3087,201,"2:47pm - <b>14.049</b>","MFS California Municipal Fund C"
"CCF",65.94,65.78,"64.43 - 65.95",100,100,20182,100,"3:31pm - <b>65.91</b>","Chase Corporation Common Stock"
"CEF",14.02,14.01,"14.00 - 14.09",1600,1800,353180,100,"3:36pm - <b>14.02</b>","Central Fund of Canada Limited "
"CET",20.95,20.85,"20.69 - 20.99",300,200,72318,1951,"3:33pm - <b>20.85</b>","Central Securities Corporation "
"CEV",13.94,13.93,"13.79 - 13.95",100,100,20348,300,"3:14pm - <b>13.95</b>","Eaton Vance California Municipa"
"CFD",9.04,8.90,"8.80 - 9.07",100,200,30697,200,"3:36pm - <b>8.84</b>","Nuveen Diversified Commodity Fu"
"CH",6.27,6.26,"6.24 - 6.32",400,200,18951,100,"3:32pm - <b>6.26</b>","Aberdeen Chile Fund, Inc. (The)"
"CIK",3.12,3.11,"3.09 - 3.13",200,1300,77809,100,"3:39pm - <b>3.12</b>","Credit Suisse Asset Management "
"CIX",11.4600,11.2000,"11.2600 - 11.6900",100,900,3251,159,"3:12pm - <b>11.3639</b>","CompX International Inc. Common"
"CKX",11.55,11.20,"11.20 - 11.20",1000,100,1875,1700,"9:49am - <b>11.20</b>","CKX Lands, Inc. Common Stock"
"CLM",14.86,14.85,"14.79 - 14.95",500,2400,191854,100,"3:40pm - <b>14.84</b>","Cornerstone Strategic Value Fun"
"CMT",15.72,15.66,"15.65 - 15.93",200,200,79601,159,"3:34pm - <b>15.78</b>","Core Molding Technologies Inc C"
"CPHI",0.22,0.21,"0.21 - 0.22",500,7500,50071,100,"3:34pm - <b>0.21</b>","China Pharma Holdings, Inc. Com"
"CQH",21.670,21.640,"21.440 - 21.710",200,300,172148,100,"3:36pm - <b>21.625</b>","Cheniere Energy Partners LP Hol"
"CQP",29.00,28.99,"28.90 - 29.55",400,400,147810,100,"3:40pm - <b>28.91</b>","Cheniere Energy Partners, LP Ch"
"CRF",14.430,14.410,"14.360 - 14.700",300,3400,156807,100,"3:35pm - <b>14.405</b>","Cornerstone Total Return Fund, "
"CRHM",3.96,3.94,"3.92 - 4.01",1000,900,20093,100,"3:29pm - <b>3.95</b>","CRH Medical Corporation Common "
"CRMD",2.60,2.58,"2.57 - 2.78",100,200,535544,100,"3:39pm - <b>2.62</b>","CorMedix Inc Common Stock"
"CRVP",1.11,0.60,N/A,200,200,3,N/A,"4:00pm - <b>0.86</b>","Crystal Rock Holdings, Inc. Cla"
"CTF",13.3000,13.2100,"13.2100 - 13.4000",400,400,46726,500,"3:27pm - <b>13.2418</b>","Nuveen Long/Short Commodity Tot"
"CTO",51.40,51.01,"51.01 - 51.60",200,200,4059,100,"12:57pm - <b>51.41</b>","Consolidated-Tomoka Land Co. Co"
"CUO",25.99,25.10,N/A,100,100,221,N/A,"4:00pm - <b>25.90</b>","Continental Materials Corporati"
"CVM",0.439,0.436,"0.415 - 0.440",500,42200,563135,100,"3:39pm - <b>0.435</b>","Cel-Sci Corporation Common Stoc"
"CVM",0.439,0.436,"0.415 - 0.440",500,42200,563135,100,"3:39pm - <b>0.435</b>","Cel-Sci Corporation Common Stoc"
"CVR",29.20,27.94,"28.15 - 28.15",500,100,145,140,"9:30am - <b>28.15</b>","Chicago Rivet & Machine Co. Com"
"CVRS",1.10,1.09,"1.08 - 1.15",400,400,84591,100,"3:40pm - <b>1.08</b>","Corindus Vascular Robotics, Inc"
"CVU",6.49,6.30,"6.30 - 6.49",100,300,1001,100,"9:33am - <b>6.49</b>","CPI Aerostructures, Inc. Common"
"DGSE",0.9000,0.7800,N/A,400,4500,1,N/A,"10:31am - <b>0.8459</b>","DGSE Companies, Inc. Common Sto"
"DHY",2.590,2.580,"2.560 - 2.590",7600,2900,266522,100,"3:38pm - <b>2.575</b>","Credit Suisse High Yield Bond F"
"DIT",91.200,90.500,"90.500 - 91.940",100,100,1801,100,"2:56pm - <b>90.675</b>","AMCON Distributing Company Comm"
"DLA",16.39,16.38,"16.23 - 16.50",300,100,9980,100,"3:36pm - <b>16.36</b>","Delta Apparel, Inc. Common Stoc"
"DMF",9.660,9.610,"9.610 - 9.680",500,200,18992,1000,"3:35pm - <b>9.655</b>","Dreyfus Municipal Income, Inc. "
"DNN",0.4743,0.4700,"0.4683 - 0.4810",4200,3200,182762,14500,"3:38pm - <b>0.4683</b>","Denison Mines Corp Ordinary Sha"
