Symbol,Ask,Bid,Range,AskSize,BidSize,Volume,LastTradeSize,LastTradeWithTime,Name
"KEY-G",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"KEY-H",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"KEYS",30.99,30.98,"30.87 - 31.26",300,1000,258523,100,"3:56pm - <b>31.02</b>","Keysight Technologies Inc. Comm"
"KF",35.21,35.01,"35.16 - 35.19",300,300,3436,1300,"1:10pm - <b>35.16</b>","Korea Fund, Inc. (The) New Comm"
"KFH",25.59,25.55,"25.53 - 25.60",100,100,15461,100,"3:23pm - <b>25.55</b>","KKR Financial Holdings LLC 8.37"
"KFI",25.97,25.71,"25.69 - 26.30",100,300,13599,100,"3:55pm - <b>25.71</b>","KKR Financial Holdings LLC 7.50"
"KFN-",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"KFS",5.7900,5.7600,"5.6800 - 5.8200",100,100,32208,100,"3:52pm - <b>5.7899</b>","Kingsway Financial Services, In"
"KFY",20.930,20.920,"20.900 - 21.280",800,1900,484622,100,"3:57pm - <b>20.925</b>","Korn/Ferry International Common"
"KGC",4.260,4.250,"4.250 - 4.395",134800,129300,12341926,100,"3:57pm - <b>4.255</b>","Kinross Gold Corporation Common"
"KHI",9.16,9.15,"9.14 - 9.16",700,500,52079,100,"3:57pm - <b>9.15</b>","Deutsche High Income Trust Shar"
"KIM",30.170,30.160,"29.800 - 30.240",5600,2500,1620296,100,"3:57pm - <b>30.165</b>","Kimco Realty Corporation Common"
"KIM-I",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"KIM-J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"KIM-K",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"KIO",15.97,15.95,"15.91 - 16.04",100,300,76588,100,"3:56pm - <b>15.98</b>","KKR Income Opportunities Fund C"
"KKR",14.090,14.080,"13.950 - 14.250",4400,8500,1490610,100,"3:57pm - <b>14.085</b>","KKR & Co. L.P. Common Units Rep"
"KKR-A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"KKR-B",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"KMB",125.58,125.57,"125.47 - 127.13",500,600,1055821,100,"3:57pm - <b>125.62</b>","Kimberly-Clark Corporation Comm"
"KMF",15.16,15.11,"15.10 - 15.29",500,500,59846,300,"3:55pm - <b>15.11</b>","Kayne Anderson Midstream Energy"
"KMG",28.05,27.95,"27.82 - 28.10",100,400,20588,100,"3:56pm - <b>28.02</b>","KMG Chemicals, Inc. Common Stoc"
"KMI",21.80,21.79,"21.71 - 22.36",1200,17500,10120551,100,"3:56pm - <b>21.80</b>","Kinder Morgan, Inc. Common Stoc"
"KMI-A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"KMI",21.80,21.79,"21.71 - 22.36",1200,17500,10120551,100,"3:56pm - <b>21.80</b>","Kinder Morgan, Inc. Common Stoc"
