Symbol,Ask,Bid,Range,AskSize,BidSize,Volume,LastTradeSize,LastTradeWithTime,Name
"DGX",84.50,84.48,"84.49 - 85.28",600,300,699608,100,"3:43pm - <b>84.51</b>","Quest Diagnostics Incorporated "
"DHF",3.40,3.39,"3.38 - 3.42",2600,15200,439201,100,"3:43pm - <b>3.39</b>","Dreyfus High Yield Strategies F"
"DHG",14.10,14.07,"14.04 - 14.11",700,500,82206,300,"3:38pm - <b>14.07</b>","Deutsche High Income Opportunit"
"DHI",29.970,29.960,"29.720 - 30.249",3000,3500,4557297,100,"3:43pm - <b>29.965</b>","D.R. Horton, Inc. Common Stock"
"DHR",76.63,76.62,"76.41 - 77.46",300,1200,2545203,100,"3:43pm - <b>76.65</b>","Danaher Corporation Common Stoc"
"DHT",4.09,4.08,"4.07 - 4.25",15600,9500,1118657,1200,"3:43pm - <b>4.08</b>","DHT Holdings, Inc."
"DHX",7.74,7.73,"7.71 - 7.97",800,1100,131139,100,"3:43pm - <b>7.74</b>","DHI Group, Inc. Common Stock"
"DIAX",14.2100,14.2000,"14.1203 - 14.2400",400,2000,98666,420,"3:06pm - <b>14.2001</b>","Nuveen Dow 30SM Dynamic Overwri"
"DIN",79.76,79.67,"78.80 - 80.37",200,200,64736,100,"3:42pm - <b>79.79</b>","DineEquity, Inc Common Stock"
"DIS",92.06,92.05,"91.40 - 92.68",200,2800,8289804,100,"3:43pm - <b>92.07</b>","Walt Disney Company (The) Commo"
"DK",16.90,16.89,"16.88 - 17.96",1500,1100,522584,113,"3:43pm - <b>16.89</b>","Delek US Holdings, Inc. Common "
"DKL",28.04,27.87,"27.64 - 28.44",200,100,56286,100,"3:40pm - <b>28.05</b>","Delek Logistics Partners, L.P. "
"DKS",60.01,60.00,"59.60 - 60.47",1000,600,1555295,100,"3:43pm - <b>59.97</b>","Dick's Sporting Goods Inc Commo"
"DKT",24.9400,24.9200,"24.7101 - 25.4900",100,200,1104211,100,"3:43pm - <b>24.9364</b>","Deutsch Bk Contingent Cap Tr V "
"DL",12.87,12.80,"12.77 - 13.09",100,200,12842,100,"3:38pm - <b>12.84</b>","China Distance Education Holdin"
"DLB",53.97,53.93,"53.15 - 54.00",300,300,262824,100,"3:43pm - <b>53.89</b>","Dolby Laboratories Common Stock"
"DLNG",15.47,15.45,"15.15 - 15.50",200,400,124486,100,"3:37pm - <b>15.43</b>","Dynagas LNG Partners LP Common "
"DLNG-A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"DLPH",68.90,68.88,"68.78 - 69.32",600,400,1286488,100,"3:43pm - <b>68.88</b>","Delphi Automotive plc Ordinary "
"DLR",97.70,97.68,"96.72 - 98.14",300,200,1822195,100,"3:43pm - <b>97.70</b>","Digital Realty Trust, Inc. Comm"
"DLR-F",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"DLR-G",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"DLR-H",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"DLR-I",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"DLX",67.13,67.09,"66.99 - 67.92",200,100,199803,100,"3:43pm - <b>67.03</b>","Deluxe Corporation Common Stock"
"DM",24.75,24.70,"24.26 - 24.98",200,100,188429,500,"3:43pm - <b>24.71</b>","Dominion Midstream Partners, LP"
"DMB",14.040,13.990,"13.990 - 14.160",300,100,36438,102,"3:27pm - <b>14.039</b>","Dreyfus Municipal Bond Infrastr"
"DMD",5.71,5.70,"5.63 - 5.80",100,400,14453,100,"3:43pm - <b>5.63</b>","Demand Media Inc. Common Stock"
"DMO",24.180,24.170,"24.170 - 24.267",200,300,52026,1000,"3:37pm - <b>24.185</b>","Western Asset Mortgage Defined "
"DNB",134.53,134.42,"134.23 - 135.33",100,100,102769,100,"3:43pm - <b>134.22</b>","Dun & Bradstreet Corporation (T"
"DNI",11.20,11.18,"11.16 - 11.25",400,300,16397,100,"3:19pm - <b>11.16</b>","Dividend and Income Fund Common"
"DNOW",19.79,19.78,"19.76 - 20.26",1400,300,711704,100,"3:43pm - <b>19.78</b>","NOW Inc. Common Stock"
"DNP",10.480,10.460,"10.430 - 10.490",1600,15300,224061,100,"3:39pm - <b>10.485</b>","DNP Select Income Fund, Inc. Co"
"DNR",2.800,2.790,"2.780 - 2.950",40600,8000,7732180,400,"3:43pm - <b>2.795</b>","Denbury Resources Inc. Common S"
"DO",16.0800,16.0700,"15.5100 - 16.1900",2300,1900,2587951,300,"3:43pm - <b>16.0401</b>","Diamond Offshore Drilling, Inc."
"DOC",21.800,21.790,"21.660 - 21.880",2200,700,525078,200,"3:43pm - <b>21.785</b>","Physicians Realty Trust Common "
"DOOR",63.09,63.08,"61.97 - 63.61",400,100,183312,100,"3:42pm - <b>62.97</b>","Masonite International Corporat"
"DOV",68.93,68.92,"68.85 - 69.53",100,300,978011,100,"3:43pm - <b>68.87</b>","Dover Corporation Common Stock"
"DOW",52.20,52.19,"52.02 - 52.27",4900,500,3454602,100,"3:43pm - <b>52.19</b>","Dow Chemical Company (The) Comm"
"DPG",16.930,16.910,"16.890 - 17.180",400,200,151567,100,"3:37pm - <b>16.905</b>","Duff & Phelps Global Utility In"
"DPLO",29.15,29.14,"28.96 - 29.43",400,600,317435,187,"3:43pm - <b>29.15</b>","Diplomat Pharmacy, Inc. Common "
"DPM",34.01,33.95,"33.55 - 34.60",200,200,225812,100,"3:43pm - <b>33.93</b>","DCP Midstream Partners, LP DCP "
"DPS",90.35,90.34,"90.20 - 91.51",400,400,902230,100,"3:43pm - <b>90.27</b>","Dr Pepper Snapple Group, Inc Dr"
"DPZ",153.70,153.59,"152.96 - 154.10",300,300,148972,100,"3:43pm - <b>153.50</b>","Domino's Pizza Inc Common Stock"
"DQ",20.99,20.78,"20.70 - 21.67",300,200,89143,100,"3:42pm - <b>20.98</b>","DAQO New Energy Corp. American "
"DRA",17.21,17.16,"17.08 - 17.24",400,400,45951,392,"3:35pm - <b>17.21</b>","Diversified Real Asset Income F"
"DRD",5.10,5.09,"5.04 - 5.32",200,200,175310,300,"3:43pm - <b>5.04</b>","DRDGOLD Limited American Deposi"
"DRE",27.73,27.72,"27.38 - 27.82",3600,1000,896198,100,"3:43pm - <b>27.72</b>","Duke Realty Corporation Common "
