Symbol,Ask,Bid,Range,AskSize,BidSize,Volume,LastTradeSize,LastTradeWithTime,Name
"ARA",18.92,18.81,"18.79 - 19.23",200,300,19712,100,"3:04pm - <b>18.86</b>","American Renal Associates Holdi"
"ARC",3.70,3.68,"3.64 - 3.72",200,300,17812,200,"3:05pm - <b>3.70</b>","ARC Document Solutions, Inc. Co"
"ARCO",5.45,5.44,"5.41 - 5.54",600,700,398436,100,"3:06pm - <b>5.45</b>","Arcos Dorados Holdings Inc. Cla"
"ARCX",15.09,15.03,"14.96 - 15.13",500,300,18408,100,"2:58pm - <b>15.05</b>","Arc Logistic Partners LP Common"
"ARDC",14.74,14.72,"14.64 - 14.77",200,400,62509,100,"3:07pm - <b>14.73</b>","Ares Dynamic Credit Allocation "
"ARE",113.90,113.82,"112.47 - 114.03",400,200,152085,100,"3:07pm - <b>114.02</b>","Alexandria Real Estate Equities"
"ARE-D",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ARE-E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ARES",18.80,18.45,"18.50 - 18.77",100,300,14190,100,"3:07pm - <b>18.69</b>","Ares Management L.P. Common Uni"
"ARES-A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ARH-C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ARI",17.200,17.190,"17.060 - 17.250",800,2000,790959,300,"3:07pm - <b>17.185</b>","Apollo Commercial Real Estate F"
"ARI-A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ARI-C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ARL",7.56,7.39,"7.43 - 7.64",100,100,5941,400,"3:07pm - <b>7.50</b>","American Realty Investors, Inc."
"ARMK",37.66,37.65,"37.25 - 37.67",800,300,720498,100,"3:07pm - <b>37.65</b>","Aramark Common Stock"
"AROC",11.95,11.94,"11.79 - 12.21",300,500,251775,100,"3:07pm - <b>11.94</b>","Archrock, Inc. Common Stock"
"ARR",22.53,22.52,"22.41 - 22.77",300,500,309924,100,"3:07pm - <b>22.48</b>","ARMOUR Residential REIT, Inc."
"ARR-A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ARR-B",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ARU",25.6100,25.5700,"25.5210 - 25.6200",200,100,14338,200,"3:06pm - <b>25.5928</b>","Ares Capital Corporation 5.875%"
"ARW",62.94,62.92,"62.68 - 63.57",200,200,277686,100,"3:07pm - <b>62.98</b>","Arrow Electronics, Inc. Common "
"ASA",14.62,14.61,"14.61 - 14.93",100,500,140356,100,"3:07pm - <b>14.61</b>","ASA  Gold and Precious Metals L"
"ASB",19.26,19.25,"19.21 - 19.48",800,1900,402982,100,"3:06pm - <b>19.26</b>","Associated Banc-Corp Common Sto"
"ASB-C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ASB-D",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ASC",7.12,7.10,"7.08 - 7.26",300,400,195323,100,"3:07pm - <b>7.12</b>","Ardmore Shipping Corporation Co"
"ASG",4.30,4.29,"4.25 - 4.31",1200,300,65044,100,"3:02pm - <b>4.30</b>","Liberty All-Star Growth Fund, I"
"ASGN",36.62,36.58,"36.56 - 37.00",200,100,87951,100,"3:06pm - <b>36.59</b>","On Assignment, Inc. Common Stoc"
"ASH",118.330,118.230,"116.430 - 118.840",300,200,810495,100,"3:07pm - <b>118.182</b>","Ashland Global Holdings Inc. Co"
"ASPN",5.46,5.43,"5.35 - 5.53",100,200,40470,100,"3:05pm - <b>5.45</b>","Aspen Aerogels, Inc. Common Sto"
"ASR",141.66,141.02,"140.74 - 143.21",100,200,19492,100,"3:05pm - <b>141.52</b>","Grupo Aeroportuario del Sureste"
"ASX",5.89,5.88,"5.88 - 5.92",4900,3100,156852,200,"3:03pm - <b>5.88</b>","Advanced Semiconductor Engineer"
"AT",2.53,2.52,"2.51 - 2.60",2500,700,199870,100,"3:05pm - <b>2.52</b>","Atlantic Power Corporation Ordi"
"ATEN",10.38,10.36,"10.27 - 10.50",400,700,175089,100,"3:07pm - <b>10.37</b>","A10 Networks, Inc. Common Stock"
"ATHM",24.16,24.14,"24.05 - 24.66",600,200,351153,100,"3:07pm - <b>24.13</b>","Autohome Inc. American Deposita"
"ATI",17.53,17.52,"17.25 - 17.65",600,600,2153626,100,"3:07pm - <b>17.51</b>","Allegheny Technologies Incorpor"
"ATKR",17.93,17.92,"17.87 - 18.64",100,200,107671,100,"3:06pm - <b>17.96</b>","Atkore International Group Inc."
"ATO",76.80,76.76,"76.41 - 77.06",200,300,147970,100,"3:07pm - <b>76.85</b>","Atmos Energy Corporation Common"
"ATR",78.35,78.32,"78.31 - 78.97",100,200,141122,100,"3:07pm - <b>78.42</b>","AptarGroup, Inc. Common Stock"
"ATTO",8.79,8.75,"8.72 - 8.77",100,200,1823,100,"12:58pm - <b>8.75</b>","Atento S.A. Ordinary Shares"
"ATU",22.38,22.37,"22.01 - 22.70",500,800,423899,100,"3:07pm - <b>22.41</b>","Actuant Corporation Common Stoc"
"ATV",8.90,8.81,"8.64 - 8.91",300,200,5507,100,"12:38pm - <b>8.87</b>","Acorn International, Inc. ADS"
"ATW",7.29,7.28,"6.84 - 7.32",800,2100,3340795,200000,"3:07pm - <b>7.29</b>","Atwood Oceanics, Inc. Common St"
"AU",15.96,15.95,"15.90 - 16.42",1900,900,1712564,100,"3:07pm - <b>15.95</b>","AngloGold Ashanti Limited Commo"
"AUO",3.67,3.66,"3.63 - 3.68",14700,13700,175431,100,"3:06pm - <b>3.67</b>","AU Optronics Corp American Depo"
"AUY",4.44,4.43,"4.42 - 4.58",52000,53000,14352774,600,"3:08pm - <b>4.43</b>","Yamana Gold Inc. Ordinary Share"
"AV",11.39,11.38,"11.36 - 11.48",600,1100,194731,300,"3:07pm - <b>11.40</b>","Aviva plc Unsponsored ADR (UK)"
"AVA",43.43,43.42,"43.33 - 43.67",300,100,112838,100,"3:07pm - <b>43.43</b>","Avista Corporation Common Stock"
"AVAL",8.38,8.37,"8.37 - 8.45",200,500,202776,100,"3:07pm - <b>8.38</b>","Grupo Aval Acciones y Valores S"
"AVB",183.310,183.220,"181.410 - 183.610",200,200,502255,200,"3:07pm - <b>183.545</b>","AvalonBay Communities, Inc. Com"
"AVD",16.35,16.33,"16.28 - 16.59",100,100,39277,100,"3:07pm - <b>16.34</b>","American Vanguard Corporation C"
"AVG",24.98,24.97,"24.97 - 24.99",15200,123300,682370,100,"3:03pm - <b>24.97</b>","AVG Technologies N.V. Ordinary "
"AVH",6.430,6.410,"6.380 - 6.565",200,200,33598,100,"2:56pm - <b>6.395</b>","Avianca Holdings S.A. American "
"AVK",14.62,14.58,"14.54 - 14.67",200,100,29545,100,"3:06pm - <b>14.59</b>","Advent Claymore Convertible Sec"
"AVP",5.62,5.61,"5.58 - 5.80",700,21100,1627627,500,"3:07pm - <b>5.62</b>","Avon Products, Inc. Common Stoc"
"AVT",40.21,40.20,"39.94 - 40.43",600,200,659562,100,"3:08pm - <b>40.19</b>","Avnet, Inc. Common Stock"
"AVV",25.55,25.54,"25.54 - 25.78",600,100,106262,400,"2:58pm - <b>25.55</b>","Aviva plc Subordinated Capital "
"AVX",13.51,13.50,"13.49 - 13.62",300,300,50786,100,"3:07pm - <b>13.51</b>","AVX Corporation Common Stock"
