Symbol,Ask,Bid,Range,AskSize,BidSize,Volume,LastTradeSize,LastTradeWithTime,Name
"DGX",84.86,84.85,"84.67 - 85.28",200,400,554195,100,"2:55pm - <b>84.83</b>","Quest Diagnostics Incorporated "
"DHF",3.41,3.40,"3.38 - 3.42",4400,15100,426207,200,"2:57pm - <b>3.40</b>","Dreyfus High Yield Strategies F"
"DHG",14.10,14.08,"14.04 - 14.11",600,300,70573,100,"2:50pm - <b>14.08</b>","Deutsche High Income Opportunit"
"DHI",29.96,29.95,"29.72 - 30.25",2000,1500,3670213,100,"2:58pm - <b>29.95</b>","D.R. Horton, Inc. Common Stock"
"DHR",76.6200,76.6100,"76.4075 - 77.4600",800,300,2102403,250,"2:58pm - <b>76.6165</b>","Danaher Corporation Common Stoc"
"DHT",4.0800,4.0700,"4.0700 - 4.2500",13700,9000,927460,1000,"2:57pm - <b>4.0765</b>","DHT Holdings, Inc."
"DHX",7.750,7.740,"7.710 - 7.970",200,1400,108042,100,"2:56pm - <b>7.745</b>","DHI Group, Inc. Common Stock"
"DIAX",14.20,14.19,"14.12 - 14.24",3000,1900,90873,100,"2:49pm - <b>14.18</b>","Nuveen Dow 30SM Dynamic Overwri"
"DIN",79.92,79.86,"78.80 - 80.37",100,200,50778,100,"2:55pm - <b>79.95</b>","DineEquity, Inc Common Stock"
"DIS",91.70,91.69,"91.40 - 92.68",500,1200,7160719,100,"2:58pm - <b>91.69</b>","Walt Disney Company (The) Commo"
"DK",17.06,17.05,"17.04 - 17.96",200,500,393147,100,"2:57pm - <b>17.06</b>","Delek US Holdings, Inc. Common "
"DKL",28.06,28.02,"27.64 - 28.44",100,100,48998,100,"2:53pm - <b>28.06</b>","Delek Logistics Partners, L.P. "
"DKS",59.96,59.95,"59.60 - 60.47",500,700,1316718,100,"2:57pm - <b>60.01</b>","Dick's Sporting Goods Inc Commo"
"DKT",25.04,25.01,"24.73 - 25.49",400,400,981356,300,"2:57pm - <b>25.04</b>","Deutsch Bk Contingent Cap Tr V "
"DL",12.930,12.870,"12.771 - 13.090",100,100,11257,200,"2:56pm - <b>12.881</b>","China Distance Education Holdin"
"DLB",53.89,53.84,"53.15 - 54.00",300,200,226551,100,"2:57pm - <b>53.84</b>","Dolby Laboratories Common Stock"
"DLNG",15.34,15.29,"15.18 - 15.50",200,700,99119,100,"2:54pm - <b>15.35</b>","Dynagas LNG Partners LP Common "
"DLNG-A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"DLPH",68.87,68.86,"68.78 - 69.32",700,200,937629,100,"2:57pm - <b>68.84</b>","Delphi Automotive plc Ordinary "
