Symbol,Ask,Bid,Range,AskSize,BidSize,Volume,LastTradeSize,LastTradeWithTime,Name
"CLDT",19.72,19.70,"19.69 - 20.03",200,200,98401,100,"3:37pm - <b>19.71</b>","Chatham Lodging Trust (REIT) Co"
"CLF",6.08,6.07,"6.01 - 6.21",12400,9800,5176063,100,"3:37pm - <b>6.07</b>","Cliffs Natural Resources Inc Co"
"CLGX",40.20,40.19,"39.65 - 40.32",500,300,268636,100,"3:37pm - <b>40.18</b>","CoreLogic, Inc. Common Stock"
"CLH",47.18,47.14,"46.32 - 47.19",100,200,166790,100,"3:37pm - <b>47.09</b>","Clean Harbors, Inc. Common Stoc"
"CLI",28.36,28.35,"27.70 - 28.50",700,400,403818,100,"3:37pm - <b>28.36</b>","Mack-Cali Realty Corporation Co"
"CLNY",18.02,18.01,"17.98 - 18.24",700,1100,1335590,100,"3:37pm - <b>18.02</b>","Colony Capital, Inc. Class A Co"
"CLNY-A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"CLNY-B",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"CLNY-C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"CLR",46.460,46.450,"46.085 - 47.310",400,200,1875668,2400,"3:37pm - <b>46.455</b>","Continental Resources, Inc. Com"
"CLS",10.52,10.51,"10.44 - 10.61",900,400,106237,100,"3:36pm - <b>10.51</b>","Celestica, Inc. Common Stock"
"CLW",62.97,62.80,"62.34 - 63.30",100,400,24798,100,"3:36pm - <b>62.86</b>","Clearwater Paper Corporation Co"
"CLX",125.75,125.73,"125.64 - 126.38",400,200,461534,100,"3:37pm - <b>125.80</b>","Clorox Company (The) Common Sto"
"CM",76.01,76.00,"75.89 - 76.74",300,300,443528,100,"3:37pm - <b>75.95</b>","Canadian Imperial Bank of Comme"
"CMA",45.7000,45.6900,"45.6500 - 46.6200",500,200,1084420,656,"3:37pm - <b>45.6985</b>","Comerica Incorporated Common St"
"CMA",45.7000,45.6900,"45.6500 - 46.6200",500,200,1084420,656,"3:37pm - <b>45.6985</b>","Comerica Incorporated Common St"
"CMC",16.15,16.14,"16.01 - 16.21",1400,4300,713802,100,"3:37pm - <b>16.15</b>","Commercial Metals Company Commo"
"CMCM",12.56,12.54,"12.41 - 12.85",200,200,334002,100,"3:37pm - <b>12.54</b>","Cheetah Mobile Inc. American De"
"CMG",421.79,421.54,"408.59 - 422.60",100,200,856736,100,"3:37pm - <b>421.96</b>","Chipotle Mexican Grill, Inc. Co"
"CMI",120.32,120.30,"120.12 - 121.48",100,200,608254,100,"3:37pm - <b>120.38</b>","Cummins Inc. Common Stock"
"CMN",80.76,80.66,"80.21 - 81.13",100,200,64508,100,"3:36pm - <b>80.51</b>","Cantel Medical Corp. Common Sto"
"CMO",9.75,9.74,"9.73 - 9.88",4500,1500,581804,100,"3:37pm - <b>9.74</b>","Capstead Mortgage Corporation C"
"CMO-E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"CMP",71.84,71.79,"71.65 - 72.94",400,200,284720,200,"3:37pm - <b>71.91</b>","Compass Minerals Intl Inc Commo"
"CMRE",9.12,9.09,"9.09 - 9.38",400,4600,139551,100,"3:36pm - <b>9.10</b>","Costamare Inc. Common Stock $0."
"CMRE-B",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"CMRE-C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"CMRE-D",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"CMS",44.02,44.01,"43.67 - 44.15",500,1700,1481142,100,"3:37pm - <b>44.02</b>","CMS Energy Corporation Common S"
"CMS-B",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"CMU",5.0600,5.0500,"5.0600 - 5.0850",200,2000,22337,200,"2:49pm - <b>5.0601</b>","MFS Municipal Income Trust Comm"
"CNA",32.61,32.59,"32.50 - 32.87",200,500,178363,100,"3:36pm - <b>32.59</b>","CNA Financial Corporation Commo"
"CNC",68.26,68.24,"67.70 - 68.55",300,300,566847,100,"3:37pm - <b>68.20</b>","Centene Corporation Common Stoc"
"CNCO",9.01,8.97,"8.97 - 9.05",200,200,33272,100,"3:36pm - <b>9.02</b>","Cencosud S.A. American Deposita"
"CNHI",7.12,7.11,"7.10 - 7.19",6800,8600,550226,200,"3:37pm - <b>7.11</b>","CNH Industrial N.V. Common Shar"
"CNI",63.76,63.75,"63.50 - 64.04",200,300,522225,100,"3:37pm - <b>63.73</b>","Canadian National Railway Compa"
"CNK",38.080,38.070,"38.040 - 38.430",300,300,273984,200,"3:37pm - <b>38.055</b>","Cinemark Holdings Inc Cinemark "
"CNNX",18.02,18.00,"17.81 - 18.37",100,200,108564,100,"3:37pm - <b>17.99</b>","Cone Midstream Partners LP Comm"
"CNO",15.200,15.190,"15.040 - 15.310",1500,700,935015,100,"3:37pm - <b>15.175</b>","CNO Financial Group, Inc. Commo"
"CNP",24.30,24.29,"24.13 - 24.37",4000,3100,1256687,100,"3:37pm - <b>24.29</b>","CenterPoint Energy, Inc (Holdin"
"CNQ",29.60,29.59,"29.55 - 30.05",800,2100,1187850,100,"3:37pm - <b>29.59</b>","Canadian Natural Resources Limi"
"CNS",42.66,42.63,"42.53 - 42.91",100,200,54681,100,"3:36pm - <b>42.64</b>","Cohen & Steers Inc Common Stock"
"CNX",18.22,18.21,"17.40 - 18.45",4600,1400,3377180,100,"3:37pm - <b>18.19</b>","CONSOL Energy Inc. Common Stock"
"CNXC",15.06,15.00,"15.00 - 15.30",100,200,24969,100,"3:34pm - <b>15.07</b>","CNX Coal Resources LP Common Un"
"CO",5.29,5.26,"5.22 - 5.30",100,100,5501,300,"1:42pm - <b>5.30</b>","China Cord Blood Corporation Co"
"CODI",17.08,17.04,"17.01 - 17.19",300,200,51759,100,"3:37pm - <b>17.06</b>","Compass Diversified Holdings Sh"
"COE",21.79,21.51,"21.50 - 21.80",200,200,9112,100,"3:12pm - <b>21.79</b>","China Online Education Group Am"
"COF",70.90,70.89,"70.60 - 71.65",200,500,2537386,100,"3:37pm - <b>70.89</b>","Capital One Financial Corporati"
"COF-C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"COF-D",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"COF-F",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"COF-G",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"COF-P",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"COF",70.90,70.89,"70.60 - 71.65",200,500,2537386,100,"3:37pm - <b>70.89</b>","Capital One Financial Corporati"
"COG",25.19,25.18,"25.10 - 25.69",2100,1100,2864943,200,"3:37pm - <b>25.18</b>","Cabot Oil & Gas Corporation Com"
"COH",35.590,35.580,"35.450 - 35.980",1800,1800,1776012,200,"3:37pm - <b>35.585</b>","Coach, Inc. Common Stock"
"COL",84.860,84.840,"84.100 - 85.250",300,200,515105,100,"3:37pm - <b>84.825</b>","Rockwell Collins, Inc. Common S"
"COO",178.31,178.20,"177.73 - 180.87",200,300,541894,100,"3:36pm - <b>178.12</b>","Cooper Companies, Inc. (The) Co"
"COP",40.03,40.02,"40.00 - 40.77",1000,900,3951728,100,"3:37pm - <b>40.02</b>","ConocoPhillips Common Stock"
"COR",77.46,77.43,"76.76 - 77.78",200,200,185602,100,"3:36pm - <b>77.44</b>","CoreSite Realty Corporation Com"
"COR-A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"CORR",31.38,31.34,"30.51 - 32.28",400,200,308297,100,"3:34pm - <b>31.33</b>","CorEnergy Infrastructure Trust,"
"CORR-A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"COT",14.74,14.73,"14.64 - 15.04",500,300,682468,100,"3:37pm - <b>14.70</b>","Cott Corporation Common Stock"
"COTV",32.43,32.36,"31.09 - 32.52",200,200,176550,100,"3:37pm - <b>32.34</b>","Cotiviti Holdings, Inc. Common "
"COTY",23.6000,23.5900,"23.0600 - 23.8100",4600,8100,15840685,200,"3:37pm - <b>23.6047</b>","Coty Inc. Class A Common Stock"
"CP",146.92,146.89,"145.12 - 147.13",200,100,280918,100,"3:37pm - <b>146.48</b>","Canadian Pacific Railway Limite"
"CPA",86.64,86.62,"86.52 - 90.75",100,1000,1114984,100,"3:37pm - <b>86.52</b>","Copa Holdings, S.A. Copa Holdin"
"CPAC",9.50,9.40,"9.35 - 9.53",100,100,32498,2600,"3:18pm - <b>9.47</b>","Cementos Pacasmayo S.A.A. Ameri"
"CPB",54.61,54.60,"54.37 - 54.77",600,500,1218794,100,"3:37pm - <b>54.61</b>","Campbell Soup Company Common St"
"CPE",14.07,14.06,"14.06 - 14.53",2400,3000,3356917,100,"3:37pm - <b>14.07</b>","Callon Petroleum Company Common"
"CPE-A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"CPF",24.71,24.70,"24.68 - 25.04",400,300,44738,400,"3:36pm - <b>24.68</b>","Central Pacific Financial Corp "
"CPG",12.71,12.70,"12.69 - 12.91",5400,1100,484920,100,"3:37pm - <b>12.70</b>","Crescent Point Energy Corporati"
"CPK",63.50,63.41,"62.08 - 63.79",100,200,120715,100,"3:31pm - <b>63.42</b>","Chesapeake Utilities Corporatio"
"CPL",14.96,14.95,"14.91 - 15.06",2100,600,254985,300,"3:37pm - <b>14.95</b>","CPFL Energia S.A. CPFL Energia "
"CPN",13.62,13.61,"13.56 - 13.89",4000,1300,2447043,100,"3:37pm - <b>13.61</b>","Calpine Corporation Common Stoc"
"CPPL",15.98,15.97,"15.75 - 16.40",800,500,4730482,200,"3:37pm - <b>15.97</b>","Columbia Pipeline Partners LP C"
"CPS",104.28,104.05,"103.55 - 106.31",200,200,120820,100,"3:36pm - <b>104.10</b>","Cooper-Standard Holdings Inc. C"
"CPT",87.47,87.45,"85.87 - 87.53",300,300,434565,100,"3:37pm - <b>87.39</b>","Camden Property Trust Common St"
"CR",61.96,61.94,"61.40 - 62.42",200,200,77158,100,"3:36pm - <b>61.85</b>","Crane Company Common Stock"
"CRC",10.4800,10.4700,"10.4000 - 11.0599",700,500,1479975,200,"3:37pm - <b>10.4401</b>","California Resources Corporatio"
"CRCM",10.10,10.07,"9.99 - 10.31",400,300,63650,100,"3:35pm - <b>10.08</b>","Care.com, Inc. Common Stock"
"CRD.A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"CRD.B",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"CRH",33.18,33.17,"33.07 - 33.27",600,900,795545,200,"3:36pm - <b>33.18</b>","CRH PLC American Depositary Sha"
"CRI",93.62,93.59,"93.46 - 94.53",200,100,513187,100,"3:37pm - <b>93.46</b>","Carter's, Inc. Common Stock"
"CRK",7.36,7.33,"7.05 - 7.54",300,200,496735,100,"3:37pm - <b>7.32</b>","Comstock Resources, Inc. Common"
"CRL",82.61,82.57,"82.02 - 83.09",100,200,197991,100,"3:37pm - <b>82.55</b>","Charles River Laboratories Inte"
"CRM",70.21,70.20,"69.88 - 71.21",500,400,9767185,100,"3:37pm - <b>70.19</b>","Salesforce.com Inc Common Stock"
"CRR",10.16,10.15,"10.12 - 10.66",800,600,476102,100,"3:37pm - <b>10.14</b>","Carbo Ceramics, Inc. Common Sto"
"CRS",39.67,39.64,"39.24 - 39.94",400,100,184995,100,"3:37pm - <b>39.64</b>","Carpenter Technology Corporatio"
"CRT",18.27,18.02,"17.90 - 18.36",400,100,11268,100,"2:13pm - <b>18.08</b>","Cross Timbers Royalty Trust Com"
"CRY",17.80,17.79,"17.69 - 18.10",200,200,145455,100,"3:37pm - <b>17.77</b>","CryoLife, Inc. Common Stock"
"CS",13.090,13.080,"13.052 - 13.285",24900,15600,2537616,100,"3:37pm - <b>13.085</b>","Credit Suisse Group American De"
"CSC",51.62,51.61,"50.43 - 51.70",800,500,1645261,100,"3:37pm - <b>51.61</b>","Computer Sciences Corporation C"
"CSI",20.200,20.150,"20.050 - 20.200",300,700,19828,300,"3:10pm - <b>20.145</b>","Cutwater Select Income Fund"
"CSL",101.70,101.64,"100.83 - 102.21",500,100,138885,100,"3:37pm - <b>101.60</b>","Carlisle Companies Incorporated"
