Symbol,Ask,Bid,Range,AskSize,BidSize,Volume,LastTradeSize,LastTradeWithTime,Name
"DGX",84.76,84.75,"84.67 - 85.28",100,200,573759,100,"3:09pm - <b>84.81</b>","Quest Diagnostics Incorporated "
"DHF",3.41,3.40,"3.38 - 3.42",3000,9500,427607,197,"3:10pm - <b>3.40</b>","Dreyfus High Yield Strategies F"
"DHG",14.10,14.08,"14.04 - 14.11",500,300,70873,300,"2:58pm - <b>14.08</b>","Deutsche High Income Opportunit"
"DHI",29.99,29.98,"29.72 - 30.25",900,1600,3864995,100,"3:09pm - <b>29.98</b>","D.R. Horton, Inc. Common Stock"
"DHR",76.60,76.59,"76.41 - 77.46",500,600,2245128,860,"3:10pm - <b>76.60</b>","Danaher Corporation Common Stoc"
"DHT",4.09,4.08,"4.07 - 4.25",4700,21600,1009252,300,"3:09pm - <b>4.09</b>","DHT Holdings, Inc."
"DHX",7.75,7.74,"7.71 - 7.97",600,600,114369,100,"3:08pm - <b>7.75</b>","DHI Group, Inc. Common Stock"
"DIAX",14.2100,14.2000,"14.1203 - 14.2400",300,2000,98666,420,"3:06pm - <b>14.2001</b>","Nuveen Dow 30SM Dynamic Overwri"
"DIN",79.92,79.86,"78.80 - 80.37",100,200,53956,100,"3:06pm - <b>79.89</b>","DineEquity, Inc Common Stock"
"DIS",91.75,91.74,"91.40 - 92.68",800,600,7385057,100,"3:10pm - <b>91.82</b>","Walt Disney Company (The) Commo"
"DK",17.00,16.98,"16.98 - 17.96",600,300,436583,100,"3:09pm - <b>16.98</b>","Delek US Holdings, Inc. Common "
"DKL",28.06,28.02,"27.64 - 28.44",100,100,49828,100,"3:03pm - <b>28.05</b>","Delek Logistics Partners, L.P. "
"DKS",59.960,59.950,"59.595 - 60.470",500,700,1367154,100,"3:10pm - <b>59.995</b>","Dick's Sporting Goods Inc Commo"
"DKT",24.99,24.96,"24.73 - 25.49",200,200,1008145,106,"3:09pm - <b>24.97</b>","Deutsch Bk Contingent Cap Tr V "
"DL",12.93,12.87,"12.77 - 13.09",100,100,11677,100,"3:02pm - <b>12.85</b>","China Distance Education Holdin"
"DLB",53.92,53.89,"53.15 - 54.00",400,100,234025,100,"3:09pm - <b>53.88</b>","Dolby Laboratories Common Stock"
"DLNG",15.34,15.29,"15.18 - 15.50",200,700,103885,100,"3:07pm - <b>15.36</b>","Dynagas LNG Partners LP Common "
"DLNG-A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"DLPH",68.88,68.86,"68.78 - 69.32",200,100,999158,100,"3:09pm - <b>68.87</b>","Delphi Automotive plc Ordinary "
"DLR",97.610,97.580,"96.720 - 98.140",100,100,1639667,200,"3:09pm - <b>97.645</b>","Digital Realty Trust, Inc. Comm"
"DLR-F",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"DLR-G",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"DLR-H",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"DLR-I",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"DLX",67.22,67.18,"67.07 - 67.92",100,200,170089,100,"3:07pm - <b>67.31</b>","Deluxe Corporation Common Stock"
