Symbol,Ask,Bid,Range,AskSize,BidSize,Volume,LastTradeSize,LastTradeWithTime,Name
"A",46.61,46.60,"46.16 - 46.77",1600,300,2176032,100,"3:57pm - <b>46.62</b>","Agilent Technologies, Inc. Comm"
"AA",9.70,9.69,"9.68 - 9.86",82900,57300,8905682,100,"3:57pm - <b>9.70</b>","Alcoa Inc. Common Stock"
"AA-B",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"AAC",16.91,16.89,"16.56 - 17.10",100,300,259901,103,"3:57pm - <b>16.90</b>","AAC Holdings, Inc. Common Stock"
"AAN",25.02,25.01,"25.00 - 25.53",1200,700,416881,100,"3:57pm - <b>25.01</b>","Aaron's, Inc. Common Stock"
"AAP",150.07,150.06,"147.80 - 150.24",300,100,895006,100,"3:57pm - <b>150.09</b>","Advance Auto Parts Inc Advance "
"AAT",44.36,44.34,"44.04 - 44.52",200,100,50689,100,"3:57pm - <b>44.36</b>","American Assets Trust, Inc. Com"
"AAV",6.7300,6.7200,"6.7300 - 6.8500",200,4500,54606,700,"3:57pm - <b>6.7385</b>","Advantage Oil & Gas Ltd  Ordina"
"AB",22.31,22.29,"22.25 - 23.15",500,200,176468,200,"3:57pm - <b>22.29</b>","AllianceBernstein Holding L.P. "
"ABB",22.51,22.50,"22.50 - 22.61",13000,7700,1135652,100,"3:57pm - <b>22.50</b>","ABB Ltd Common Stock"
"ABBV",64.120,64.110,"64.020 - 64.880",3700,2200,4571934,100,"3:57pm - <b>64.115</b>","AbbVie Inc. Common Stock"
"ABC",82.74,82.73,"82.69 - 83.56",1300,1400,1079537,100,"3:57pm - <b>82.72</b>","AmerisourceBergen Corporation C"
"ABEV",6.01,6.00,"5.98 - 6.04",44300,203500,7931920,100,"3:57pm - <b>6.01</b>","Ambev S.A. American Depositary "
"ABG",55.21,55.18,"54.89 - 55.87",300,300,197419,100,"3:57pm - <b>55.26</b>","Asbury Automotive Group Inc Com"
"ABM",39.58,39.57,"39.20 - 39.93",300,100,160882,100,"3:57pm - <b>39.57</b>","ABM Industries Incorporated Com"
"ABR",7.50,7.49,"7.47 - 7.63",200,200,87470,100,"3:57pm - <b>7.49</b>","Arbor Realty Trust Common Stock"
"ABR-A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ABR-B",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ABR-C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ABRN",25.5100,25.4200,"25.4001 - 25.6599",100,100,3249,540,"3:52pm - <b>25.5899</b>","Arbor Realty Trust 7.375% Senio"
"ABT",41.700,41.690,"41.610 - 42.020",8100,6800,5264368,185,"3:57pm - <b>41.695</b>","Abbott Laboratories Common Stoc"
"ABX",17.95,17.94,"17.90 - 18.42",30400,6200,9008521,100,"3:57pm - <b>17.95</b>","Barrick Gold Corporation Common"
"AC",34.58,34.15,"34.17 - 34.79",300,200,7382,100,"3:56pm - <b>34.20</b>","Associated Capital Group, Inc. "
"ACC",51.50,51.48,"50.92 - 51.68",600,600,584993,100,"3:57pm - <b>51.49</b>","American Campus Communities Inc"
"ACCO",9.53,9.52,"9.52 - 9.72",3600,5700,359075,100,"3:57pm - <b>9.52</b>","Acco Brands Corporation Common "
"ACH",8.99,8.97,"8.97 - 9.07",3300,1000,20822,100,"3:57pm - <b>8.97</b>","Aluminum Corporation of China L"
"ACM",28.98,28.97,"28.23 - 29.33",1800,1200,944097,100,"3:57pm - <b>28.97</b>","AECOM Common Stock"
"ACN",113.77,113.76,"112.45 - 113.95",800,100,2929173,100,"3:57pm - <b>113.73</b>","Accenture plc Class A Ordinary "
"ACP",12.70,12.68,"12.66 - 12.73",300,5900,38447,100,"3:57pm - <b>12.68</b>","Avenue Income Credit Strategies"
"ACRE",12.64,12.63,"12.61 - 12.80",800,800,90538,100,"3:57pm - <b>12.63</b>","Ares Commercial Real Estate Cor"
"ACV",18.86,18.75,"18.68 - 19.05",100,300,51562,182,"3:56pm - <b>18.86</b>","AllianzGI Diversified Income & "
"ACW",2.57,2.56,"2.56 - 2.57",11700,14100,95657,100,"3:57pm - <b>2.56</b>","Accuride Corporation Common Sto"
"ADC",50.40,50.37,"49.22 - 50.66",200,400,336612,100,"3:57pm - <b>50.36</b>","Agree Realty Corporation Common"
"ADM",41.940,41.930,"41.900 - 42.310",1900,700,1207165,100,"3:57pm - <b>41.925</b>","Archer-Daniels-Midland Company "
"ADPT",40.99,40.98,"40.19 - 41.33",100,100,230008,500,"3:57pm - <b>40.95</b>","Adeptus Health Inc. Common Stoc"
"ADS",211.38,211.29,"208.82 - 213.37",200,100,654335,100,"3:57pm - <b>211.57</b>","Alliance Data Systems Corporati"
"ADX",13.0000,12.9900,"12.9700 - 13.0600",1300,1000,222922,300,"3:55pm - <b>12.9999</b>","Adams Diversified Equity Fund I"
"AEB",24.8200,24.7700,"24.7700 - 24.9500",200,200,7813,200,"3:53pm - <b>24.8072</b>","AEGON N.V. Perp. Cap. Secs. Flo"
"AED",26.14,26.00,"25.74 - 26.22",200,300,45754,200,"3:55pm - <b>26.00</b>","AEGON N.V. Perp. Cap. Securitie"
"AEE",51.50,51.49,"51.29 - 51.76",700,1400,1002711,100,"3:57pm - <b>51.49</b>","Ameren Corporation Common Stock"
"AEG",3.900,3.890,"3.890 - 3.930",75500,88000,1219310,100,"3:57pm - <b>3.895</b>","AEGON N.V. Common Stock"
"AEH",25.64,25.63,"25.61 - 25.73",2900,900,57104,200,"3:57pm - <b>25.63</b>","AEGON N.V. Perp. Cap Secs."
"AEK",26.930,26.880,"26.810 - 26.950",200,400,25303,400,"3:44pm - <b>26.876</b>","Aegon NV 8.00% Non-Cumulative S"
"AEL",17.61,17.60,"17.25 - 17.74",1800,1000,802901,100,"3:57pm - <b>17.60</b>","American Equity Investment Life"
"AEM",54.17,54.16,"54.09 - 55.12",1100,200,1273887,100,"3:57pm - <b>54.17</b>","Agnico Eagle Mines Limited Comm"
"AEO",17.86,17.85,"17.85 - 18.31",9900,8700,1934588,100,"3:57pm - <b>17.86</b>","American Eagle Outfitters, Inc."
"AEP",66.42,66.41,"66.15 - 66.74",900,1000,1497236,100,"3:57pm - <b>66.42</b>","American Electric Power Company"
"AER",36.96,36.95,"36.75 - 37.54",2000,2200,1771176,100,"3:57pm - <b>36.95</b>","Aercap Holdings N.V. Ordinary S"
"AES",13.150,13.140,"13.100 - 13.270",20100,19400,2195206,100,"3:57pm - <b>13.145</b>","The AES Corporation Common Stoc"
"AES-C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"AET",114.96,114.93,"114.60 - 115.51",300,300,1108957,100,"3:57pm - <b>114.93</b>","Aetna Inc. Common Stock"
"AEUA",40.50,40.07,"40.00 - 40.55",100,100,75074,100,"3:45pm - <b>40.30</b>","Anadarko Petroleum Corporation "
"AF",14.760,14.750,"14.720 - 14.980",1400,2600,162138,100,"3:57pm - <b>14.755</b>","Astoria Financial Corporation C"
"AF-C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"AFA",25.7300,25.7000,"25.6685 - 25.7400",400,400,5324,145,"3:37pm - <b>25.7254</b>","American Financial Group, Inc. "
"AFB",14.71,14.69,"14.67 - 14.71",300,400,26742,100,"3:54pm - <b>14.69</b>","AllianceBernstein National Muni"
"AFC",25.89,25.85,"25.82 - 25.88",200,200,5567,100,"3:41pm - <b>25.86</b>","Allied Capital Corporation Alli"
"AFG",73.750,73.730,"73.650 - 74.440",400,200,235649,100,"3:57pm - <b>73.745</b>","American Financial Group, Inc. "
"AFGE",27.31,27.11,"27.25 - 27.63",100,100,6792,100,"3:55pm - <b>27.30</b>","American Financial Group, Inc. "
"AFGH",27.14,27.08,"27.07 - 27.30",800,100,19136,100,"3:54pm - <b>27.14</b>","American Financial Group, Inc. "
"AFI",18.69,18.63,"18.56 - 18.89",400,100,20552,100,"3:57pm - <b>18.63</b>","Armstrong Flooring, Inc. Common"
"AFL",72.03,72.02,"71.75 - 72.39",1200,900,1235133,100,"3:57pm - <b>72.02</b>","AFLAC Incorporated Common Stock"
"AFSD",26.84,26.77,"26.69 - 26.89",100,100,27435,200,"3:29pm - <b>26.80</b>","Aflac Incorporated 5.50% Subord"
"AFSI-A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"AFSI-B",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"AFSI-C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"AFSI-D",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"AFSI-E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"AFSS",26.33,26.21,"25.89 - 26.50",100,100,48044,100,"3:56pm - <b>26.26</b>","AmTrust Financial Services, Inc"
"AFST",26.61,26.26,"26.25 - 26.61",200,400,13215,100,"3:56pm - <b>26.33</b>","AmTrust Financial Services, Inc"
"AFT",16.66,16.65,"16.56 - 16.67",1000,100,42460,100,"3:54pm - <b>16.66</b>","Apollo Senior Floating Rate Fun"
"AFW",26.24,26.13,"26.05 - 26.25",100,100,13096,100,"3:57pm - <b>26.25</b>","American Financial Group, Inc. "
"AG",10.85,10.84,"10.82 - 11.62",2100,18000,4827100,122,"3:57pm - <b>10.85</b>","First Majestic Silver Corp. Ord"
"AGC",5.8100,5.7700,"5.7500 - 5.8200",500,400,109009,2500,"3:56pm - <b>5.7701</b>","Advent Claymore Convertible Sec"
"AGCO",47.57,47.55,"47.45 - 47.79",400,500,410996,100,"3:57pm - <b>47.54</b>","AGCO Corporation Common Stock"
"AGD",8.66,8.64,"8.62 - 8.67",300,2000,38947,100,"3:56pm - <b>8.65</b>","Alpine Global Dynamic Dividend "
"AGI",8.25,8.24,"8.20 - 8.46",4000,4600,1560348,400,"3:57pm - <b>8.24</b>","Alamos Gold Inc. Class A Common"
"AGM",40.77,40.74,"40.74 - 41.74",100,300,32292,100,"3:54pm - <b>40.78</b>","Federal Agricultural Mortgage C"
"AGM-A",48.19,45.81,"46.83 - 47.98",200,100,1212,100,"1:45pm - <b>47.04</b>","Federal Agricultural Mortgage C"
"AGM-B",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"AGM-C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
