Symbol,Ask,Bid,Range,AskSize,BidSize,Volume,LastTradeSize,LastTradeWithTime,Name
"VSLR",2.9900,2.9800,"2.9300 - 3.0600",1800,24600,368101,100,"3:03pm - <b>2.9899</b>","Vivint Solar, Inc. Common Stock"
"VSTO",39.47,39.45,"39.24 - 39.67",100,100,204658,100,"3:02pm - <b>39.47</b>","Vista Outdoor Inc. Common Stock"
"VTA",11.5800,11.5700,"11.5400 - 11.6200",1100,1300,148638,161,"2:55pm - <b>11.5768</b>","Invesco Credit Opportunities Fu"
"VTN",15.77,15.74,"15.73 - 15.85",800,100,50256,100,"1:50pm - <b>15.74</b>","Invesco Trust for Investment Gr"
"VTR",73.000,72.990,"71.800 - 73.200",500,200,1494293,1000,"3:03pm - <b>72.977</b>","Ventas, Inc. Common Stock"
"VTRB",27.46,27.29,"27.23 - 27.47",100,300,3714,100,"2:45pm - <b>27.44</b>","Ventas Realty, Limited Partners"
"VTTI",18.88,18.75,"18.26 - 18.99",100,100,83881,100,"3:02pm - <b>18.78</b>","VTTI Energy Partners LP Common "
"VVC",51.79,51.77,"51.40 - 51.91",200,400,214707,100,"3:04pm - <b>51.79</b>","Vectren Corporation Common Stoc"
"VVI",37.29,37.24,"36.67 - 37.38",200,100,32337,100,"3:02pm - <b>37.24</b>","Viad Corp Common Stock"
"VVR",4.32,4.31,"4.31 - 4.33",11900,6600,233496,100,"3:02pm - <b>4.32</b>","Invesco Senior Income Trust Com"
"VVV",23.70,23.69,"23.07 - 23.87",800,200,2262609,100,"3:04pm - <b>23.78</b>","VALVOLINE INC"
"VZ",52.150,52.140,"52.015 - 52.560",1500,1000,6951918,100,"3:04pm - <b>52.135</b>","Verizon Communications Inc. Com"
"VZA",28.050,27.940,"27.900 - 28.050",1100,200,18614,750,"3:02pm - <b>27.998</b>","Verizon Communications Inc. 5.9"
"W",41.180,41.130,"41.040 - 41.850",100,100,1060932,100,"3:04pm - <b>41.165</b>","Wayfair Inc. Class A Common Sto"
"WAB",78.870,78.810,"76.160 - 79.120",300,300,1424398,100,"3:04pm - <b>78.785</b>","Westinghouse Air Brake Technolo"
"WAC",3.52,3.50,"3.48 - 3.70",800,700,73957,100,"3:00pm - <b>3.51</b>","Walter Investment Management Co"
"WAGE",62.450,62.400,"62.160 - 62.980",100,100,49411,103,"2:56pm - <b>62.405</b>","WageWorks, Inc. Common Stock"
"WAIR",13.510,13.500,"13.260 - 13.590",600,1000,410346,100,"3:03pm - <b>13.505</b>","Wesco Aircraft Holdings, Inc. C"
"WAL",36.68,36.67,"36.68 - 37.17",200,400,669177,100,"3:04pm - <b>36.68</b>","Western Alliance Bancorporation"
"WALA",25.8700,25.6800,"25.6500 - 25.9300",200,400,9099,300,"3:01pm - <b>25.8699</b>","Western Alliance Bancorporation"
"WAT",156.89,156.77,"156.20 - 157.73",100,200,228064,100,"3:03pm - <b>156.74</b>","Waters Corporation Common Stock"
"WBAI",17.320,17.280,"17.280 - 17.838",400,700,126477,100,"3:03pm - <b>17.305</b>","500.com Limited American Deposi"
"WBC",108.06,108.01,"107.74 - 109.12",200,200,251514,100,"3:03pm - <b>108.02</b>","Wabco Holdings Inc. Common Stoc"
"WBK",22.93,22.91,"22.89 - 23.02",300,500,54409,100,"3:03pm - <b>22.91</b>","Westpac Banking Corporation Com"
