Symbol,Ask,Bid,Range,AskSize,BidSize,Volume,LastTradeSize,LastTradeWithTime,Name
"HSY",95.30,95.27,"95.24 - 96.17",700,200,557657,100,"3:01pm - <b>95.26</b>","The Hershey Company Common Stoc"
"HT",18.57,18.56,"18.56 - 19.03",700,400,202075,100,"3:00pm - <b>18.57</b>","Hersha Hospitality Trust Class "
"HT-C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"HT-D",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"HTA",34.20,34.19,"33.76 - 34.35",200,500,362799,100,"3:02pm - <b>34.18</b>","Healthcare Trust of America, In"
"HTD",24.63,24.57,"24.51 - 24.70",900,200,76063,100,"3:01pm - <b>24.57</b>","John Hancock Tax Advantaged Div"
"HTF",25.73,25.56,"25.62 - 25.68",400,300,906,100,"10:59am - <b>25.65</b>","Horizon Technology Finance Corp"
"HTGC",13.330,13.320,"13.270 - 13.410",300,400,278828,200,"3:00pm - <b>13.325</b>","Hercules Capital, Inc. Common S"
"HTGX",25.72,25.61,"25.51 - 25.72",2700,300,14848,301,"2:47pm - <b>25.70</b>","Hercules Capital, Inc. 6.25% No"
"HTGY",25.65,25.54,"25.46 - 25.64",100,100,3638,100,"2:43pm - <b>25.47</b>","Hercules Capital, Inc. 7.00% Se"
"HTGZ",25.50,25.44,"25.43 - 25.51",100,200,5610,100,"1:20pm - <b>25.48</b>","Hercules Capital, Inc. 7.00% No"
"HTH",21.99,21.98,"21.95 - 22.24",100,100,99766,116,"3:01pm - <b>21.98</b>","Hilltop Holdings Inc."
"HTR",22.46,22.40,"22.30 - 22.55",300,400,96983,100,"3:01pm - <b>22.43</b>","Brookfield Total Return Fund In"
"HTY",10.8700,10.8200,"10.7100 - 10.9700",100,100,37745,1836,"2:58pm - <b>10.8666</b>","John Hancock Tax-Advantaged Glo"
"HTZ",46.59,46.55,"45.36 - 46.94",100,100,1014456,100,"3:01pm - <b>46.73</b>","Hertz Global Holdings, Inc Comm"
"HUBB",106.48,106.20,"105.83 - 106.63",300,200,35478,100,"3:00pm - <b>106.23</b>","Hubbell Inc Common Stock"
"HUBS",55.62,55.59,"55.21 - 56.30",100,200,262996,100,"3:00pm - <b>55.50</b>","HubSpot, Inc. Common Stock"
"HUM",175.44,175.40,"174.92 - 176.85",100,300,315479,100,"3:00pm - <b>175.42</b>","Humana Inc. Common Stock"
"HUN",15.30,15.29,"15.21 - 15.54",2900,2100,1986403,125,"3:01pm - <b>15.30</b>","Huntsman Corporation Common Sto"
"HVT",20.37,20.34,"20.20 - 20.41",300,100,44402,200,"3:01pm - <b>20.35</b>","Haverty Furniture Companies, In"
"HVT.A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"HW",16.94,16.93,"16.92 - 17.16",600,600,238372,100,"3:00pm - <b>16.93</b>","Headwaters Incorporated Common "
"HXL",43.35,43.34,"43.08 - 43.70",200,200,117439,100,"3:01pm - <b>43.38</b>","Hexcel Corporation Common Stock"
"HY",56.19,56.10,"54.98 - 57.54",100,200,156491,100,"3:00pm - <b>56.13</b>","Hyster-Yale Materials Handling,"
"HYB",9.1200,9.0900,"9.0800 - 9.1600",1300,200,64056,200,"2:58pm - <b>9.0867</b>","New America High Income Fund, I"
"HYH",33.75,33.73,"33.49 - 34.02",200,300,178378,100,"3:00pm - <b>33.74</b>","Halyard Health, Inc. Common Sto"
"HYI",15.09,15.08,"15.02 - 15.11",800,100,46727,174,"3:01pm - <b>15.04</b>","Western Asset High Yield Define"
"HYT",10.70,10.69,"10.68 - 10.77",2700,1800,137342,100,"2:54pm - <b>10.69</b>","Blackrock Corporate High Yield "
"HZN",18.78,18.76,"18.62 - 19.00",100,300,100584,100,"3:00pm - <b>18.78</b>","Horizon Global Corporation Comm"
"HZO",21.10,21.09,"20.63 - 21.14",100,300,59756,100,"2:59pm - <b>21.12</b>","MarineMax, Inc.  (FL) Common St"
"I",2.63,2.60,"2.58 - 2.68",700,400,72507,381,"3:00pm - <b>2.60</b>","Intelsat S.A. Common Shares"
"IAE",9.75,9.72,"9.65 - 9.76",100,300,89824,100,"2:59pm - <b>9.74</b>","Voya Asia Pacific High Dividend"
"IAG",4.19,4.18,"4.16 - 4.28",55200,30600,4777641,100,"3:01pm - <b>4.19</b>","Iamgold Corporation Ordinary Sh"
"IBA",48.91,48.81,"48.82 - 49.16",100,100,3585,100,"3:01pm - <b>48.91</b>","Industrias Bachoco, S.A.B. de C"
"IBM",153.94,153.92,"153.46 - 154.46",300,300,1525934,100,"3:02pm - <b>153.93</b>","International Business Machines"
"IBN",7.82,7.81,"7.80 - 7.89",24000,34500,4076225,100,"3:02pm - <b>7.82</b>","ICICI Bank Limited Common Stock"
"IBP",35.92,35.84,"35.69 - 36.03",200,100,65421,100,"2:58pm - <b>35.92</b>","Installed Building Products, In"
"ICB",18.74,18.54,"18.60 - 18.69",400,300,2223,200,"2:19pm - <b>18.60</b>","MS Income Securities, Inc. Comm"
"ICD",4.87,4.86,"4.80 - 4.94",300,300,52545,100,"3:00pm - <b>4.87</b>","Independence Contract Drilling,"
"ICE",273.82,273.61,"273.30 - 276.42",200,100,369202,100,"3:01pm - <b>274.70</b>","Intercontinental Exchange Inc. "
"ICL",3.98,3.97,"3.97 - 4.01",400,4300,34870,100,"2:51pm - <b>3.97</b>","Israel Chemicals Limited Ordina"
"IDA",80.96,80.88,"80.73 - 81.55",300,100,54019,100,"3:02pm - <b>80.85</b>","IDACORP, Inc. Common Stock"
"IDE",12.98,12.95,"12.91 - 13.06",1000,100,49848,100,"3:01pm - <b>12.93</b>","Voya Infrastructure, Industrial"
"IDT",16.36,16.30,"16.00 - 16.40",100,200,42451,100,"2:55pm - <b>16.34</b>","IDT Corporation Class B Common "
"IEX",92.32,92.27,"91.38 - 92.51",100,100,74066,100,"2:59pm - <b>92.07</b>","IDEX Corporation Common Stock"
"IFF",140.21,140.14,"140.08 - 140.88",200,100,157641,100,"3:00pm - <b>140.16</b>","Internationa Flavors & Fragranc"
"IFN",25.03,25.01,"24.94 - 25.15",100,200,28863,100,"2:50pm - <b>24.94</b>","India Fund, Inc. (The) Common S"
"IGA",9.990,9.970,"9.970 - 10.051",2100,1500,96352,840,"2:56pm - <b>9.998</b>","Voya Global Advantage and Premi"
"IGD",7.21,7.20,"7.19 - 7.26",700,1900,228434,105,"2:59pm - <b>7.20</b>","Voya Global Equity Dividend and"
"IGI",22.60,22.31,"22.18 - 22.59",500,400,33895,100,"2:59pm - <b>22.45</b>","Western Asset Investment Grade "
"IGR",8.3400,8.3300,"8.3200 - 8.3700",500,1000,212837,1500,"2:59pm - <b>8.3399</b>","CBRE Clarion Global Real Estate"
"IGT",24.58,24.57,"24.47 - 24.70",400,1000,493392,100,"3:01pm - <b>24.57</b>","International Game Technology O"
"IHC",16.98,16.85,"16.65 - 17.27",200,1100,5469,100,"3:00pm - <b>16.86</b>","Independence Holding Company Co"
"IHD",8.0700,8.0600,"8.0460 - 8.1000",1000,200,32038,1794,"2:55pm - <b>8.0478</b>","Voya Emerging Markets High Inco"
"IHG",40.63,40.62,"40.56 - 41.29",100,100,358197,100,"3:01pm - <b>40.61</b>","Intercontinental Hotels Group A"
"IID",6.66,6.60,"6.57 - 6.69",200,1400,81793,100,"3:01pm - <b>6.60</b>","Voya International High Dividen"
"IIF",28.3900,28.3500,"28.3561 - 28.5500",200,300,11271,410,"3:00pm - <b>28.3561</b>","Morgan Stanley India Investment"
"IIM",16.4100,16.4000,"16.3900 - 16.4328",500,1700,38177,800,"2:42pm - <b>16.4099</b>","Invesco Value Municipal Income "
"IL",9.89,9.87,"9.86 - 10.18",700,200,146387,100,"2:52pm - <b>9.87</b>","IntraLinks Holdings, Inc. Commo"
"IM",34.64,34.63,"34.56 - 34.82",500,1600,320111,100,"3:00pm - <b>34.64</b>","Ingram Micro Inc. Common Stock"
"IMAX",29.44,29.42,"29.11 - 29.76",300,400,224606,100,"3:01pm - <b>29.42</b>","Imax Corporation Common Stock"
"IMN",0.6480,0.6400,"0.6200 - 0.6799",600,1800,66697,159,"3:01pm - <b>0.6474</b>","Imation Corporation Common Stoc"
"IMPV",52.3500,52.3400,"51.5800 - 52.4450",100,200,1096970,100,"3:02pm - <b>52.3825</b>","Imperva, Inc. Common Stock"
"IMS",30.370,30.360,"30.110 - 30.479",200,700,329944,100,"3:00pm - <b>30.365</b>","IMS Health Holdings, Inc. Commo"
"INB",8.79,8.78,"8.76 - 8.86",600,600,73694,100,"2:59pm - <b>8.79</b>","Cohen & Steers Global Income Bu"
"INF",13.5800,13.5700,"13.5000 - 13.6400",1900,500,109052,200,"2:57pm - <b>13.5811</b>","Brookfield Global Listed Infras"
"INFY",15.850,15.840,"15.760 - 15.920",3100,9700,1122163,100,"3:01pm - <b>15.845</b>","Infosys Limited American Deposi"
"ING",12.160,12.150,"12.122 - 12.220",41700,17300,1539105,154,"3:01pm - <b>12.158</b>","ING Group, N.V. Common Stock"
"INGR",129.33,129.31,"128.89 - 129.79",100,100,233443,100,"3:01pm - <b>129.23</b>","Ingredion Incorporated Common S"
"INN",13.49,13.48,"13.47 - 13.83",300,300,84724,100,"3:02pm - <b>13.48</b>","Summit Hotel Properties, Inc. C"
"INN-B",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"INN-C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"INN-D",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"INST",25.29,25.24,"25.02 - 25.47",200,200,66140,100,"2:42pm - <b>25.28</b>","Instructure, Inc. Common Stock"
"INT",46.670,46.630,"46.180 - 46.720",200,200,191387,100,"3:00pm - <b>46.485</b>","World Fuel Services Corporation"
"INVN",7.36,7.35,"7.33 - 7.50",2000,600,695977,100,"3:02pm - <b>7.35</b>","InvenSense, Inc. Common Stock"
"INXN",37.14,37.13,"36.68 - 37.24",400,300,139368,100,"3:01pm - <b>37.13</b>","InterXion Holding N.V. Ordinary"
"INZ",25.88,25.85,"25.82 - 26.08",200,100,60960,600,"2:58pm - <b>25.85</b>","Ing Groep NV Perpetual Debt Sec"
"IO",5.980,5.940,"5.780 - 5.980",200,300,34701,100,"2:31pm - <b>5.945</b>","Ion Geophysical Corporation Com"
"IOC",49.52,49.51,"48.93 - 49.56",400,300,511429,100,"3:01pm - <b>49.56</b>","InterOil Corporation"
"IP",47.48,47.47,"47.36 - 48.30",500,900,2069594,100,"3:02pm - <b>47.45</b>","International Paper Company Com"
"IPG",21.960,21.950,"21.930 - 22.100",3200,3000,2572041,200,"3:01pm - <b>21.965</b>","Interpublic Group of Companies,"
"IPHI",40.71,40.69,"40.00 - 40.82",100,1100,310029,100,"3:02pm - <b>40.70</b>","Inphi Corporation Common Stock "
"IPI",1.09,1.08,"1.06 - 1.10",6300,800,511694,100,"3:00pm - <b>1.09</b>","Intrepid Potash, Inc Common Sto"
"IPL-D",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"IQI",13.920,13.910,"13.890 - 13.928",1200,200,59493,100,"3:00pm - <b>13.905</b>","Invesco Quality Municipal Incom"
"IR",65.400,65.390,"64.390 - 65.630",1000,500,1446552,100,"3:02pm - <b>65.395</b>","Ingersoll-Rand plc (Ireland)"
"IRET",6.240,6.230,"6.140 - 6.250",600,1500,331597,900,"2:57pm - <b>6.239</b>","Investors Real Estate Trust Sha"
"IRET-",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"IRET-B",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"IRL",12.4500,12.3200,"12.3400 - 12.4455",200,400,4846,716,"2:51pm - <b>12.3519</b>","New Ireland Fund, Inc (The) Com"
"IRM",37.97,37.96,"37.40 - 38.04",400,700,630298,100,"3:01pm - <b>37.97</b>","Iron Mountain Incorporated (Del"
"IRR",6.64,6.63,"6.61 - 6.74",400,600,124688,1000,"2:59pm - <b>6.63</b>","Voya Natural Resources Equity I"
"IRS",19.00,18.92,"18.64 - 19.23",400,100,112685,100,"3:01pm - <b>18.95</b>","IRSA Inversiones Y Representaci"
"ISD",15.78,15.75,"15.75 - 15.86",700,100,44462,100,"2:57pm - <b>15.76</b>","Prudential Short Duration High "
"ISF",25.83,25.80,"25.77 - 25.87",1300,100,14377,113,"2:40pm - <b>25.79</b>","ING Group, N.V. Perp Hybrid Cap"
"ISG",25.89,25.88,"25.88 - 26.02",900,600,55186,100,"2:58pm - <b>25.88</b>","ING Group, N.V. Perpetual Dent "
"ISP",26.0000,25.9800,"25.9500 - 26.0113",100,1100,41017,200,"3:01pm - <b>25.9986</b>","ING Groep NV 6.20% Perpetual De"
"IT",89.90,89.86,"89.27 - 90.32",100,100,177712,100,"2:59pm - <b>89.87</b>","Gartner, Inc. Common Stock"
"ITC",46.33,46.32,"46.10 - 46.60",700,400,1154038,100,"3:01pm - <b>46.33</b>","ITC Holdings Corp. Common Stock"
"ITCB",13.27,13.20,"13.19 - 13.41",200,200,9257,100,"2:51pm - <b>13.22</b>","Itau CorpBanca American Deposit"
"ITG",16.40,16.39,"16.28 - 16.48",300,500,130511,100,"3:01pm - <b>16.41</b>","Investment Technology Group, In"
"ITGR",21.59,21.58,"21.36 - 21.79",200,200,92249,100,"3:00pm - <b>21.66</b>","Integer Holdings Corporation Co"
"ITT",34.65,34.63,"34.60 - 35.13",300,200,259291,100,"3:01pm - <b>34.61</b>","ITT Inc. Common Stock "
"ITUB",11.010,11.000,"10.905 - 11.100",33000,34600,9877235,100,"3:01pm - <b>11.005</b>","Itau Unibanco Banco Holding SA "
"ITW",117.83,117.81,"117.00 - 118.63",200,300,704930,100,"3:02pm - <b>117.83</b>","Illinois Tool Works Inc. Common"
"IVC",11.010,11.000,"10.860 - 11.080",400,300,156396,100,"3:00pm - <b>11.005</b>","Invacare Corporation Common Sto"
"IVH",14.22,14.19,"14.18 - 14.29",300,200,70345,100,"2:59pm - <b>14.19</b>","Ivy High Income Opportunities F"
"IVR",15.37,15.36,"15.36 - 15.68",800,1700,827256,100,"3:01pm - <b>15.37</b>","INVESCO MORTGAGE CAPITAL INC Co"
"IVR-A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"IVR-B",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"IVZ",30.310,30.300,"30.130 - 30.670",1200,2400,1932116,374,"3:02pm - <b>30.305</b>","Invesco Ltd Common Stock"
"IX",74.97,74.75,"74.30 - 75.58",100,200,83436,100,"2:59pm - <b>74.95</b>","Orix Corp Ads Common Stock"
"JAX",9.75,9.72,"9.64 - 10.13",1500,1000,15297,100,"2:51pm - <b>9.73</b>","J. Alexander's Holdings, Inc. C"
"JBK",23.83,23.53,"23.51 - 23.82",200,100,3146,100,"3:01pm - <b>23.68</b>","Lehman ABS 3.50 3.50% Adjustabl"
"JBL",21.86,21.85,"21.66 - 21.95",900,2600,1890700,100,"3:02pm - <b>21.85</b>","Jabil Circuit, Inc. Common Stoc"
"JBN",18.3500,18.1900,"18.0400 - 18.1900",100,100,1585,100,"1:06pm - <b>18.1801</b>","Select Asset Inc. Select Asset "
"JBR",N/A,N/A,"18.079 - 18.079",N/A,N/A,375,375,"2:47pm - <b>18.079</b>","Select Asset Inc. Corporate Bac"
"JBT",67.83,67.76,"67.45 - 68.28",100,100,32086,100,"2:52pm - <b>67.75</b>","John Bean Technologies Corporat"
"JCAP",18.90,18.86,"18.80 - 18.95",500,200,23735,100,"2:54pm - <b>18.90</b>","Jernigan Capital, Inc. Common S"
"JCE",13.48,13.44,"13.44 - 13.61",300,600,49971,100,"2:58pm - <b>13.45</b>","Nuveen Core Equity Alpha Fund N"
"JCI",44.4600,44.4500,"43.5301 - 44.4950",600,1600,3269479,166,"3:01pm - <b>44.4599</b>","Johnson Controls International "
"JCP",9.66,9.65,"9.62 - 9.80",9300,18300,5792268,100,"3:01pm - <b>9.66</b>","J.C. Penney Company, Inc. Holdi"
"JDD",11.59,11.53,"11.48 - 11.65",700,200,56621,800,"2:54pm - <b>11.53</b>","Nuveen Diversified Dividend and"
"JE",5.15,5.14,"5.13 - 5.25",700,500,58852,100,"3:00pm - <b>5.15</b>","Just Energy Group, Inc. Ordinar"
"JEC",50.75,50.74,"50.40 - 51.07",100,100,161993,106,"3:00pm - <b>50.72</b>","Jacobs Engineering Group Inc. C"
"JEQ",8.140,8.120,"8.120 - 8.200",200,200,5753,100,"2:58pm - <b>8.127</b>","Aberdeen Japan Equity Fund, Inc"
"JFC",17.57,17.49,"17.47 - 17.81",200,300,4613,100,"1:59pm - <b>17.51</b>","JPMorgan China Region  Fund, In"
"JFR",10.8800,10.8700,"10.8667 - 10.9400",500,500,91178,800,"3:01pm - <b>10.8764</b>","Nuveen Floating Rate Income Fun"
"JGH",15.32,15.22,"15.21 - 15.37",200,100,41235,120,"2:40pm - <b>15.21</b>","Nuveen Global High Income Fund "
"JGV",11.87,11.85,"11.83 - 11.89",1100,3800,44028,100,"3:01pm - <b>11.86</b>","Nuveen Global Equity Income Fun"
"JHA",10.30,10.27,"10.24 - 10.30",6900,8200,34254,200,"2:45pm - <b>10.24</b>","Nuveen High Income December 201"
"JHB",10.07,10.05,"10.03 - 10.12",500,4000,219654,100,"2:58pm - <b>10.08</b>","Nuveen High Income November 202"
"JHD",10.27,10.20,"10.06 - 10.23",4000,3000,57894,100,"2:56pm - <b>10.23</b>","Nuveen High Income December 201"
"JHI",16.5500,16.5100,"16.5211 - 16.5537",800,100,6021,200,"1:53pm - <b>16.5211</b>","John Hancock Investors Trust Co"
"JHS",14.5500,14.5200,"14.5100 - 14.5600",200,400,10138,301,"2:58pm - <b>14.5459</b>","John Hancock Income Securities "
"JHX",15.57,15.50,"15.47 - 15.57",100,200,4047,100,"2:54pm - <b>15.54</b>","James Hardie Industries plc Ame"
"JHY",10.5400,10.4100,"10.4401 - 10.5400",4400,200,15818,1000,"1:44pm - <b>10.5105</b>","Nuveen High Income 2020 Target "
"JKS",14.94,14.92,"14.81 - 15.15",300,100,230760,500,"2:56pm - <b>14.96</b>","JinkoSolar Holding Company Limi"
"JLL",115.91,115.83,"115.64 - 116.70",100,100,193259,100,"3:02pm - <b>116.05</b>","Jones Lang LaSalle Incorporated"
"JLS",23.9300,23.9000,"23.8633 - 23.9900",200,200,24702,200,"2:40pm - <b>23.9291</b>","Nuveen Mortgage Opportunity Ter"
"JMEI",5.360,5.350,"5.345 - 5.610",1500,1300,899001,100,"3:02pm - <b>5.355</b>","Jumei International Holding Lim"
"JMF",12.9300,12.8600,"12.8501 - 13.0900",100,400,71939,900,"2:37pm - <b>12.8501</b>","Nuveen Energy MLP Total Return "
"JMLP",9.5700,9.5500,"9.5500 - 9.7500",900,100,36432,351,"2:52pm - <b>9.5798</b>","Nuveen All Cap Energy MLP Oppor"
"JMM",7.5400,7.4800,"7.4801 - 7.5273",300,1300,1036,300,"9:50am - <b>7.5273</b>","Nuveen Multi-Market Income Fund"
"JMP",5.52,5.46,"5.43 - 5.55",200,100,25624,100,"2:41pm - <b>5.50</b>","JMP Group LLC Common Shares"
"JMPB",25.78,25.62,"25.79 - 25.80",200,900,3875,200,"2:17pm - <b>25.79</b>","JMP Group Inc 8.00% Senior Note"
"JMPC",25.74,25.42,"25.80 - 25.80",100,100,375,151,"9:33am - <b>25.80</b>","JMP Group Inc 7.25% Senior Note"
"JMT",23.46,23.21,"23.19 - 23.47",100,400,2807,100,"2:07pm - <b>23.47</b>","Nuveen Mortgage Opportunity Ter"
"JNJ",117.730,117.720,"117.560 - 118.640",800,1200,3391931,290,"3:02pm - <b>117.729</b>","Johnson & Johnson Common Stock"
"JNPR",23.72,23.71,"23.57 - 23.82",2100,900,2230825,100,"3:02pm - <b>23.71</b>","Juniper Networks, Inc. Common S"
"JNS",13.810,13.800,"13.780 - 14.025",2100,2200,514973,100,"3:01pm - <b>13.805</b>","Janus Capital Group, Inc. Cmn S"
"JOE",18.77,18.76,"18.76 - 18.91",500,200,54353,100,"3:01pm - <b>18.76</b>","St. Joe Company (The) Common St"
"JOF",10.4600,10.4100,"10.3680 - 10.4600",200,200,16715,667,"2:43pm - <b>10.4247</b>","Japan Smaller Capitalization Fu"
"JONE",3.02,3.01,"2.94 - 3.07",300,900,597460,100,"3:01pm - <b>3.03</b>","Jones Energy, Inc. Class A Comm"
