Symbol,Ask,Bid,Range,AskSize,BidSize,Volume,LastTradeSize,LastTradeWithTime,Name
"ARA",18.86,18.79,"18.74 - 19.23",500,300,33226,88,"4:00pm - <b>18.86</b>","American Renal Associates Holdi"
"ARC",3.69,3.68,"3.64 - 3.72",1800,1900,57739,18389,"4:00pm - <b>3.69</b>","ARC Document Solutions, Inc. Co"
"ARCO",5.40,5.39,"5.39 - 5.54",4400,5400,474843,87,"4:00pm - <b>5.39</b>","Arcos Dorados Holdings Inc. Cla"
"ARCX",15.11,15.08,"14.96 - 15.13",100,100,19887,100,"4:00pm - <b>15.00</b>","Arc Logistic Partners LP Common"
"ARDC",14.76,14.72,"14.64 - 14.79",400,1400,110164,1,"4:00pm - <b>14.78</b>","Ares Dynamic Credit Allocation "
"ARE",114.02,113.97,"112.47 - 114.22",200,200,227754,1,"4:00pm - <b>113.77</b>","Alexandria Real Estate Equities"
"ARE-D",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ARE-E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ARES",18.83,18.74,"18.50 - 18.84",100,200,21665,67,"4:00pm - <b>18.83</b>","Ares Management L.P. Common Uni"
"ARES-A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ARH-C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ARI",17.150,17.140,"17.060 - 17.250",13600,22500,1229474,100,"4:00pm - <b>17.145</b>","Apollo Commercial Real Estate F"
"ARI-A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ARI-C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ARL",7.60,7.40,"7.39 - 7.64",200,400,6743,101,"4:00pm - <b>7.50</b>","American Realty Investors, Inc."
"ARMK",37.53,37.52,"37.25 - 37.67",3800,400,986218,100,"4:00pm - <b>37.53</b>","Aramark Common Stock"
"AROC",11.86,11.85,"11.79 - 12.21",4400,2400,386082,100,"4:00pm - <b>11.86</b>","Archrock, Inc. Common Stock"
"ARR",22.46,22.45,"22.41 - 22.77",1800,1800,499373,100,"4:00pm - <b>22.46</b>","ARMOUR Residential REIT, Inc."
"ARR-A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ARR-B",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ARU",25.6200,25.5900,"25.5210 - 25.6200",300,600,14838,200,"3:42pm - <b>25.5919</b>","Ares Capital Corporation 5.875%"
"ARW",62.71,62.69,"62.67 - 63.57",200,400,380959,7,"4:00pm - <b>62.68</b>","Arrow Electronics, Inc. Common "
"ASA",14.710,14.680,"14.604 - 14.927",100,100,201619,132,"4:00pm - <b>14.685</b>","ASA  Gold and Precious Metals L"
"ASB",19.220,19.210,"19.195 - 19.480",10600,3300,598559,142,"4:00pm - <b>19.215</b>","Associated Banc-Corp Common Sto"
"ASB-C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ASB-D",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ASC",7.11,7.10,"7.08 - 7.26",2200,1300,250230,100,"4:00pm - <b>7.10</b>","Ardmore Shipping Corporation Co"
"ASG",4.29,4.27,"4.25 - 4.31",5300,600,77264,100,"4:00pm - <b>4.29</b>","Liberty All-Star Growth Fund, I"
"ASGN",36.39,36.36,"36.36 - 37.00",400,2500,160223,92,"4:00pm - <b>36.37</b>","On Assignment, Inc. Common Stoc"
"ASH",117.93,117.92,"116.43 - 118.84",300,200,1009970,65,"4:00pm - <b>117.97</b>","Ashland Global Holdings Inc. Co"
"ASPN",5.44,5.41,"5.35 - 5.53",800,1000,52018,100,"4:00pm - <b>5.44</b>","Aspen Aerogels, Inc. Common Sto"
"ASR",141.04,140.73,"140.68 - 143.21",100,100,29290,69,"4:00pm - <b>141.02</b>","Grupo Aeroportuario del Sureste"
"ASX",5.890,5.880,"5.880 - 5.920",20600,11500,215354,100,"4:00pm - <b>5.885</b>","Advanced Semiconductor Engineer"
"AT",2.51,2.50,"2.50 - 2.60",6800,9900,284223,100,"4:00pm - <b>2.51</b>","Atlantic Power Corporation Ordi"
"ATEN",10.32,10.31,"10.27 - 10.50",4400,4400,247148,16963,"4:00pm - <b>10.31</b>","A10 Networks, Inc. Common Stock"
"ATHM",24.10,24.09,"24.05 - 24.66",300,1300,463970,17892,"4:00pm - <b>24.10</b>","Autohome Inc. American Deposita"
"ATI",17.48,17.47,"17.25 - 17.65",9100,10400,2698887,162,"4:00pm - <b>17.47</b>","Allegheny Technologies Incorpor"
"ATKR",17.95,17.93,"17.87 - 18.64",400,100,134997,100,"4:00pm - <b>17.94</b>","Atkore International Group Inc."
"ATO",76.64,76.63,"76.41 - 77.06",600,500,236071,128,"4:00pm - <b>76.64</b>","Atmos Energy Corporation Common"
"ATR",78.14,78.12,"78.03 - 78.97",300,300,246067,77,"4:00pm - <b>78.07</b>","AptarGroup, Inc. Common Stock"
"ATTO",8.73,8.72,"8.72 - 8.77",500,100,3491,100,"4:00pm - <b>8.75</b>","Atento S.A. Ordinary Shares"
"ATU",22.28,22.26,"22.01 - 22.70",5500,6300,613367,100,"4:00pm - <b>22.29</b>","Actuant Corporation Common Stoc"
"ATV",8.99,8.91,"8.64 - 8.91",200,100,8313,24,"4:00pm - <b>8.89</b>","Acorn International, Inc. ADS"
"ATW",7.20,7.19,"6.84 - 7.36",16900,26200,4880002,178843,"4:00pm - <b>7.19</b>","Atwood Oceanics, Inc. Common St"
"AU",15.95,15.94,"15.90 - 16.42",4900,4600,2198853,34890,"4:00pm - <b>15.94</b>","AngloGold Ashanti Limited Commo"
"AUO",3.670,3.660,"3.630 - 3.685",51900,40300,219508,100,"4:00pm - <b>3.665</b>","AU Optronics Corp American Depo"
"AUY",4.420,4.410,"4.410 - 4.580",84900,99900,15563317,113,"4:00pm - <b>4.415</b>","Yamana Gold Inc. Ordinary Share"
"AV",11.420,11.410,"11.360 - 11.480",1400,1900,261717,160,"4:00pm - <b>11.415</b>","Aviva plc Unsponsored ADR (UK)"
"AVA",43.27,43.26,"43.26 - 43.67",400,300,189108,14,"4:00pm - <b>43.27</b>","Avista Corporation Common Stock"
"AVAL",8.39,8.37,"8.37 - 8.45",400,200,248082,100,"4:00pm - <b>8.38</b>","Grupo Aval Acciones y Valores S"
"AVB",183.41,183.37,"181.41 - 183.78",400,100,701811,100,"4:00pm - <b>183.51</b>","AvalonBay Communities, Inc. Com"
"AVD",16.20,16.19,"16.17 - 16.59",900,2900,72459,12072,"4:00pm - <b>16.19</b>","American Vanguard Corporation C"
"AVG",24.98,24.97,"24.97 - 24.99",24900,98500,812787,190,"4:00pm - <b>24.98</b>","AVG Technologies N.V. Ordinary "
"AVH",6.370,6.360,"6.350 - 6.565",300,100,68979,100,"4:00pm - <b>6.375</b>","Avianca Holdings S.A. American "
"AVK",14.59,14.56,"14.54 - 14.67",300,400,33238,46,"4:00pm - <b>14.61</b>","Advent Claymore Convertible Sec"
"AVP",5.620,5.610,"5.583 - 5.800",52100,15700,2331908,100,"4:00pm - <b>5.615</b>","Avon Products, Inc. Common Stoc"
"AVT",40.110,40.100,"39.940 - 40.430",2700,300,952893,300,"4:00pm - <b>40.095</b>","Avnet, Inc. Common Stock"
"AVV",25.58,25.56,"25.54 - 25.78",300,100,111609,3,"4:00pm - <b>25.59</b>","Aviva plc Subordinated Capital "
"AVX",13.48,13.47,"13.47 - 13.62",2000,700,74756,71,"4:00pm - <b>13.47</b>","AVX Corporation Common Stock"
"AVY",77.47,77.46,"77.40 - 78.29",300,600,376650,7,"4:00pm - <b>77.46</b>","Avery Dennison Corporation Comm"
"AWF",12.58,12.56,"12.56 - 12.60",2300,5400,106951,100,"4:00pm - <b>12.58</b>","Alliancebernstein Global High I"
"AWH",40.23,40.22,"39.96 - 40.43",1700,1000,343869,100,"4:00pm - <b>40.20</b>","Allied World Assurance Company "
"AWI",41.31,41.30,"40.87 - 41.60",1300,1300,555244,100,"4:00pm - <b>41.29</b>","Armstrong World Industries Inc "
"AWK",76.72,76.71,"76.20 - 77.14",500,600,566307,100,"4:00pm - <b>76.68</b>","American Water Works Company, I"
"AWP",5.63,5.62,"5.62 - 5.65",8500,6400,306255,9981,"4:00pm - <b>5.63</b>","Alpine Global Premier Propertie"
"AWR",40.47,40.44,"40.30 - 40.76",200,200,73033,2000,"4:00pm - <b>40.47</b>","American States Water Company C"
"AXE",60.88,60.87,"60.82 - 61.92",100,1100,60155,63,"4:00pm - <b>60.85</b>","Anixter International Inc. Comm"
"AXL",16.580,16.570,"16.400 - 17.015",5400,2800,1396655,107,"4:00pm - <b>16.575</b>","American Axle & Manufacturing H"
"AXON",14.71,14.70,"14.50 - 15.77",1600,1500,765696,18941,"4:00pm - <b>14.71</b>","Axovant Sciences Ltd. Common Sh"
"AXP",63.46,63.45,"62.85 - 64.13",6200,5000,6878115,386058,"4:00pm - <b>63.42</b>","American Express Company Common"
"AXR",8.04,7.82,"7.81 - 8.12",400,500,20902,1,"4:00pm - <b>7.93</b>","AMREP Corporation Common Stock"
"AXS",54.51,54.49,"54.37 - 54.72",1300,800,246975,100,"4:00pm - <b>54.46</b>","Axis Capital Holdings Limited C"
"AXS-C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"AXS-D",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"AXTA",27.91,27.90,"27.81 - 28.07",600,2700,509779,21,"4:00pm - <b>27.90</b>","Axalta Coating Systems Ltd. Com"
"AYI",258.08,258.03,"257.90 - 261.04",200,200,224363,16,"4:00pm - <b>258.22</b>","Acuity Brands Inc (Holding Comp"
"AYR",19.85,19.84,"19.34 - 19.92",6300,2500,583601,52,"4:00pm - <b>19.84</b>","Aircastle Limited Common Stock"
"AZN",33.56,33.55,"33.43 - 33.71",12500,6300,3582927,100,"4:00pm - <b>33.56</b>","Astrazeneca PLC Common Stock"
"AZO",759.03,758.90,"742.39 - 759.95",100,200,621240,64125,"4:00pm - <b>758.88</b>","AutoZone, Inc. Common Stock"
"AZZ",64.74,64.72,"64.70 - 66.15",200,900,123516,84,"4:00pm - <b>64.73</b>","AZZ Inc."
"B",39.58,39.57,"39.42 - 40.07",600,400,112036,135,"4:00pm - <b>39.60</b>","Barnes Group, Inc. Common Stock"
"BA",130.61,130.59,"130.43 - 131.58",500,500,1765714,100,"4:00pm - <b>130.57</b>","Boeing Company (The) Common Sto"
"BABA",105.65,105.63,"105.30 - 107.06",800,500,15158606,120,"4:00pm - <b>105.74</b>","Alibaba Group Holding Limited A"
"BAC",15.09,15.08,"15.02 - 15.44",188200,199700,88273430,100,"4:00pm - <b>15.09</b>","Bank of America Corporation Com"
"BAC-A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
