Symbol,Ask,Bid,Range,AskSize,BidSize,Volume,LastTradeSize,LastTradeWithTime,Name
"ESRT",21.550,21.540,"21.500 - 21.785",1200,1500,484340,100,"3:46pm - <b>21.565</b>","Empire State Realty Trust, Inc."
"ESS",231.15,230.95,"230.01 - 232.54",200,100,270426,100,"3:46pm - <b>231.19</b>","Essex Property Trust, Inc. Comm"
"ESV",7.30,7.29,"7.08 - 7.48",9500,16400,15656283,200,"3:46pm - <b>7.31</b>","Ensco plc Class A Ordinary Shar"
"ETB",16.3500,16.3100,"16.2890 - 16.3800",400,200,30482,1000,"3:20pm - <b>16.3101</b>","Eaton Vance Tax-Managed Buy-Wri"
"ETE",16.760,16.750,"16.750 - 17.400",6000,1600,3714351,100,"3:46pm - <b>16.755</b>","Energy Transfer Equity, L.P. En"
"ETG",15.0200,15.0000,"14.9500 - 15.0400",1100,1100,131403,2944,"3:45pm - <b>15.0059</b>","Eaton Vance Tax-Advantaged Glob"
"ETH",33.33,33.28,"33.28 - 33.87",400,200,58741,100,"3:46pm - <b>33.29</b>","Ethan Allen Interiors Inc. Comm"
"ETJ",9.4800,9.4700,"9.4468 - 9.5100",1600,700,124164,600,"3:46pm - <b>9.4701</b>","Eaton Vance Risk-Managed Divers"
"ETM",12.95,12.91,"12.87 - 12.98",200,200,6013,100,"3:44pm - <b>12.90</b>","Entercom Communications Corpora"
"ETN",62.96,62.95,"62.78 - 63.44",700,700,909538,100,"3:46pm - <b>62.95</b>","Eaton Corporation, PLC Ordinary"
"ETO",21.710,21.690,"21.680 - 21.750",200,100,21685,100,"3:38pm - <b>21.715</b>","Eaton Vance Tax-Advantage Globa"
"ETP",37.43,37.42,"37.32 - 38.31",500,400,1837697,100,"3:46pm - <b>37.42</b>","Energy Transfer Partners, L.P. "
"ETR",81.01,81.00,"80.92 - 81.56",300,300,812931,100,"3:46pm - <b>81.05</b>","Entergy Corporation Common Stoc"
"ETV",14.8900,14.8600,"14.8500 - 14.9400",300,300,105598,100,"3:46pm - <b>14.8779</b>","Eaton Vance Corporation Eaton V"
"ETW",10.88,10.86,"10.86 - 10.94",9800,12600,275989,550,"3:46pm - <b>10.89</b>","Eaton Vance Corporation Eaton V"
"ETX",21.210,21.190,"21.160 - 21.250",100,100,12871,136,"3:09pm - <b>21.219</b>","Eaton Vance Municipal Income 20"
"ETY",10.5700,10.5600,"10.5500 - 10.7300",5700,2900,406949,2655,"3:45pm - <b>10.5612</b>","Eaton Vance Tax-Managed Diversi"
"EURN",7.890,7.880,"7.830 - 8.270",1400,3200,1236782,100,"3:46pm - <b>7.885</b>","Euronav NV Ordinary Shares"
"EV",39.02,39.01,"38.81 - 39.36",600,400,588965,100,"3:46pm - <b>39.03</b>","Eaton Vance Corporation Common "
"EVA",26.8000,26.7600,"26.1300 - 27.1300",100,400,178834,500,"3:46pm - <b>26.7832</b>","Enviva Partners, LP Common unit"
"EVC",7.29,7.28,"7.21 - 7.32",900,5200,137697,200,"3:46pm - <b>7.29</b>","Entravision Communications Corp"
"EVDY",7.75,7.74,"7.69 - 7.82",200,800,54165,100,"3:46pm - <b>7.75</b>","Everyday Health, Inc. Common St"
"EVER",19.24,19.23,"19.23 - 19.30",27300,39400,1128363,100,"3:46pm - <b>19.24</b>","EverBank Financial Corp. Common"
"EVER-A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"EVF",6.33,6.32,"6.32 - 6.37",300,1800,75706,100,"3:46pm - <b>6.33</b>","Eaton Vance Senior Income Trust"
"EVG",13.6000,13.5800,"13.5660 - 13.6700",400,100,40153,200,"3:45pm - <b>13.5999</b>","Eaton Vance Short Diversified I"
"EVGN",6.46,6.31,"6.40 - 6.40",200,100,300,100,"9:31am - <b>6.40</b>","Evogene Ltd Ordinary shares (Is"
"EVH",22.66,22.64,"22.31 - 22.79",400,400,266840,100,"3:46pm - <b>22.65</b>","Evolent Health, Inc Class A Com"
"EVHC",21.38,21.37,"20.91 - 21.90",3900,600,2337384,100,"3:46pm - <b>21.37</b>","Envision Healthcare Holdings, I"
"EVN",14.280,14.260,"14.231 - 14.310",300,1300,45552,267,"3:24pm - <b>14.231</b>","Eaton Vance Municipal Income Tr"
"EVR",50.24,50.19,"50.21 - 51.59",200,300,187618,100,"3:46pm - <b>50.23</b>","Evercore Partners Inc Class A C"
"EVRI",2.41,2.40,"2.38 - 2.44",500,2200,113270,100,"3:46pm - <b>2.42</b>","Everi Holdings Inc. Common Stoc"
"EVT",20.27,20.24,"20.06 - 20.27",100,400,81619,100,"3:45pm - <b>20.27</b>","Eaton Vance Tax Advantaged Divi"
"EVTC",16.710,16.690,"16.600 - 16.870",1100,800,146041,100,"3:45pm - <b>16.695</b>","Evertec, Inc. Common Stock"
"EW",119.02,119.00,"118.62 - 119.62",100,200,634523,142,"3:46pm - <b>119.02</b>","Edwards Lifesciences Corporatio"
"EXAR",8.95,8.94,"8.90 - 9.09",600,400,275748,100,"3:46pm - <b>8.96</b>","Exar Corporation Common Stock"
"EXC",34.820,34.810,"34.610 - 34.960",3500,1600,2696996,100,"3:46pm - <b>34.855</b>","Exelon Corporation Common Stock"
"EXCU",48.360,48.190,"48.080 - 48.341",300,1200,8079,500,"3:25pm - <b>48.265</b>","Exelon Corp. Conv Unit"
"EXD",11.89,11.87,"11.84 - 12.17",600,200,98788,100,"3:46pm - <b>11.86</b>","Eaton Vance Tax-Advantaged Bond"
"EXG",8.67,8.66,"8.66 - 8.73",6200,9400,697561,200,"3:46pm - <b>8.66</b>","Eaton Vance Tax-Managed Global "
