Symbol,Ask,Bid,Range,AskSize,BidSize,Volume,LastTradeSize,LastTradeWithTime,Name
"SNN",32.7400,32.7300,"32.5900 - 32.7500",500,200,269232,381,"3:08pm - <b>32.7237</b>","Smith & Nephew SNATS, Inc. Comm"
"SNOW",16.73,16.70,"16.51 - 16.87",200,300,79698,100,"3:08pm - <b>16.69</b>","Intrawest Resorts Holdings, Inc"
"SNP",69.0900,68.9400,"68.9600 - 69.6100",100,100,38991,100,"3:01pm - <b>69.0364</b>","China Petroleum & Chemical Corp"
"SNR",11.73,11.72,"11.70 - 11.90",300,700,168773,100,"3:08pm - <b>11.73</b>","New Senior Investment Group Inc"
"SNV",31.80,31.79,"31.69 - 32.24",1200,400,611020,200,"3:08pm - <b>31.80</b>","Synovus Financial Corp. Common "
"SNV-C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"SNX",106.63,106.54,"105.82 - 107.28",200,100,162057,100,"3:09pm - <b>106.67</b>","Synnex Corporation Common Stock"
"SNY",37.9800,37.9700,"37.9200 - 38.1500",1400,200,1108226,1063,"3:08pm - <b>38.0499</b>","Sanofi American Depositary Shar"
"SO",53.39,53.38,"53.28 - 53.63",1000,1700,2744973,100,"3:09pm - <b>53.39</b>","Southern Company (The) Common S"
"SOJA",27.67,27.62,"27.50 - 27.86",800,100,38402,100,"3:06pm - <b>27.62</b>","Southern Company (The) Series 2"
"SOJB",25.1000,25.0900,"25.0600 - 25.1400",7800,3600,494155,300,"3:09pm - <b>25.0855</b>","Southern Company (The) Series 2"
"SOL",1.030,1.020,"1.010 - 1.030",3600,2200,143887,100,"3:08pm - <b>1.015</b>","Renesola Ltd. Common Shares of "
"SON",52.69,52.67,"52.66 - 52.93",200,300,156125,100,"3:09pm - <b>52.71</b>","Sonoco Products Company Common "
"SOR",36.330,36.220,"36.205 - 36.310",400,100,5182,300,"1:38pm - <b>36.205</b>","Source Capital, Inc. Common Sto"
"SOV-C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"SPA",25.39,25.35,"25.23 - 26.13",200,200,70819,100,"3:05pm - <b>25.35</b>","Sparton Corporation Common Stoc"
"SPB",133.660,133.560,"132.570 - 134.180",300,100,169233,100,"3:08pm - <b>133.605</b>","Spectrum Brands Holdings, Inc. "
"SPE",14.82,14.80,"14.80 - 14.85",500,2500,10921,100,"3:00pm - <b>14.81</b>","Special Opportunities Fund, Inc"
"SPE-B",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"SPG",214.38,214.28,"212.50 - 214.80",100,100,604784,100,"3:09pm - <b>214.73</b>","Simon Property Group, Inc. Comm"
"SPG-J",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"SPGI",124.83,124.80,"123.72 - 125.92",300,200,527464,100,"3:09pm - <b>124.85</b>","S&P Global Inc. Common Stock"
"SPH",33.8000,33.7300,"33.7200 - 34.3200",200,100,104035,400,"3:07pm - <b>34.0289</b>","Suburban Propane Partners, L.P."
"SPLP",14.55,14.40,"14.36 - 14.48",100,100,1520,100,"2:29pm - <b>14.48</b>","Steel Partners Holdings LP LTD "
"SPN",14.890,14.880,"14.730 - 15.380",3300,600,2236123,200,"3:09pm - <b>14.875</b>","Superior Energy Services, Inc. "
"SPR",43.92,43.91,"43.62 - 44.12",100,700,339425,100,"3:09pm - <b>43.92</b>","Spirit Aerosystems Holdings, In"
"SPXC",19.50,19.48,"19.44 - 19.72",100,300,84515,100,"3:07pm - <b>19.51</b>","SPX Corporation Common Stock"
"SPXX",13.7200,13.7000,"13.5900 - 13.7400",1000,300,61510,160,"3:04pm - <b>13.6392</b>","Nuveen S&P 500 Dynamic Overwrit"
"SQ",11.66,11.65,"11.54 - 11.83",1400,1400,3324646,100,"3:09pm - <b>11.66</b>","Square, Inc. Class A Common Sto"
"SQM",26.030,26.010,"25.780 - 26.710",300,300,460025,100,"3:08pm - <b>26.015</b>","Sociedad Quimica y Minera S.A. "
"SQNS",1.66,1.65,"1.62 - 1.68",300,14000,239613,100,"3:07pm - <b>1.65</b>","Sequans Communications S.A. Ame"
"SR",66.24,66.21,"65.51 - 66.38",100,200,155479,100,"3:06pm - <b>66.25</b>","Spire Inc. Common Stock"
"SRC",13.82,13.81,"13.54 - 13.86",9200,26000,4054911,100,"3:08pm - <b>13.82</b>","Spirit Realty Capital, Inc. Com"
"SRE",110.53,110.52,"109.52 - 110.74",200,200,687305,100,"3:09pm - <b>110.68</b>","Sempra Energy Common Stock"
"SRF",9.57,9.53,"9.56 - 9.64",100,300,5075,100,"2:36pm - <b>9.56</b>","Cushing Energy Income Fund Comm"
"SRG",50.60,50.53,"49.62 - 51.08",100,200,165903,100,"3:08pm - <b>51.08</b>","Seritage Growth Properties Clas"
"SRI",18.87,18.83,"18.56 - 19.00",200,200,110283,100,"3:08pm - <b>18.87</b>","Stoneridge, Inc. Common Stock"
"SRLP",23.66,23.41,"23.26 - 23.67",200,300,12001,200,"2:58pm - <b>23.56</b>","Sprague Resources LP Common Uni"
"SRT",6.29,6.20,"6.01 - 6.40",200,100,24520,100,"3:05pm - <b>6.15</b>","StarTek, Inc. Common Stock"
"SRV",13.33,13.25,"13.14 - 13.31",400,100,6634,100,"2:58pm - <b>13.22</b>","The Cushing MLP Total Return Fu"
"SSD",44.98,44.94,"44.57 - 45.19",100,200,78984,100,"3:08pm - <b>45.04</b>","Simpson Manufacturing Company, "
"SSI",5.520,5.510,"5.484 - 5.640",1000,500,89196,100,"3:08pm - <b>5.515</b>","Stage Stores, Inc. Common Stock"
"SSL",26.8900,26.8800,"26.6400 - 27.1600",500,200,205562,350,"3:08pm - <b>26.8876</b>","Sasol Ltd. American Depositary "
