Symbol,Ask,Bid,Range,AskSize,BidSize,Volume,LastTradeSize,LastTradeWithTime,Name
"RDY",47.40,47.37,"47.12 - 48.02",300,200,112222,100,"3:42pm - <b>47.37</b>","Dr. Reddy's Laboratories Ltd Co"
"RE",192.02,191.94,"190.79 - 192.63",100,100,214799,100,"3:42pm - <b>191.76</b>","Everest Re Group, Ltd. Common S"
"REG",79.59,79.58,"78.72 - 79.81",100,400,456632,100,"3:42pm - <b>79.58</b>","Regency Centers Corporation Com"
"REG-F",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"REG-G",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"RELX",18.99,18.98,"18.96 - 19.02",1700,800,42789,100,"3:41pm - <b>18.98</b>","RELX PLC PLC American Depositar"
"REN",22.66,22.61,"22.15 - 23.29",600,100,621590,100,"3:42pm - <b>22.62</b>","Resolute Energy Corporation Com"
"RENN",1.950,1.940,"1.870 - 1.960",5200,3600,650751,500,"3:42pm - <b>1.945</b>","Renren Inc. American Depositary"
"RENX",17.54,17.53,"17.53 - 17.64",300,400,73309,100,"3:41pm - <b>17.54</b>","RELX N.V. American Depositary S"
"RES",15.73,15.72,"15.61 - 16.05",2300,700,913940,100,"3:42pm - <b>15.72</b>","RPC, Inc. Common Stock"
"RESI",10.680,10.670,"10.630 - 10.810",900,1300,269026,100,"3:42pm - <b>10.675</b>","Altisource Residential Corporat"
"REV",36.93,36.85,"36.37 - 36.99",200,100,40958,100,"3:42pm - <b>36.90</b>","Revlon, Inc. New Common Stock"
"REX",83.3800,83.1700,"82.5300 - 84.8000",200,100,127786,100,"3:42pm - <b>83.1525</b>","REX American Resources Corporat"
"REXR",23.24,23.23,"22.96 - 23.38",600,500,589179,100,"3:42pm - <b>23.24</b>","Rexford Industrial Realty, Inc."
"REXR-A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"RF",9.57,9.56,"9.53 - 9.71",69400,22700,15234857,1200,"3:42pm - <b>9.56</b>","Regions Financial Corporation C"
"RF-A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"RF-B",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"RFI",13.35,13.30,"13.27 - 13.35",300,300,47289,100,"3:41pm - <b>13.30</b>","Cohen & Steers Total Return Rea"
"RFP",4.76,4.74,"4.72 - 4.91",300,400,64312,100,"3:42pm - <b>4.74</b>","Resolute Forest Products Inc. C"
"RFT",22.30,22.21,"22.29 - 22.30",7200,500,2140,400,"2:22pm - <b>22.30</b>","RAIT Financial Trust 7.625% Sen"
"RFTA",24.48,24.21,"24.25 - 24.45",100,100,8449,100,"3:42pm - <b>24.30</b>","RAIT Financial Trust 7.125% Sen"
"RGA",107.52,107.45,"106.70 - 107.90",100,100,129614,100,"3:42pm - <b>107.51</b>","Reinsurance Group of America, I"
"RGC",21.36,21.35,"21.28 - 21.54",3700,600,413608,100,"3:42pm - <b>21.35</b>","Regal Entertainment Group Class"
"RGR",56.4000,56.3700,"55.6300 - 56.8500",300,100,206667,144,"3:42pm - <b>56.3658</b>","Sturm, Ruger & Company, Inc. Co"
"RGS",12.55,12.54,"12.44 - 12.61",400,700,56086,100,"3:42pm - <b>12.53</b>","Regis Corporation Common Stock"
"RGT",8.0800,8.0600,"8.0600 - 8.0900",600,2700,61492,173,"3:12pm - <b>8.0643</b>","Royce Global Value Trust, Inc. "
"RH",31.550,31.540,"31.420 - 32.750",1900,500,2072268,100,"3:42pm - <b>31.435</b>","Restoration Hardware Holdings I"
"RHI",37.63,37.62,"37.29 - 37.72",1200,400,426580,100,"3:42pm - <b>37.61</b>","Robert Half International Inc. "
"RHP",49.90,49.85,"49.76 - 51.09",200,300,132787,100,"3:42pm - <b>49.76</b>","Ryman Hospitality Properties, I"
"RHT",78.77,78.76,"78.65 - 80.00",300,200,1816193,100,"3:42pm - <b>78.75</b>","Red Hat, Inc. Common Stock"
"RICE",27.14,27.13,"26.83 - 27.39",1500,1700,1394888,100,"3:42pm - <b>27.14</b>","Rice Energy Inc. Common Stock"
"RIG",9.56,9.55,"9.10 - 9.62",13600,7900,12662653,100,"3:42pm - <b>9.56</b>","Transocean Ltd (Switzerland) Co"
"RIGP",11.04,11.02,"10.65 - 11.17",200,4600,44680,410,"3:42pm - <b>11.12</b>","Transocean Partners LLC Common "
"RIO",32.20,32.19,"32.15 - 32.53",3100,1000,1764651,100,"3:42pm - <b>32.20</b>","Rio Tinto Plc Common Stock"
"RIV",19.95,19.93,"19.90 - 20.10",1000,200,19479,100,"3:07pm - <b>19.93</b>","RiverNorth Opportunities Fund, "
"RJD",25.90,25.87,"25.85 - 25.91",200,200,21060,100,"3:39pm - <b>25.89</b>","Raymond James Financial, Inc. 6"
"RJF",56.70,56.68,"56.59 - 57.54",500,400,307747,100,"3:42pm - <b>56.69</b>","Raymond James Financial, Inc. C"
"RL",96.60,96.58,"96.48 - 99.95",400,400,564080,100,"3:42pm - <b>96.50</b>","Ralph Lauren Corporation Common"
"RLGY",25.750,25.740,"25.550 - 25.950",800,1500,1089309,100,"3:42pm - <b>25.745</b>","Realogy Holdings Corp. Common S"
"RLH",8.35,8.32,"8.10 - 8.35",200,4500,18720,100,"3:41pm - <b>8.35</b>","Red Lions Hotels Corporation Co"
"RLI",67.96,67.93,"67.65 - 68.42",200,400,53683,100,"3:41pm - <b>67.85</b>","RLI Corp. Common Stock"
"RLJ",21.590,21.580,"21.550 - 22.050",1100,700,772232,100,"3:42pm - <b>21.575</b>","RLJ Lodging Trust Common Shares"
"RM",21.79,21.74,"21.59 - 22.13",200,200,37626,100,"3:39pm - <b>21.74</b>","Regional Management Corp. Commo"
"RMAX",43.56,43.46,"43.47 - 44.12",600,200,26281,100,"3:40pm - <b>43.48</b>","RE/MAX Holdings, Inc. Class A C"
"RMD",63.71,63.70,"63.31 - 63.90",400,300,631835,100,"3:42pm - <b>63.66</b>","ResMed Inc. Common Stock"
"RMP",21.310,21.270,"20.790 - 21.460",300,100,128330,100,"3:42pm - <b>21.265</b>","Rice Midstream Partners LP Comm"
"RMT",7.73,7.72,"7.68 - 7.75",1600,400,90020,200,"3:40pm - <b>7.72</b>","Royce Micro-Cap Trust, Inc. Com"
