Symbol,Ask,Bid,Range,AskSize,BidSize,Volume,LastTradeSize,LastTradeWithTime,Name
"RDY",47.33,47.28,"47.12 - 48.02",300,500,101424,100,"3:31pm - <b>47.35</b>","Dr. Reddy's Laboratories Ltd Co"
"RE",192.24,192.06,"190.79 - 192.63",300,100,205177,100,"3:32pm - <b>192.22</b>","Everest Re Group, Ltd. Common S"
"REG",79.54,79.51,"78.72 - 79.81",200,400,437794,100,"3:31pm - <b>79.63</b>","Regency Centers Corporation Com"
"REG-F",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"REG-G",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"RELX",18.99,18.97,"18.96 - 19.02",1700,600,35607,100,"3:30pm - <b>18.98</b>","RELX PLC PLC American Depositar"
"REN",22.65,22.60,"22.15 - 23.29",300,100,572463,100,"3:31pm - <b>22.60</b>","Resolute Energy Corporation Com"
"RENN",1.950,1.940,"1.870 - 1.960",3300,3900,648549,100,"3:32pm - <b>1.945</b>","Renren Inc. American Depositary"
"RENX",17.54,17.53,"17.53 - 17.64",300,400,71603,100,"3:31pm - <b>17.55</b>","RELX N.V. American Depositary S"
"RES",15.760,15.750,"15.610 - 16.050",900,2500,829109,100,"3:32pm - <b>15.755</b>","RPC, Inc. Common Stock"
"RESI",10.700,10.690,"10.630 - 10.810",1000,600,258973,100,"3:31pm - <b>10.695</b>","Altisource Residential Corporat"
"REV",36.94,36.77,"36.37 - 36.99",200,100,37154,100,"3:29pm - <b>36.98</b>","Revlon, Inc. New Common Stock"
"REX",83.44,83.24,"82.53 - 84.80",100,100,123827,100,"3:29pm - <b>83.40</b>","REX American Resources Corporat"
"REXR",23.25,23.24,"22.96 - 23.38",200,500,581343,400,"3:31pm - <b>23.25</b>","Rexford Industrial Realty, Inc."
"REXR-A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"RF",9.58,9.57,"9.53 - 9.71",78100,52700,14818867,100,"3:32pm - <b>9.57</b>","Regions Financial Corporation C"
"RF-A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"RF-B",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"RFI",13.32,13.30,"13.27 - 13.35",1100,1800,46489,100,"3:31pm - <b>13.31</b>","Cohen & Steers Total Return Rea"
"RFP",4.76,4.74,"4.72 - 4.91",300,400,58976,100,"3:29pm - <b>4.76</b>","Resolute Forest Products Inc. C"
"RFT",22.30,22.21,"22.29 - 22.30",7200,500,2140,400,"2:22pm - <b>22.30</b>","RAIT Financial Trust 7.625% Sen"
"RFTA",24.49,24.25,"24.30 - 24.45",100,1000,6848,100,"3:29pm - <b>24.37</b>","RAIT Financial Trust 7.125% Sen"
"RGA",107.30,107.21,"106.70 - 107.90",100,100,119516,100,"3:31pm - <b>107.55</b>","Reinsurance Group of America, I"
"RGC",21.39,21.38,"21.28 - 21.54",300,2100,372288,100,"3:32pm - <b>21.39</b>","Regal Entertainment Group Class"
"RGR",56.3700,56.3500,"55.6300 - 56.8500",200,200,190183,100,"3:31pm - <b>56.3627</b>","Sturm, Ruger & Company, Inc. Co"
"RGS",12.55,12.54,"12.44 - 12.61",200,100,50749,100,"3:30pm - <b>12.56</b>","Regis Corporation Common Stock"
"RGT",8.0800,8.0600,"8.0600 - 8.0900",600,2700,61488,173,"3:12pm - <b>8.0643</b>","Royce Global Value Trust, Inc. "
"RH",31.53,31.51,"31.50 - 32.75",300,400,1902656,200,"3:32pm - <b>31.54</b>","Restoration Hardware Holdings I"
"RHI",37.70,37.69,"37.29 - 37.72",1200,400,388521,100,"3:32pm - <b>37.69</b>","Robert Half International Inc. "
"RHP",49.90,49.85,"49.81 - 51.09",200,300,121026,100,"3:32pm - <b>49.82</b>","Ryman Hospitality Properties, I"
"RHT",78.8500,78.8400,"78.6500 - 80.0000",400,100,1757447,5000,"3:32pm - <b>78.8444</b>","Red Hat, Inc. Common Stock"
"RICE",27.17,27.16,"26.83 - 27.39",1000,1300,1305912,100,"3:32pm - <b>27.16</b>","Rice Energy Inc. Common Stock"
"RIG",9.55,9.54,"9.10 - 9.62",20400,28400,12139164,100,"3:32pm - <b>9.55</b>","Transocean Ltd (Switzerland) Co"
"RIGP",11.04,11.02,"10.65 - 11.17",200,4600,41530,100,"3:15pm - <b>11.09</b>","Transocean Partners LLC Common "
"RIO",32.26,32.25,"32.15 - 32.53",900,2100,1695331,100,"3:32pm - <b>32.24</b>","Rio Tinto Plc Common Stock"
"RIV",19.95,19.93,"19.90 - 20.10",1000,200,19479,100,"3:07pm - <b>19.93</b>","RiverNorth Opportunities Fund, "
"RJD",25.90,25.89,"25.85 - 25.91",200,100,19944,100,"3:23pm - <b>25.87</b>","Raymond James Financial, Inc. 6"
"RJF",56.80,56.79,"56.59 - 57.54",100,100,291082,100,"3:32pm - <b>56.79</b>","Raymond James Financial, Inc. C"
"RL",96.77,96.75,"96.61 - 99.95",100,200,521444,180,"3:32pm - <b>96.61</b>","Ralph Lauren Corporation Common"
"RLGY",25.81,25.80,"25.55 - 25.95",600,900,998451,100,"3:32pm - <b>25.75</b>","Realogy Holdings Corp. Common S"
"RLH",8.31,8.27,"8.10 - 8.33",100,300,9940,100,"3:20pm - <b>8.33</b>","Red Lions Hotels Corporation Co"
"RLI",67.97,67.94,"67.65 - 68.42",300,100,48755,100,"3:30pm - <b>67.97</b>","RLI Corp. Common Stock"
"RLJ",21.58,21.57,"21.55 - 22.05",1700,500,742421,100,"3:32pm - <b>21.57</b>","RLJ Lodging Trust Common Shares"
"RM",21.81,21.76,"21.59 - 22.13",300,100,37205,100,"3:29pm - <b>21.79</b>","Regional Management Corp. Commo"
"RMAX",43.63,43.51,"43.47 - 44.12",100,200,25116,100,"3:31pm - <b>43.64</b>","RE/MAX Holdings, Inc. Class A C"
"RMD",63.68,63.66,"63.31 - 63.90",500,300,596490,100,"3:31pm - <b>63.72</b>","ResMed Inc. Common Stock"
"RMP",21.45,21.41,"20.79 - 21.46",200,300,122825,100,"3:31pm - <b>21.38</b>","Rice Midstream Partners LP Comm"
"RMT",7.71,7.70,"7.68 - 7.75",1300,400,85119,100,"3:31pm - <b>7.70</b>","Royce Micro-Cap Trust, Inc. Com"
"RNG",23.56,23.54,"23.28 - 23.71",200,300,123145,100,"3:30pm - <b>23.56</b>","Ringcentral, Inc. Class A Commo"
"RNP",20.33,20.31,"20.13 - 20.37",200,300,163366,100,"3:24pm - <b>20.32</b>","Cohen & Steers Reit and Preferr"
"RNR",119.94,119.86,"119.58 - 120.23",200,100,89849,100,"3:31pm - <b>120.11</b>","RenaissanceRe Holdings Ltd. Com"
"RNR-C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"RNR-E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ROG",60.55,60.43,"60.21 - 60.97",100,200,61116,100,"3:27pm - <b>60.64</b>","Rogers Corporation Common Stock"
"ROK",114.80,114.78,"114.77 - 116.07",200,100,320522,100,"3:31pm - <b>114.90</b>","Rockwell Automation, Inc. Commo"
"ROL",28.770,28.750,"28.750 - 29.000",300,400,142926,100,"3:31pm - <b>28.775</b>","Rollins, Inc. Common Stock"
"ROP",178.56,178.53,"178.04 - 179.61",200,100,161015,100,"3:32pm - <b>178.67</b>","Roper Technologies, Inc. Common"
"ROYT",1.8400,1.8300,"1.8110 - 1.8900",100,300,105370,150,"3:30pm - <b>1.8408</b>","Pacific Coast Oil Trust Units o"
"RPAI",17.170,17.160,"17.140 - 17.310",5500,2300,1359678,100,"3:32pm - <b>17.165</b>","Retail Properties of America, I"
"RPAI-A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"RPM",52.85,52.84,"52.33 - 52.94",100,200,218424,100,"3:31pm - <b>52.84</b>","RPM International Inc. Common S"
"RPT",18.99,18.98,"18.76 - 19.01",1100,1300,218721,200,"3:31pm - <b>18.98</b>","Ramco-Gershenson Properties Tru"
"RPT-D",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"RQI",13.34,13.32,"13.14 - 13.36",700,200,255725,100,"3:31pm - <b>13.34</b>","Cohen & Steers Quality Income R"
"RRC",38.57,38.56,"38.32 - 39.32",300,500,2799460,100,"3:32pm - <b>38.58</b>","Range Resources Corporation Com"
"RRD",16.16,16.15,"16.07 - 16.29",3200,400,2478968,100,"3:32pm - <b>16.13</b>","R.R. Donnelley & Sons Company C"
"RRMS",26.30,26.26,"26.12 - 26.76",500,1100,200664,100,"3:32pm - <b>26.30</b>","Rose Rock Midstream, L.P. Commo"
"RRTS",7.59,7.58,"7.57 - 7.94",700,100,98759,179,"3:31pm - <b>7.58</b>","Roadrunner Transportation Syste"
"RS",71.70,71.67,"71.08 - 71.85",200,200,281448,100,"3:32pm - <b>71.63</b>","Reliance Steel & Aluminum Co. C"
"RSG",50.88,50.87,"50.58 - 51.01",500,900,670418,280,"3:32pm - <b>50.88</b>","Republic Services, Inc. Common "
"RSO",13.23,13.22,"13.21 - 13.44",400,200,175819,100,"3:31pm - <b>13.21</b>","Resource Capital Corp. Resource"
"RSO-A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"RSO-B",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"RSO-C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"RSPP",35.940,35.930,"35.440 - 36.200",400,300,800003,100,"3:31pm - <b>35.935</b>","RSP Permian, Inc. Common Stock"
"RST",8.16,8.11,"8.02 - 8.29",200,100,18788,100,"3:32pm - <b>8.02</b>","Rosetta Stone Rosetta Stone, In"
"RT",2.73,2.72,"2.72 - 2.84",800,16700,394535,100,"3:31pm - <b>2.74</b>","Ruby Tuesday, Inc. Common Stock"
"RTEC",17.58,17.56,"17.07 - 17.64",300,500,127012,100,"3:25pm - <b>17.57</b>","Rudolph Technologies, Inc. Comm"
"RTN",138.73,138.70,"137.79 - 139.07",100,200,703939,100,"3:32pm - <b>138.95</b>","Raytheon Company Common Stock"
"RUBI",8.230,8.220,"8.180 - 8.465",900,1100,354109,100,"3:31pm - <b>8.225</b>","The Rubicon Project, Inc. Commo"
"RVT",12.48,12.47,"12.47 - 12.61",1500,9500,144473,1070,"3:23pm - <b>12.48</b>","Royce Value Trust, Inc. Common "
"RWT",14.20,14.19,"14.18 - 14.39",200,1200,227024,100,"3:31pm - <b>14.20</b>","Redwood Trust, Inc. Common Stoc"
"RXN",20.92,20.91,"20.35 - 21.02",600,200,406545,100,"3:32pm - <b>20.91</b>","Rexnord Corporation Common Stoc"
"RY",61.13,61.12,"61.03 - 61.60",600,600,418058,100,"3:32pm - <b>61.12</b>","Royal Bank Of Canada Common Sto"
"RY-S",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"RY-T",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"RYAM",12.25,12.24,"12.15 - 12.57",200,300,272332,100,"3:31pm - <b>12.25</b>","Rayonier Advanced Materials Inc"
"RYAM-A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"RYI",11.20,11.18,"11.11 - 11.41",100,300,87752,100,"3:31pm - <b>11.22</b>","Ryerson Holding Corporation Com"
"RYN",26.82,26.81,"26.75 - 27.08",500,300,190161,100,"3:31pm - <b>26.84</b>","Rayonier Inc. REIT Common Stock"
"RZA",29.4600,29.4100,"29.3700 - 29.5500",200,200,24121,371,"3:23pm - <b>29.4148</b>","Reinsurance Group of America, I"
"RZB",29.26,29.18,"29.16 - 29.50",200,200,28460,100,"3:31pm - <b>29.17</b>","Reinsurance Group of America, I"
"S",6.69,6.68,"6.63 - 6.78",39800,104100,11962767,100,"3:31pm - <b>6.68</b>","Sprint Corporation Common Stock"
"SA",10.95,10.94,"10.93 - 11.38",300,400,339407,100,"3:31pm - <b>10.97</b>","Seabridge Gold, Inc. Ordinary S"
"SAH",18.260,18.250,"18.160 - 18.330",800,600,274523,300,"3:32pm - <b>18.255</b>","Sonic Automotive, Inc. Common S"
"SAIC",69.64,69.60,"69.39 - 70.30",200,100,110858,100,"3:30pm - <b>69.62</b>","SCIENCE APPLICATIONS INTERNATIO"
"SALT",3.75,3.74,"3.72 - 4.00",600,800,209328,500,"3:24pm - <b>3.75</b>","Scorpio Bulkers Inc. Common Sto"
"SAM",150.81,150.57,"149.75 - 152.52",100,200,199036,100,"3:30pm - <b>150.20</b>","Boston Beer Company, Inc. (The)"
