Symbol,Ask,Bid,Range,AskSize,BidSize,Volume,LastTradeSize,LastTradeWithTime,Name
"PBR",9.02,9.01,"9.01 - 9.20",124100,210500,20370866,529,"4:00pm - <b>9.01</b>","Petroleo Brasileiro S.A.- Petro"
"PBR.A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"PBT",7.03,7.02,"6.97 - 7.08",300,200,59376,100,"4:00pm - <b>7.01</b>","Permian Basin Royalty Trust Com"
"PBYI",69.67,69.64,"67.29 - 69.95",200,300,877889,100,"4:00pm - <b>69.69</b>","Puma Biotechnology Inc Common S"
"PCF",7.95,7.94,"7.94 - 8.06",500,400,47284,100,"3:59pm - <b>7.94</b>","Putnam High Income Securities F"
"PCG",63.88,63.87,"63.77 - 64.28",800,5000,1885776,88,"4:00pm - <b>63.90</b>","Pacific Gas & Electric Co. Comm"
"PCI",20.200,20.190,"20.180 - 20.300",4700,4700,530906,100,"4:00pm - <b>20.195</b>","PIMCO Dynamic Credit and Mortga"
"PCK",10.72,10.66,"10.61 - 10.75",2800,200,23525,85,"4:00pm - <b>10.72</b>","Pimco California Municipal Inco"
"PCM",9.96,9.94,"9.92 - 10.05",200,100,74293,100,"4:00pm - <b>9.96</b>","PCM Fund, Inc. Common Stock"
"PCN",15.30,15.27,"15.23 - 15.39",300,300,88257,100,"4:00pm - <b>15.30</b>","Pimco Corporate & Income Strate"
"PCQ",16.97,16.93,"16.92 - 17.08",400,300,31234,100,"4:00pm - <b>16.96</b>","PIMCO California Municipal Inco"
"PDI",28.40,28.35,"28.32 - 28.43",1100,800,89298,96,"4:00pm - <b>28.38</b>","PIMCO Dynamic Income Fund Commo"
"PDM",22.03,22.02,"21.65 - 22.10",7000,13800,812847,3,"4:00pm - <b>22.02</b>","Piedmont Office Realty Trust, I"
"PDS",3.70,3.69,"3.68 - 3.79",37700,35500,1004129,200,"4:00pm - <b>3.70</b>","Precision Drilling Corporation "
"PDT",16.70,16.67,"16.65 - 16.96",400,1500,114650,100,"4:00pm - <b>16.67</b>","John Hancock Premium Dividend F"
"PE",31.76,31.75,"31.06 - 32.01",3000,4000,2559361,39,"4:00pm - <b>31.77</b>","Parsley Energy, Inc. Class A Co"
"PEB",26.15,26.14,"26.08 - 26.45",1400,1000,1115985,46,"4:00pm - <b>26.14</b>","Pebblebrook Hotel Trust Common "
"PEB-C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"PEB-D",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"PEG",43.51,43.50,"43.42 - 43.85",7100,1200,2025237,49,"4:00pm - <b>43.51</b>","Public Service Enterprise Group"
"PEI",24.02,24.01,"23.85 - 24.13",1600,2400,348024,80,"4:00pm - <b>24.01</b>","Pennsylvania Real Estate Invest"
"PEI-A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"PEI-B",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"PEN",77.12,77.06,"76.81 - 77.38",100,100,237984,82,"4:00pm - <b>76.97</b>","Penumbra, Inc. Common Stock"
"PEO",19.24,19.22,"19.22 - 19.43",800,100,45260,800,"4:00pm - <b>19.30</b>","Adams Natural Resources Fund, I"
"PEP",107.00,106.99,"106.87 - 107.38",300,1200,3850479,100,"4:00pm - <b>107.08</b>","Pepsico, Inc. Common Stock"
"PER",2.58,2.56,"2.56 - 2.62",200,300,77936,300,"4:00pm - <b>2.57</b>","SandRidge Permian Trust Common "
"PES",3.43,3.42,"3.42 - 3.55",17800,10200,527787,44,"4:00pm - <b>3.42</b>","Pioneer Energy Services Corp. C"
"PF",49.69,49.68,"49.27 - 49.93",2400,1300,894067,100,"4:00pm - <b>49.69</b>","Pinnacle Foods, Inc. Common Sto"
"PFD",14.97,14.92,"14.84 - 15.25",800,400,23918,100,"4:00pm - <b>14.88</b>","Flaherty & Crumrine Preferred I"
"PFE",33.66,33.65,"33.42 - 34.01",121000,13500,26935010,362,"4:00pm - <b>33.66</b>","Pfizer, Inc. Common Stock"
"PFG",49.410,49.400,"49.040 - 49.880",1200,1000,1592986,100,"4:00pm - <b>49.415</b>","Principal Financial Group Inc C"
"PFGC",24.37,24.36,"24.30 - 24.90",10600,500,414936,1,"4:00pm - <b>24.36</b>","Performance Food Group Company "
"PFH",19.6300,19.5000,"19.4300 - 19.6400",1400,200,7740,200,"4:00pm - <b>19.5586</b>","Cabco Tr Jcp 7.625 Common Stock"
"PFK",25.9900,25.8700,"25.8350 - 25.9513",500,300,2632,400,"4:00pm - <b>25.9513</b>","Prudential Financial Inflation-"
"PFL",10.57,10.54,"10.53 - 10.60",200,500,68805,500,"4:00pm - <b>10.59</b>","PIMCO Income Strategy Fund Shar"
"PFN",9.46,9.45,"9.42 - 9.50",1100,1100,222268,200,"4:00pm - <b>9.44</b>","PIMCO Income Strategy Fund II"
"PFO",11.54,11.52,"11.51 - 11.72",1400,200,27399,1,"4:00pm - <b>11.54</b>","Flaherty & Crumrine Preferred I"
"PFS",20.84,20.83,"20.83 - 21.12",700,1500,104137,135,"4:00pm - <b>20.83</b>","Provident Financial Services, I"
"PFSI",17.44,17.42,"17.36 - 18.08",400,600,119468,49,"4:00pm - <b>17.44</b>","PennyMac Financial Services, In"
"PG",87.87,87.86,"86.61 - 88.43",200,4300,51489566,64,"4:00pm - <b>87.93</b>","Procter & Gamble Company (The) "
"PGEM",13.61,13.60,"13.37 - 13.66",2400,400,82371,84,"4:00pm - <b>13.60</b>","Ply Gem Holdings, Inc. Common S"
"PGH",1.45,1.44,"1.43 - 1.49",71900,73000,789675,1000,"4:00pm - <b>1.45</b>","Pengrowth Energy Corporation"
"PGND",40.36,40.35,"40.33 - 40.40",200,50400,707526,100,"4:00pm - <b>40.37</b>","Press Ganey Holdings, Inc. Comm"
"PGP",20.51,20.49,"20.30 - 20.68",200,300,47003,100,"4:00pm - <b>20.50</b>","Pimco Global Stocksplus & Incom"
"PGR",31.23,31.22,"30.97 - 31.33",18100,17200,2649110,32,"4:00pm - <b>31.22</b>","Progressive Corporation (The) C"
"PGRE",17.04,17.03,"17.03 - 17.32",12300,8300,541862,28,"4:00pm - <b>17.03</b>","Paramount Group, Inc. Common St"
"PGZ",17.46,17.43,"17.31 - 17.60",900,800,26830,50,"4:00pm - <b>17.49</b>","Principal Real Estate Income Fu"
