Symbol,Ask,Bid,Range,AskSize,BidSize,Volume,LastTradeSize,LastTradeWithTime,Name
"ARA",18.98,18.90,"18.79 - 19.23",100,100,18861,100,"2:58pm - <b>18.88</b>","American Renal Associates Holdi"
"ARC",3.700,3.680,"3.640 - 3.720",200,300,16512,100,"2:58pm - <b>3.695</b>","ARC Document Solutions, Inc. Co"
"ARCO",5.45,5.44,"5.41 - 5.54",400,200,397236,100,"2:58pm - <b>5.44</b>","Arcos Dorados Holdings Inc. Cla"
"ARCX",15.09,15.03,"14.96 - 15.13",500,300,18408,100,"2:58pm - <b>15.05</b>","Arc Logistic Partners LP Common"
"ARDC",14.760,14.750,"14.640 - 14.773",5700,300,51195,200,"2:58pm - <b>14.745</b>","Ares Dynamic Credit Allocation "
"ARE",113.90,113.82,"112.47 - 113.90",400,200,144023,100,"2:58pm - <b>113.88</b>","Alexandria Real Estate Equities"
"ARE-D",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ARE-E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ARES",18.80,18.45,"18.50 - 18.77",100,300,13190,100,"2:35pm - <b>18.75</b>","Ares Management L.P. Common Uni"
"ARES-A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ARH-C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ARI",17.18,17.17,"17.06 - 17.25",1600,1800,759814,100,"2:58pm - <b>17.18</b>","Apollo Commercial Real Estate F"
"ARI-A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ARI-C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ARL",7.63,7.56,"7.43 - 7.64",200,100,4341,179,"2:56pm - <b>7.46</b>","American Realty Investors, Inc."
"ARMK",37.65,37.64,"37.25 - 37.67",800,400,686693,100,"2:58pm - <b>37.63</b>","Aramark Common Stock"
"AROC",11.94,11.92,"11.79 - 12.21",500,400,246341,100,"2:57pm - <b>11.93</b>","Archrock, Inc. Common Stock"
"ARR",22.53,22.52,"22.41 - 22.77",300,500,295764,100,"2:58pm - <b>22.48</b>","ARMOUR Residential REIT, Inc."
"ARR-A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ARR-B",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ARU",25.61,25.57,"25.52 - 25.62",200,100,13336,100,"2:38pm - <b>25.58</b>","Ares Capital Corporation 5.875%"
"ARW",62.93,62.90,"62.68 - 63.57",200,100,257329,100,"2:58pm - <b>62.91</b>","Arrow Electronics, Inc. Common "
"ASA",14.64,14.62,"14.63 - 14.93",400,600,127747,200,"2:58pm - <b>14.63</b>","ASA  Gold and Precious Metals L"
"ASB",19.24,19.23,"19.21 - 19.48",1200,1600,393067,100,"2:58pm - <b>19.23</b>","Associated Banc-Corp Common Sto"
"ASB-C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ASB-D",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ASC",7.09,7.08,"7.08 - 7.26",600,700,187680,100,"2:55pm - <b>7.08</b>","Ardmore Shipping Corporation Co"
"ASG",4.30,4.29,"4.25 - 4.31",1200,300,63944,100,"2:56pm - <b>4.30</b>","Liberty All-Star Growth Fund, I"
"ASGN",36.7200,36.6800,"36.5900 - 37.0000",200,400,79306,100,"2:57pm - <b>36.6975</b>","On Assignment, Inc. Common Stoc"
"ASH",118.33,118.23,"116.43 - 118.84",300,200,793568,100,"2:58pm - <b>118.31</b>","Ashland Global Holdings Inc. Co"
"ASPN",5.450,5.410,"5.350 - 5.530",100,300,39561,100,"2:50pm - <b>5.445</b>","Aspen Aerogels, Inc. Common Sto"
"ASR",142.78,142.50,"140.74 - 143.21",100,200,17809,100,"2:56pm - <b>142.82</b>","Grupo Aeroportuario del Sureste"
"ASX",5.890,5.880,"5.880 - 5.920",4900,3100,154220,100,"2:56pm - <b>5.885</b>","Advanced Semiconductor Engineer"
"AT",2.53,2.52,"2.51 - 2.60",2500,700,198070,100,"2:58pm - <b>2.51</b>","Atlantic Power Corporation Ordi"
"ATEN",10.310,10.300,"10.270 - 10.500",500,300,171599,100,"2:57pm - <b>10.335</b>","A10 Networks, Inc. Common Stock"
"ATHM",24.140,24.130,"24.050 - 24.655",500,200,338802,100,"2:58pm - <b>24.135</b>","Autohome Inc. American Deposita"
"ATI",17.5100,17.5000,"17.2450 - 17.6450",800,900,2113413,142,"2:58pm - <b>17.5061</b>","Allegheny Technologies Incorpor"
"ATKR",17.91,17.89,"17.89 - 18.64",200,200,103242,100,"2:58pm - <b>17.89</b>","Atkore International Group Inc."
"ATO",76.82,76.78,"76.41 - 77.06",100,300,141542,100,"2:56pm - <b>76.81</b>","Atmos Energy Corporation Common"
"ATR",78.46,78.41,"78.31 - 78.97",200,100,125059,100,"2:58pm - <b>78.48</b>","AptarGroup, Inc. Common Stock"
"ATTO",8.79,8.75,"8.72 - 8.77",100,200,1823,100,"12:58pm - <b>8.75</b>","Atento S.A. Ordinary Shares"
"ATU",22.440,22.430,"22.010 - 22.700",700,400,404826,100,"2:58pm - <b>22.415</b>","Actuant Corporation Common Stoc"
"ATV",8.90,8.81,"8.64 - 8.91",300,200,5507,100,"12:38pm - <b>8.87</b>","Acorn International, Inc. ADS"
"ATW",7.27,7.26,"6.84 - 7.28",500,1000,2956411,495,"2:58pm - <b>7.28</b>","Atwood Oceanics, Inc. Common St"
"AU",15.95,15.94,"15.90 - 16.42",2400,700,1682583,100,"2:58pm - <b>15.95</b>","AngloGold Ashanti Limited Commo"
"AUO",3.67,3.66,"3.63 - 3.68",10800,13100,174331,100,"2:58pm - <b>3.66</b>","AU Optronics Corp American Depo"
"AUY",4.450,4.440,"4.420 - 4.580",57200,31100,14108425,100,"2:58pm - <b>4.435</b>","Yamana Gold Inc. Ordinary Share"
"AV",11.380,11.370,"11.360 - 11.480",1000,300,188230,5000,"2:52pm - <b>11.375</b>","Aviva plc Unsponsored ADR (UK)"
"AVA",43.420,43.410,"43.330 - 43.670",200,300,104579,100,"2:58pm - <b>43.415</b>","Avista Corporation Common Stock"
"AVAL",8.39,8.37,"8.37 - 8.45",400,400,202162,100,"2:56pm - <b>8.38</b>","Grupo Aval Acciones y Valores S"
"AVB",183.51,183.46,"181.41 - 183.61",200,100,486108,100,"2:57pm - <b>183.44</b>","AvalonBay Communities, Inc. Com"
"AVD",16.43,16.37,"16.35 - 16.59",200,100,36089,100,"2:55pm - <b>16.36</b>","American Vanguard Corporation C"
"AVG",24.98,24.97,"24.97 - 24.99",15800,123400,681970,100,"2:55pm - <b>24.98</b>","AVG Technologies N.V. Ordinary "
"AVH",6.430,6.410,"6.380 - 6.565",200,200,33598,100,"2:56pm - <b>6.395</b>","Avianca Holdings S.A. American "
"AVK",14.6200,14.5800,"14.5400 - 14.6700",200,100,29285,220,"2:40pm - <b>14.6112</b>","Advent Claymore Convertible Sec"
"AVP",5.620,5.610,"5.583 - 5.800",8200,5800,1573107,100,"2:58pm - <b>5.615</b>","Avon Products, Inc. Common Stoc"
"AVT",40.170,40.160,"39.940 - 40.430",600,200,630823,300,"2:58pm - <b>40.165</b>","Avnet, Inc. Common Stock"
"AVV",25.57,25.55,"25.54 - 25.78",1000,1000,106200,400,"2:58pm - <b>25.55</b>","Aviva plc Subordinated Capital "
"AVX",13.50,13.49,"13.49 - 13.62",400,400,48934,100,"2:58pm - <b>13.50</b>","AVX Corporation Common Stock"
"AVY",77.730,77.690,"77.521 - 78.290",300,100,223337,130,"2:58pm - <b>77.536</b>","Avery Dennison Corporation Comm"
"AWF",12.5800,12.5600,"12.5600 - 12.6043",3500,400,77031,1500,"2:56pm - <b>12.5734</b>","Alliancebernstein Global High I"
"AWH",40.18,40.17,"39.96 - 40.43",500,200,241382,100,"2:58pm - <b>40.18</b>","Allied World Assurance Company "
"AWI",41.32,41.31,"40.87 - 41.60",300,200,331532,100,"2:59pm - <b>41.31</b>","Armstrong World Industries Inc "
"AWK",76.84,76.82,"76.20 - 77.14",400,300,420938,300,"2:58pm - <b>76.84</b>","American Water Works Company, I"
"AWP",5.64,5.63,"5.62 - 5.65",6200,1900,199184,100,"2:58pm - <b>5.64</b>","Alpine Global Premier Propertie"
"AWR",40.60,40.58,"40.30 - 40.76",200,200,42468,100,"2:57pm - <b>40.61</b>","American States Water Company C"
"AXE",61.18,61.09,"60.95 - 61.92",200,300,28737,100,"2:59pm - <b>61.20</b>","Anixter International Inc. Comm"
"AXL",16.71,16.70,"16.55 - 17.01",900,500,855660,100,"2:58pm - <b>16.70</b>","American Axle & Manufacturing H"
"AXON",14.72,14.71,"14.60 - 15.77",100,100,495776,100,"2:58pm - <b>14.64</b>","Axovant Sciences Ltd. Common Sh"
"AXP",63.71,63.67,"62.85 - 64.13",300,200,4290354,100,"2:59pm - <b>63.71</b>","American Express Company Common"
"AXR",8.04,7.94,"7.81 - 8.12",100,100,18148,100,"2:55pm - <b>8.00</b>","AMREP Corporation Common Stock"
"AXS",54.56,54.55,"54.37 - 54.72",400,200,174869,100,"2:54pm - <b>54.56</b>","Axis Capital Holdings Limited C"
"AXS-C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"AXS-D",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"AXTA",27.98,27.97,"27.81 - 28.07",400,900,384743,100,"2:58pm - <b>27.97</b>","Axalta Coating Systems Ltd. Com"
"AYI",259.50,258.98,"257.90 - 261.04",200,100,129485,100,"2:57pm - <b>259.47</b>","Acuity Brands Inc (Holding Comp"
"AYR",19.86,19.85,"19.34 - 19.87",400,200,405211,380,"2:58pm - <b>19.87</b>","Aircastle Limited Common Stock"
"AZN",33.460,33.450,"33.427 - 33.705",1600,4000,2670449,300,"2:59pm - <b>33.455</b>","Astrazeneca PLC Common Stock"
"AZO",758.460,758.230,"742.390 - 759.320",200,100,338276,125,"2:58pm - <b>757.802</b>","AutoZone, Inc. Common Stock"
"AZZ",64.9900,64.8500,"64.7000 - 66.1500",200,300,106157,100,"2:57pm - <b>64.8822</b>","AZZ Inc."
"B",39.77,39.72,"39.42 - 40.07",500,400,63870,100,"2:55pm - <b>39.77</b>","Barnes Group, Inc. Common Stock"
"BA",130.85,130.83,"130.43 - 131.58",300,200,1270041,165,"2:58pm - <b>130.82</b>","Boeing Company (The) Common Sto"
"BABA",105.840,105.830,"105.300 - 107.060",500,500,11266882,100,"2:58pm - <b>105.835</b>","Alibaba Group Holding Limited A"
"BAC",15.040,15.030,"15.020 - 15.440",73900,93300,68489334,800,"2:59pm - <b>15.035</b>","Bank of America Corporation Com"
"BAC-A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"BAC-C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"BAC-D",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"BAC-E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"BAC-I",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"BAC-L",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"BAC-W",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"BAC-Y",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"BAC",15.040,15.030,"15.020 - 15.440",73900,93300,68489334,800,"2:59pm - <b>15.035</b>","Bank of America Corporation Com"
"A",46.49,46.48,"46.16 - 46.77",1300,500,1327452,100,"2:59pm - <b>46.48</b>","Agilent Technologies, Inc. Comm"
"BAC",15.040,15.030,"15.020 - 15.440",73900,93300,68489334,800,"2:59pm - <b>15.035</b>","Bank of America Corporation Com"
"B",39.77,39.72,"39.42 - 40.07",500,400,63870,100,"2:55pm - <b>39.77</b>","Barnes Group, Inc. Common Stock"
"BAF",15.870,15.850,"15.820 - 15.900",100,200,7526,100,"1:57pm - <b>15.855</b>","BlackRock Municipal Income Inve"
"BAH",31.22,31.21,"30.97 - 31.30",1300,400,274363,100,"2:58pm - <b>31.22</b>","Booz Allen Hamilton Holding Cor"
"BAK",14.04,14.03,"13.93 - 14.19",600,200,218176,200,"2:57pm - <b>14.02</b>","Braskem SA ADR"
"BAM",34.87,34.86,"34.50 - 34.98",300,700,475771,100,"2:58pm - <b>34.87</b>","Brookfield Asset Management Inc"
"BANC",17.71,17.70,"17.63 - 18.15",300,400,391943,100,"2:58pm - <b>17.71</b>","Banc of California, Inc. Common"
"BANC-C",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"BANC-D",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"BANC-E",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"BAP",153.97,153.95,"153.57 - 155.23",100,100,133633,100,"2:58pm - <b>154.00</b>","Credicorp Ltd. Common Stock"
"BAS",0.5326,0.5325,"0.4677 - 0.5825",400,300,2546944,100,"2:55pm - <b>0.5325</b>","Basic Energy Services, Inc. Com"
"BAX",47.130,47.120,"47.010 - 47.420",1200,1100,1518022,200,"2:58pm - <b>47.105</b>","Baxter International Inc. Commo"
"BBD",9.00,8.99,"8.94 - 9.06",14100,40300,4035892,100,"2:58pm - <b>9.00</b>","Banco Bradesco Sa American Depo"
"BBDO",8.8900,8.6400,"8.6181 - 8.7700",500,500,772,638,"12:07pm - <b>8.6181</b>","Banco Bradesco Sa American Depo"
"BBF",15.47,15.43,"15.42 - 15.51",300,300,2009,100,"2:28pm - <b>15.42</b>","BlackRock Municipal Income Inve"
