Symbol,Ask,Bid,Range,AskSize,BidSize,Volume,LastTradeSize,LastTradeWithTime,Name
"DESC",27.7200,27.7000,N/A,3000,3000,0,N/A,"8:00pm - <b>27.2999</b>","Deutsche X-trackers Russell 200"
"DEUS",26.42,26.38,"26.39 - 26.47",300,300,4080,100,"2:51pm - <b>26.41</b>","Deutsche X-trackers Russell 100"
"DEW",42.3800,42.2800,"42.3300 - 42.5000",300,400,1726,200,"2:31pm - <b>42.3447</b>","WisdomTree Global High Dividend"
"DFE",54.9900,54.8800,"54.8510 - 55.0900",600,2300,238352,259,"2:50pm - <b>54.8834</b>","WisdomTree Europe SmallCap Divi"
"DFJ",61.31,61.22,"61.30 - 61.42",600,100,9257,101,"1:58pm - <b>61.34</b>","WisdomTree Japan SmallCap Fund"
"DGAZ",5.3000,5.2900,"5.2000 - 5.4500",33300,3800,4794752,4100,"2:52pm - <b>5.2846</b>","VelocityShares 3X Inverse Natur"
"DGL",43.3700,43.3400,"43.2800 - 43.4500",2000,2000,24767,510,"2:47pm - <b>43.3099</b>","PowerShares DB Gold Fund"
"DGP",27.860,27.770,"27.630 - 28.040",100,100,44482,150,"2:49pm - <b>27.684</b>","DB Gold Double Long ETN due Feb"
"DGRO",27.350,27.330,"27.310 - 27.445",17300,6600,152073,2415,"2:49pm - <b>27.328</b>","iShares Core Dividend Growth ET"
"DGS",41.38,41.30,"41.28 - 41.52",400,700,70255,100,"2:45pm - <b>41.31</b>","WisdomTree Emerging Market Smal"
"DGT",67.34,67.14,"67.16 - 67.51",200,300,13316,100,"2:35pm - <b>67.21</b>","SPDR Global Dow ETF (based on T"
"DGZ",13.270,13.190,"13.170 - 13.280",800,10300,9816,3500,"2:49pm - <b>13.263</b>","DB Gold Short ETN due February "
"DHS",66.17,66.08,"66.10 - 66.37",2700,2500,65184,100,"2:41pm - <b>66.10</b>","WisdomTree High Dividend Fund"
"DHVW",24.68,24.66,"24.67 - 24.72",6100,200,6300,100,"1:43pm - <b>24.67</b>","Diamond Hill Valuation-Weighted"
"DI",50.88,50.02,"50.13 - 50.46",400,300,8590,200,"2:40pm - <b>50.20</b>","PIMCO Diversified Income Active"
"DIA",180.77,180.76,"180.69 - 181.55",100,900,1386460,100,"2:51pm - <b>180.81</b>","SPDR Dow Jones Industrial Avera"
"DIG",34.97,34.94,"35.00 - 35.69",100,5900,39712,100,"2:36pm - <b>35.00</b>","ProShares Ultra Oil & Gas"
"DIM",55.7800,55.6200,"55.6510 - 55.8800",400,100,17460,177,"2:51pm - <b>55.7899</b>","WisdomTree International MidCap"
"DIRT",31.98,31.92,N/A,300,300,0,N/A,"8:00pm - <b>31.61</b>","iPath Pure Beta Agriculture ETN"
"DIV",25.3400,25.3000,"25.2000 - 25.4000",1600,2700,55516,200,"2:50pm - <b>25.2399</b>","Global X Super Dividend ETF"
"DIVA",26.0300,25.7400,N/A,2900,2900,10,N/A,"8:00pm - <b>25.7901</b>","QuantShares Hedged Dividend Inc"
"DIVC",26.340,26.220,N/A,1000,3800,0,N/A,"12:03pm - <b>26.568</b>","Citigroup Inc. C-Tracks ETN Mil"
"DIVI",16.82,16.75,N/A,100,2900,0,N/A,"8:00pm - <b>16.94</b>","AdvisorShares Athena High Divid"
"DIVY",24.250,24.050,"24.090 - 24.239",100,800,1715,273,"2:11pm - <b>24.239</b>","Realty Shares DIVS ETF"
"DJCI",15.440,15.380,"15.438 - 15.440",300,7200,4535,300,"2:08pm - <b>15.438</b>","E-TRACS Linked to the Bloomberg"
"DJD",27.07,26.88,"27.18 - 27.41",300,1000,640,100,"9:30am - <b>27.18</b>","Guggenheim Dow Jones Industrial"
