Symbol,Ask,Bid,Range,AskSize,BidSize,Volume,LastTradeSize,LastTradeWithTime,Name
"PFXF",20.8500,20.8400,"20.8463 - 20.8800",20000,200,97484,3597,"3:41pm - <b>20.8499</b>","VanEck Vectors Preferred Securi"
"PGAL",9.87,9.84,"9.78 - 9.85",300,300,1423,100,"12:23pm - <b>9.85</b>","Global X FTSE Portugal 20 ETF"
"PGD",49.03,48.34,N/A,1500,1000,0,N/A,"9:30am - <b>48.91</b>","iPath Asian and Gulf Currency R"
"PGF",19.13,19.12,"19.11 - 19.17",1300,800,283844,100,"3:51pm - <b>19.12</b>","PowerShares Financial Preferred"
"PGHY",24.3500,24.2300,"24.1860 - 24.3500",400,100,8620,160,"3:14pm - <b>24.3399</b>","PowerShares Global Short Term H"
"PGJ",33.17,33.09,"33.05 - 33.42",3800,2600,13874,100,"3:25pm - <b>33.11</b>","PowerShares Golden Dragon China"
"PGM",21.87,19.90,N/A,100,200,90,N/A,"8:00pm - <b>22.00</b>","iPath Bloomberg Platinum Subind"
"PGX",15.2200,15.2100,"15.2100 - 15.2701",34800,18300,1601929,1435,"3:51pm - <b>15.2164</b>","PowerShares Preferred Portfolio"
"PHB",18.7500,18.7400,"18.7400 - 18.8000",12700,5100,228669,365,"3:51pm - <b>18.7453</b>","PowerShares High Yield Corporat"
"PHDG",23.79,23.75,"23.75 - 23.98",100,5800,29358,318,"2:56pm - <b>23.77</b>","PowerShares S&P 500 Downside He"
"PHO",24.29,24.27,"24.25 - 24.39",8400,1400,88953,100,"3:51pm - <b>24.28</b>","PowerShares Water Resource Port"
"PHYS",11.1000,11.0900,"11.0750 - 11.1500",21700,12600,643425,500,"3:50pm - <b>11.0961</b>","Sprott Physical Gold Trust ETV"
"PICB",26.8200,26.7700,"26.6200 - 26.8400",100,100,26736,167,"3:20pm - <b>26.8004</b>","PowerShares International Corpo"
"PICK",11.39,11.37,"11.35 - 11.43",2500,3100,79467,400,"3:50pm - <b>11.38</b>","iShaes MSCI Global Select Metal"
"PID",14.390,14.380,"14.380 - 14.470",43200,2200,253054,106,"3:50pm - <b>14.385</b>","PowerShares Intl Dividend Achie"
"PIE",16.20,16.19,"16.19 - 16.26",6700,3400,128973,100,"3:50pm - <b>16.20</b>","PowerShares DWA Emerging Market"
"PILL",28.05,27.93,N/A,500,500,56,N/A,"8:00pm - <b>28.45</b>","Direxion Daily Pharmaceutical &"
"PILS",41.120,40.950,N/A,500,500,0,N/A,"4:00pm - <b>39.123</b>","Direxion Daily Pharmaceutical &"
