Symbol,Ask,Bid,Range,AskSize,BidSize,Volume,LastTradeSize,LastTradeWithTime,Name
"DESC",27.6800,27.6500,N/A,3000,3000,0,N/A,"8:00pm - <b>27.2999</b>","Deutsche X-trackers Russell 200"
"DEUS",26.400,26.360,"26.390 - 26.470",200,300,4659,500,"3:22pm - <b>26.406</b>","Deutsche X-trackers Russell 100"
"DEW",42.3700,42.2700,"42.3300 - 42.5000",400,400,1824,200,"2:31pm - <b>42.3447</b>","WisdomTree Global High Dividend"
"DFE",54.910,54.850,"54.851 - 55.090",400,2400,240264,175,"3:49pm - <b>54.854</b>","WisdomTree Europe SmallCap Divi"
"DFJ",61.330,61.270,"61.221 - 61.420",100,1300,9882,120,"3:02pm - <b>61.254</b>","WisdomTree Japan SmallCap Fund"
"DGAZ",5.25,5.24,"5.20 - 5.45",2400,43600,6615319,1000,"3:49pm - <b>5.24</b>","VelocityShares 3X Inverse Natur"
"DGL",43.37,43.34,"43.27 - 43.45",2000,2000,26407,100,"3:47pm - <b>43.29</b>","PowerShares DB Gold Fund"
"DGP",27.76,27.61,"27.63 - 28.04",100,100,45206,100,"3:30pm - <b>27.68</b>","DB Gold Double Long ETN due Feb"
"DGRO",27.320,27.310,"27.310 - 27.445",6500,3200,199095,285,"3:49pm - <b>27.325</b>","iShares Core Dividend Growth ET"
"DGS",41.3100,41.2600,"41.2601 - 41.5200",100,200,80003,556,"3:48pm - <b>41.2999</b>","WisdomTree Emerging Market Smal"
"DGT",67.28,67.17,"67.16 - 67.51",200,200,13816,100,"3:48pm - <b>67.21</b>","SPDR Global Dow ETF (based on T"
"DGZ",13.270,13.200,"13.170 - 13.280",500,200,9816,3500,"2:49pm - <b>13.263</b>","DB Gold Short ETN due February "
"DHS",66.17,66.07,"66.08 - 66.37",3000,2500,73365,100,"3:46pm - <b>66.12</b>","WisdomTree High Dividend Fund"
"DHVW",24.68,24.66,"24.67 - 24.72",6100,200,6300,100,"1:43pm - <b>24.67</b>","Diamond Hill Valuation-Weighted"
"DI",50.88,50.02,"50.02 - 50.46",400,300,10679,130,"3:48pm - <b>50.02</b>","PIMCO Diversified Income Active"
"DIA",180.84,180.83,"180.69 - 181.55",500,1100,1979188,100,"3:49pm - <b>180.83</b>","SPDR Dow Jones Industrial Avera"
"DIG",34.84,34.81,"34.85 - 35.69",900,800,48368,100,"3:43pm - <b>34.85</b>","ProShares Ultra Oil & Gas"
"DIM",55.780,55.630,"55.651 - 55.880",400,800,17818,185,"3:02pm - <b>55.723</b>","WisdomTree International MidCap"
"DIRT",31.98,31.92,N/A,300,300,0,N/A,"8:00pm - <b>31.61</b>","iPath Pure Beta Agriculture ETN"
"DIV",25.22,25.19,"25.18 - 25.40",1500,100,60583,100,"3:48pm - <b>25.18</b>","Global X Super Dividend ETF"
"DIVA",26.0300,25.7400,N/A,2900,2900,10,N/A,"8:00pm - <b>25.7901</b>","QuantShares Hedged Dividend Inc"
"DIVC",26.340,26.220,N/A,100,2800,0,N/A,"12:03pm - <b>26.568</b>","Citigroup Inc. C-Tracks ETN Mil"
"DIVI",16.82,16.75,N/A,100,2900,0,N/A,"8:00pm - <b>16.94</b>","AdvisorShares Athena High Divid"
"DIVY",24.2500,24.0500,"23.8495 - 24.2390",100,800,3782,692,"3:01pm - <b>23.8495</b>","Realty Shares DIVS ETF"
"DJCI",15.44,15.38,"15.39 - 15.44",300,7200,9409,275,"3:17pm - <b>15.40</b>","E-TRACS Linked to the Bloomberg"
"DJD",27.07,26.89,"27.18 - 27.41",100,1000,640,100,"9:30am - <b>27.18</b>","Guggenheim Dow Jones Industrial"
"DJP",23.320,23.310,"23.250 - 23.460",12500,300,330296,116,"3:49pm - <b>23.319</b>","iPath Bloomberg Commodity Index"
"DLN",76.30,76.28,"76.26 - 76.60",400,100,21711,100,"3:49pm - <b>76.31</b>","WisdomTree LargeCap Dividend Fu"
"DLS",60.86,60.82,"60.70 - 60.92",100,600,26371,100,"3:49pm - <b>60.78</b>","WisdomTree International SmallC"
"DNL",48.890,48.800,"48.808 - 49.034",200,300,3731,327,"3:03pm - <b>48.808</b>","WisdomTree Global ex-US Quality"
"DNO",72.2200,72.1100,"71.4900 - 72.7690",100,100,21884,1000,"3:17pm - <b>72.1101</b>","United States Short Oil Fund"
"DOD",18.10,17.75,"17.76 - 18.19",100,500,5476,100,"2:56pm - <b>17.99</b>","Deutsche Bank AG ELEMENTS Dogs "
"DOG",20.970,20.960,"20.890 - 20.990",21000,38600,662394,300,"3:49pm - <b>20.965</b>","ProShares Short Dow30"
"DOL",42.870,42.840,"42.820 - 42.990",300,300,48877,165,"3:42pm - <b>42.868</b>","WisdomTree International LargeC"
"DON",90.67,90.61,"90.62 - 90.95",1100,900,71687,100,"3:49pm - <b>90.65</b>","WisdomTree MidCap Dividend Fund"
"DOO",38.32,38.28,"38.22 - 38.39",100,700,43171,400,"3:47pm - <b>38.27</b>","WisdomTree International Divide"
"DPK",24.29,24.25,"24.14 - 24.33",100,100,7536,100,"3:43pm - <b>24.27</b>","Direxion Developed Markets Bear"
"DPST",32.5000,31.9200,"31.9739 - 32.4900",100,400,614,250,"2:54pm - <b>31.9739</b>","Direxion Daily Regional Banks B"
"DRIP",24.90,24.87,"23.50 - 24.98",800,200,331982,200,"3:49pm - <b>24.93</b>","Direxion Daily S&P Oil & Gas Ex"
"DRN",26.05,26.03,"25.38 - 26.13",100,200,124891,199,"3:47pm - <b>26.03</b>","Dexion Daily Real Estate Bull 3"
"DRR",N/A,N/A,"54.98 - 55.17",N/A,N/A,2570,200,"11:15am - <b>55.14</b>","Market Vectors Double Short Eur"
