Symbol,Ask,Bid,Range,AskSize,BidSize,Volume,LastTradeSize,LastTradeWithTime,Name
"FDD",11.74,11.73,"11.73 - 11.80",5700,19100,692232,100,"4:10pm - <b>11.73</b>","First Trust Dow Jones STOXX Sel"
"FDIS",31.10,31.06,"31.04 - 31.30",1400,400,27204,280,"4:10pm - <b>31.07</b>","Fidelity MSCI Consumer Discreti"
"FDL",27.11,24.80,"27.08 - 27.22",5000,300,172299,2500,"4:10pm - <b>27.09</b>","First Trust Morningstar ETF"
"FDLO",25.14,25.12,"25.15 - 25.47",1500,1600,19748,100,"4:10pm - <b>25.15</b>","Fidelity Low Volatility Factor "
"FDM",36.130,32.430,"36.010 - 36.200",600,300,4862,100,"4:10pm - <b>36.025</b>","First Trust DJ Select MicroCap "
"FDMO",25.37,25.34,"25.32 - 25.44",10000,100,8096,100,"4:10pm - <b>25.35</b>","Fidelity Momentum Factor ETF"
"FDN",80.01,80.00,"79.73 - 80.25",400,1900,195981,1805,"4:10pm - <b>79.99</b>","First Trust DJ Internet Index F"
"FDRR",25.34,25.33,"25.31 - 25.43",1000,300,29013,200,"4:10pm - <b>25.33</b>","Fidelity Dividend ETF for Risin"
"FDVV",25.36,25.31,"25.25 - 25.45",1500,600,17075,180,"4:10pm - <b>25.27</b>","Fidelity Core Dividend ETF"
"FEEU",89.020,88.590,"88.540 - 89.200",100,300,7201,100,"4:10pm - <b>88.622</b>","Barclays ETN FI Enhanced Europe"
"FENY",18.84,18.83,"18.82 - 19.08",8000,8500,232501,200,"4:10pm - <b>18.84</b>","Fidelity MSCI Energy Index ETF"
"FEU",30.12,30.07,"30.09 - 30.19",1000,1200,28460,100,"4:10pm - <b>30.09</b>","SPDR DJ STOXX 50 Etf"
"FEZ",32.49,32.48,"32.46 - 32.62",20100,45800,1293442,86023,"4:10pm - <b>32.50</b>","SPDR DJ Euro STOXX 50 Etf"
"FFR",46.600,46.540,"46.375 - 46.780",200,300,5316,321,"4:10pm - <b>46.597</b>","First Trust FTSE EPRA/NAREIT Gl"
"FFTY",23.28,23.23,"23.24 - 23.31",5200,5200,4998,100,"4:10pm - <b>23.24</b>","Innovator IBD 50 Fund ETF"
"FGD",23.1000,23.0700,"23.0701 - 23.1900",600,700,53537,1100,"4:10pm - <b>23.0701</b>","First Trust DJ Global Select Di"
"FHLC",34.5800,34.5600,"34.4900 - 34.8300",1700,9500,106579,100,"4:10pm - <b>34.5373</b>","Fidelity MSCI Health Care Index"
"FIBG",62.1200,61.9600,N/A,1000,1000,0,N/A,"8:00pm - <b>62.7496</b>","CS FI Enhanced Big Cap Growth E"
"FIDU",29.79,29.75,"29.73 - 29.87",7200,6000,18218,800,"4:10pm - <b>29.75</b>","Fidelity MSCI Industrials Index"
"FIEE",119.9500,118.7500,"118.7501 - 120.3600",500,600,4657,100,"4:10pm - <b>119.9499</b>","UBS AG FI Enhanced Europe 50 ET"
"FIEG",129.94,128.82,"129.80 - 130.63",200,200,2355,219,"4:10pm - <b>130.02</b>","FI Enhanced Gloabl High Yield E"
"FIEU",92.2500,91.9400,"91.8900 - 92.1607",800,1500,840,169,"4:10pm - <b>92.1607</b>","FI Enhanced Europe 50 ETN"
"FIGY",129.82,129.28,"129.27 - 130.39",500,500,11022,100,"4:10pm - <b>129.28</b>","Barclays ETN FI Enhanced Global"
"FIHD",125.4200,124.1500,"124.1121 - 125.4200",900,800,5429,100,"4:10pm - <b>124.1121</b>","UBS AG UBS AG FI Enhanced Globa"
"FILL",18.3800,18.2700,"18.2801 - 18.4500",100,100,3402,500,"4:10pm - <b>18.2954</b>","iShares MSCI Global Energy Prod"
"FINU",70.8900,70.3700,"72.5900 - 72.6439",1500,1500,426,100,"4:10pm - <b>72.6439</b>","ProShares UltraPro Financial Se"
"FINZ",15.9100,15.7800,"15.4801 - 15.5100",1200,1200,648,100,"4:10pm - <b>15.4801</b>","ProShares UltraPro Short Financ"
"FISK",N/A,15.4900,"21.5600 - 21.5975",N/A,100,3000,1000,"4:10pm - <b>21.5975</b>","Empire State Realty OP, L.P. Se"
"FIW",37.09,33.37,"37.07 - 37.30",3700,300,20720,100,"4:10pm - <b>37.07</b>","First Trust ISE Water Index Fun"
"FLGE",135.12,134.91,"135.06 - 135.75",2400,100,5669,100,"4:10pm - <b>135.10</b>","Credit Suisse FI Large Cap Grow"
"FLLV",25.30,25.12,N/A,900,700,0,N/A,"8:00pm - <b>25.38</b>","Franklin Liberty U.S. Low Volat"
"FLM",47.86,47.71,N/A,500,700,76,N/A,"8:00pm - <b>46.87</b>","First Trust ISE Glb Engnrg And "
"FLOT",50.79,50.71,"50.74 - 50.79",100,2600,359263,100,"4:10pm - <b>50.77</b>","iShares Floating Rate Bond ETF"
"FLQD",26.12,26.06,"26.05 - 26.12",1000,100,3435,100,"4:10pm - <b>26.09</b>","Franklin LibertyQ Global Divide"
"FLQE",28.01,27.90,"28.07 - 28.10",100,4000,583,174,"4:10pm - <b>28.07</b>","Franklin LibertyQ Emerging Mark"
"FLQG",26.48,26.41,"26.50 - 26.55",100,100,44278,100,"4:10pm - <b>26.50</b>","Franklin LibertyQ Global Equity"
"FLQH",25.70,25.31,N/A,3200,200,0,N/A,"8:00pm - <b>25.77</b>","Franklin LibertyQ International"
"FLRN",30.66,30.64,"30.64 - 30.68",2600,1100,321206,100,"4:10pm - <b>30.65</b>","SPDR Barclays Investment Grade "
"FLRT",50.17,49.29,"49.61 - 49.61",400,400,1600,400,"4:10pm - <b>49.61</b>","AdvisorShares Pacific Asset Enh"
"FLTB",51.04,50.98,"50.90 - 51.02",300,400,10117,445,"4:10pm - <b>50.98</b>","Fidelity Limited Term Bond ETF"
"FLTR",24.96,24.94,"24.93 - 24.96",4400,100,37480,100,"4:10pm - <b>24.96</b>","VanEck Vectors Investment Grade"
"FM",25.37,25.21,"25.04 - 25.47",200,100,140907,670,"4:10pm - <b>25.37</b>","iShares MSCI Frontier 100 Fund"
"FMAT",27.04,27.00,"27.01 - 27.18",1100,7400,37813,154,"4:10pm - <b>27.03</b>","Fidelity MSCI Materials Index E"
"FMF",71.7400,45.3000,"47.0177 - 48.6421",200,100,1417,400,"4:10pm - <b>47.0177</b>","First Trust Morningstar Managed"
"FNCL",28.37,28.36,"28.32 - 28.80",600,200,106487,121,"4:10pm - <b>28.38</b>","Fidelity MSCI Financials Index "
"FNDA",30.80,27.72,"30.79 - 30.97",2600,300,117985,103,"4:10pm - <b>30.79</b>","Schwab Fundamental U.S. Small C"
"FNDB",30.61,27.55,"30.56 - 30.71",5600,300,26723,100,"4:10pm - <b>30.61</b>","Schwab Fundamental U.S. Broad M"
"FNDC",29.08,29.07,"29.04 - 29.13",1100,300,69332,100,"4:10pm - <b>29.08</b>","Schwab Fundamental Internationa"
"FNDE",23.35,23.27,"23.33 - 23.53",1600,400,139729,202,"4:10pm - <b>23.34</b>","Schwab Fundamental Emerging Mar"
"FNDF",24.91,24.88,"24.86 - 24.97",1800,800,141427,100,"4:10pm - <b>24.89</b>","Schwab Fundamental Internationa"
"FNDX",30.75,30.73,"30.67 - 30.85",18000,1200,382097,1162,"4:10pm - <b>30.69</b>","Schwab Fundamental U.S. Large C"
"FNI",30.400,27.350,"30.360 - 30.438",300,300,3239,300,"4:10pm - <b>30.385</b>","First Trust ISE Chindia"
"FOIL",23.40,23.24,N/A,500,500,0,N/A,"4:00pm - <b>22.04</b>","iPath Pure  Beta Aluminum ETN"
"FPE",19.59,19.58,"19.53 - 19.60",100,200,434080,264,"4:10pm - <b>19.55</b>","First Trust Preferred Securitie"
"FPX",54.32,52.07,"53.86 - 54.09",300,300,27903,200,"4:10pm - <b>53.98</b>","First Trust IPOX-100 Index Fund"
"FQAL",25.40,25.37,"25.43 - 25.67",3900,1100,8886,100,"4:10pm - <b>25.48</b>","Fidelity Quality Factor ETF"
"FRAK",16.91,16.81,"16.83 - 17.14",400,400,19867,100,"4:10pm - <b>16.83</b>","VanEck Vectors Unconventional O"
"FREL",24.93,24.87,"24.80 - 24.96",1000,1000,106837,100,"4:10pm - <b>24.93</b>","Fidelity MSCI Real Estate Index"
"FRI",24.78,24.77,"24.62 - 24.82",4800,1700,61687,100,"4:10pm - <b>24.76</b>","First Trust S&P REIT Index Fund"
"FRN",11.8800,11.8000,"11.8003 - 11.9099",4200,200,6100,122,"4:10pm - <b>11.8406</b>","Guggenheim Frontier Markets ETF"
"FSTA",31.73,31.69,"31.70 - 31.90",1200,300,40772,817,"4:10pm - <b>31.74</b>","Fidelity MSCI COnsumer Staples "
"FTEC",36.02,36.01,"35.91 - 36.12",12200,100,89964,688,"4:10pm - <b>36.02</b>","Fidelity MSCI Information Techn"
"FTLS",32.79,32.70,"32.74 - 32.88",300,1000,21289,100,"4:10pm - <b>32.75</b>","First Trust Long/Short Equity"
"FTSD",97.99,97.80,"97.97 - 97.99",1000,200,700,100,"4:10pm - <b>97.99</b>","Franklin Liberty Short Duration"
"FTY",51.5700,48.5200,"51.2800 - 51.6099",2500,300,5658,128,"4:10pm - <b>51.6099</b>","iShares Real Estate 50 ETF"
"FUD",19.92,19.64,N/A,100,100,0,N/A,"8:00pm - <b>19.94</b>","E-TRACS USB Bloomberg Commodity"
"FUE",8.80,7.60,N/A,400,700,0,N/A,"8:00pm - <b>8.27</b>","AB Svensk Ekportkredit (Swedish"
"FUTY",32.79,32.77,"32.66 - 32.88",5800,2700,47848,152,"4:10pm - <b>32.78</b>","Fidelity MSCI Utilities Index E"
"FVAL",25.15,25.12,"25.11 - 25.39",4500,200,18018,857,"4:10pm - <b>25.16</b>","Fidelity Value Factor ETF"
"FVD",27.14,26.48,"26.97 - 27.11",300,2000,368620,4192,"4:10pm - <b>27.00</b>","First Trust VL Dividend"
"FVL",20.5400,16.4900,N/A,3100,300,156,N/A,"8:00pm - <b>20.6144</b>","First Trust Value Line 100 Fund"
"FWDB",25.97,25.80,"25.98 - 25.98",100,100,405,100,"4:10pm - <b>25.98</b>","Madrona Global Bond ETF"
"FWDD",42.51,38.13,"42.36 - 42.36",800,300,300,100,"4:10pm - <b>42.36</b>","Madrona Domestic ETF"
"FWDI",25.01,24.69,"24.83 - 24.83",1300,500,300,100,"4:10pm - <b>24.83</b>","Madrona International ETF"
"FXA",76.4400,76.3700,"76.3700 - 76.5143",1000,1000,27227,800,"4:10pm - <b>76.4099</b>","Guggenheim CurrencyShares Austr"
"FXB",126.91,126.59,"126.43 - 126.83",2000,2000,39759,112,"4:10pm - <b>126.72</b>","Guggenheim CurrencyShares Briti"
"FXC",74.76,74.75,"74.72 - 75.17",8400,1300,56475,100,"4:10pm - <b>74.75</b>","Guggenheim CurrencyShares Canad"
"FXCH",74.410,73.390,"74.405 - 74.410",100,100,1022,114,"4:10pm - <b>74.405</b>","Guggenheim CurrencyShares Chine"
"FXD",35.03,35.02,"34.99 - 35.25",600,4500,159713,1952,"4:10pm - <b>35.01</b>","First Trust Cons. Discret. Alph"
